frame,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,x_Body,y_Body
1,954.792251586914,722.2375733852386,933.9242935180664,767.9133033752441,927.8772354125977,735.9677157402039,983.0665969848632,755.1093554496765,928.219757080078,721.2645103931427,996.1922836303712,743.2504358291626,931.772003173828,705.8567328453064,997.5568771362304,730.4844026565552,938.8078308105468,691.7308320999146,944.905128479004,716.2203662395477,918.1147956848145,674.2137222290039,977.6325988769532,698.2203063964844,939.6406173706056,700.4434447288513,1003.3187484741212,727.6635820865631,929.8538017272948,716.8106384277344,1000.4576110839844,743.2296259403229,920.7341194152832,728.7597754001617,988.4858322143556,752.888810634613,912.890625,736.2097156047821,968.2166290283204,756.3654823303223,959.4720840454102,404.55200415849686
2,965.1794815063477,724.1110191345215,929.0431308746338,769.5458607673645,928.9033126831055,737.9327991008759,956.169490814209,756.0792691707611,928.3693599700928,721.3327445983887,993.5168838500977,743.6847573518753,932.8648853302002,703.9538321495056,1000.3355598449706,730.6136462688446,940.178918838501,687.8266623020172,968.1596374511719,714.2604699134827,918.297872543335,674.8373087644577,976.399097442627,697.9877543449402,940.081615447998,700.3414021730423,1002.9457855224609,727.1789648532867,930.3849220275878,717.1744101047516,1000.7470893859863,743.1138747930527,921.2088203430176,729.4313728809357,989.0047645568848,752.6627423763275,913.2483959197998,737.0181211233139,968.041877746582,756.347111582756,960.0861167907715,404.4223437309265
3,968.0133056640625,725.20752120018,930.1801681518555,769.481619755427,929.8408317565918,738.6197106838226,963.9788436889648,754.479439496994,928.9082717895508,722.1553012530009,996.1707305908203,743.1056722799937,933.4077835083008,704.8547294934591,1001.7428970336914,730.5973235766093,941.0143852233887,688.9033630688986,962.4776458740234,714.2590084870657,918.0521202087402,674.9306445121765,975.7757186889648,697.819587389628,940.185604095459,700.478765964508,1002.5138092041016,726.7833505471548,930.5999946594237,717.5586211681366,1001.0111236572266,743.0379938284556,921.4194869995117,729.8755024274191,989.0753173828125,752.6532533963522,913.3722877502441,737.4110081195831,967.5749969482422,756.3004797299703,960.5376148223877,404.2898993889491
4,969.7587490081787,725.6056261062622,928.1505632400513,769.8126225471497,929.417781829834,738.4220167398453,960.6514549255371,754.0838354825974,928.6553049087524,721.6456184983253,995.4845237731934,743.3973091840744,933.4601497650146,703.8761501312256,1002.0008182525634,730.5211750268936,941.0548639297485,687.3396213650703,968.8422203063965,713.4426783323288,917.8298377990723,674.9335776567459,975.3631496429443,697.7955716252327,939.9690914154053,700.4863921403885,1002.2370529174805,726.4557749032974,930.4111576080321,717.7161155939102,1001.099681854248,742.9995747804642,921.2583303451538,730.0487380623817,989.1459560394287,752.7270245552063,913.2576513290405,737.5470288395882,967.4706172943115,756.2721465826035,960.8691644668579,404.1856158077717
5,970.0972366333008,726.2780139923095,929.2438545227051,769.7464878559113,930.3081665039062,738.2184812068939,964.7886199951172,753.5944819927215,929.6134185791016,721.6831905364991,996.2666702270508,743.5715379714966,934.4938430786133,704.1234728813172,1002.1211013793945,730.566925907135,942.2552604675293,687.7398288726806,965.9806594848633,711.9026786327362,917.6179847717285,674.917207622528,975.0700607299805,697.6548084735871,939.8359794616699,700.4114703655243,1002.1259307861328,726.3035416126252,930.2521705627441,717.7463918209075,1001.0244140625,742.9132538795471,921.0426864624023,730.1474677085877,988.8893508911133,752.7441417694092,912.974292755127,737.6955910682678,966.9422149658203,756.2486258506775,961.1108779907227,404.11120810508726
6,974.1805801391602,727.1162881851196,926.8904571533203,770.2192984104156,930.2436218261719,738.7160660266876,959.2217216491699,753.167095041275,929.174560546875,721.5264062404633,995.8806610107422,743.5981400489807,934.3577728271484,703.1385908603668,1002.9326248168945,730.4798578262329,942.1750259399414,685.8779922008514,974.4151840209961,710.6820458889008,917.3555717468262,675.0441911697387,974.2933731079102,697.4595413208008,939.6593627929688,700.3395558357239,1001.7891998291016,725.7810837268829,930.1117858886719,717.9811051368713,1001.1705780029297,742.6572490215301,920.923828125,730.5491911888123,988.9358367919922,752.5953356266022,912.858226776123,738.177935886383,966.6258544921875,756.1037470340729,961.6596221923828,403.95726124048235
7,972.9839401245117,727.4239040374756,928.7206192016602,769.8343586921692,930.8922958374023,738.4179844379426,967.8533363342285,752.090155506134,929.9780044555664,721.703074169159,997.5348358154297,743.3754557132721,935.112922668457,703.7083495616913,1002.728462219238,730.2587543010711,943.0909881591797,686.8088302612305,968.4342269897461,709.9389908313751,917.0169868469238,674.925655078888,974.0400695800781,697.3174412727356,939.3525924682617,700.1777697563172,1001.55322265625,725.4884608745575,929.8054847717285,717.9697060108185,1001.1738967895508,742.5022184371949,920.6367645263672,730.6154370307922,988.7874984741211,752.6013377666474,912.5918884277344,738.3058950901031,966.4153747558594,755.993102645874,961.986722946167,403.85067076683043
8,973.6607666015625,727.3143958568573,926.7436637878418,770.1287476062774,930.2442283630371,737.9853981018066,957.4599494934082,753.2358726501465,929.4507522583008,720.8424463272095,995.4472045898438,743.9774234294891,934.8329887390137,702.4701673507691,1002.0684356689451,730.3006704807282,942.7835311889648,685.125872182846,975.7433166503906,709.1212424755097,916.8858489990234,674.9175657749176,973.9948654174805,697.1303869247437,939.1384162902832,699.9587533950805,1001.5021133422852,725.466848230362,929.4993095397949,717.7846523761749,1000.9807434082031,742.4218935012817,920.2934761047363,730.481599187851,988.50439453125,752.5794781208039,912.2621269226074,738.2452808856964,966.2656173706055,755.9428625106812,962.1721286773682,403.7953300476074
9,973.9948654174805,728.0609089374542,927.7143859863281,770.2082450866699,930.6015357971191,738.28460354805,959.177433013916,753.2080108642579,929.7561492919922,721.1649810791016,996.287109375,743.9336176872254,935.1542129516602,702.9484983921051,1001.9993362426758,730.030895280838,943.3883972167969,685.915017747879,975.3254013061523,708.3699005126953,916.8603401184082,674.8907660961152,974.1390838623047,696.9043557167054,939.0938186645508,699.8114045619965,1001.4266052246094,725.5646608829499,929.3669929504395,717.6704758644104,1000.7713623046875,742.3402224063873,920.1022109985352,730.4449441432953,988.1067123413086,752.5656707286835,912.0068321228027,738.2782803058624,965.7818069458008,755.9772204399109,962.2736549377441,403.76912317276003
10,974.1339797973633,728.5536525249481,927.6137351989746,770.2725272655487,930.7714462280273,738.899872303009,953.4302673339844,753.9680966854096,929.9602317810059,721.8261674404145,996.0366897583008,743.945226764679,935.5102157592773,703.5620751857757,1002.2528457641602,730.5417934894562,943.7641983032227,686.4475903511047,975.8666496276855,707.8923228263855,916.8650321960449,674.8069337368012,974.2817001342773,696.7570068836212,939.0094184875488,699.7710815429688,1001.3695678710938,725.5962647438049,929.2760696411133,717.6475047111511,1000.735107421875,742.2670111179352,920.0718612670898,730.4483033657074,988.0874633789062,752.5084774971008,912.0320091247559,738.3146018981934,965.8686904907227,755.9742193698883,962.3326778411865,403.7541888356209
11,972.6098327636719,728.2547311306,926.9757499694824,770.1794570446015,930.7567863464355,738.7284284591675,952.9840278625488,754.3070323467255,929.8997268676758,721.5754113674163,995.8143997192383,743.975336265564,935.3716735839844,703.2565588474274,1002.1635818481445,730.5321110248566,943.4532508850098,686.0796813964844,976.174129486084,707.7994996070862,916.9309158325195,674.7340806007385,974.4984283447266,696.7161281108856,938.8129806518555,699.6534717082977,1001.2887496948242,725.7063657283783,929.0574417114258,717.5529401302338,1000.5923767089844,742.3000846385955,919.8997421264648,730.3969270229339,987.8552856445312,752.5754890441895,911.9157485961914,738.2953357696533,965.6016082763672,755.9815182685852,962.3581981658936,403.7453060388565
12,969.8678398132324,723.8999191761017,929.7758789062502,766.3180679321289,930.7772254943848,735.1855850219727,956.828556060791,752.0700495719909,929.5850715637207,721.7556237697602,995.8883514404297,743.6356348991394,934.3142395019531,707.0837382316589,1000.4455947875977,733.0711150646209,941.7085304260254,693.3014291286469,967.4368171691895,717.7813425540924,916.8915481567383,674.6572260379792,974.6773223876953,696.6767189979553,938.310173034668,699.5904986381531,1001.2393112182617,725.8185415267944,928.5601272583008,717.4409495830536,1000.518310546875,742.1838086128234,919.5713768005371,730.3022389411926,987.8352813720703,752.4979058265686,911.8036308288574,738.2183824062347,965.6612777709961,755.9889653682709,962.3500328063965,403.7374019861221
13,968.0777320861816,723.8399101257324,928.9772415161135,765.9984724998474,930.1125755310059,735.4111345767975,963.8447227478027,750.9136619567871,928.9579010009766,722.0088251590729,996.2636947631836,743.1921310901641,933.6086654663086,707.1815632343292,1000.290641784668,732.3833019256592,940.8938140869141,693.157847070694,966.7758293151855,716.8766496181488,917.0109443664551,674.5357135772705,974.8248138427734,696.7702214717865,938.2205200195312,699.5045173645019,1001.3987731933594,725.8638169288636,928.5066375732422,717.2850421428681,1000.519157409668,741.9501697540284,919.6022071838379,730.1722790241241,987.9727020263672,752.3538915157318,911.9262771606445,738.1623994827271,965.9178314208984,755.9052565097809,962.3208675384521,403.73638001680376
