frame,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,x_Body,y_Body
1,985.9871292114258,696.198783159256,960.0846862792968,679.4496631622314,951.3888359069824,703.0040490627289,999.447784423828,714.4334328174591,945.8662033081056,717.6379704475403,1000.6409454345704,727.3713791370392,945.2743148803712,729.1216945648193,989.8703384399414,735.558434009552,948.1670951843262,738.2642753124237,971.5803909301758,739.9804427623749,912.956428527832,671.2955830097198,981.6930770874023,685.2800135612488,939.3740272521972,700.0625681877136,1005.2768325805664,720.6709036827087,930.3381729125977,717.9318406581879,1003.6922836303712,733.8157756328583,921.3874626159668,730.1236567497253,990.7553100585938,743.204740524292,913.5333251953124,736.8877351284027,969.975929260254,746.8676514625549,958.5670566558838,402.7171524167061
2,986.0430908203125,689.281810760498,956.8125915527344,675.5095546245575,950.6958389282227,699.9865534305573,997.1438026428223,714.2695472240448,943.8140487670898,716.7050760984421,999.1420555114746,725.742989897728,941.013650894165,729.2880192995071,987.619743347168,733.9367446899414,941.0402011871338,738.8019052743912,944.4659900665283,741.0470267534256,912.8453636169434,671.4095433950424,981.4538383483887,685.21573138237,939.052562713623,700.1224660873413,1005.0459480285645,720.6407386064529,930.2158355712891,717.9177306890488,1003.3456420898438,734.0804378986359,921.4713191986084,730.1324253082275,990.6143188476562,743.3952096700668,913.7407779693604,736.9964776039124,969.9600219726562,747.0243122577667,958.502368927002,402.69884341955185
3,981.25,690.0481951236725,956.5446662902832,678.7094609737396,948.8170051574707,700.9159382979075,997.2783279418945,715.1574358145396,940.9517669677734,717.2502601941427,999.1766738891602,726.8889643351237,938.1326675415039,729.5298236211141,987.8818511962891,734.5831480026245,938.313102722168,738.8696146011353,940.3034591674805,740.2689818541209,912.9652786254883,671.4741240342458,981.2817001342773,685.1374936103821,939.0442085266113,699.9620179335276,1004.9892425537109,720.5192858378092,930.3060150146484,717.6859916845957,1003.408203125,734.1321229934692,921.5681076049805,729.922453324,990.7463836669922,743.4224107265472,913.7821578979492,736.8971417744955,970.1615524291992,747.116608540217,958.4699630737305,402.6915517250697
4,980.1376533508301,687.9091917276382,957.1887588500977,676.334061563015,948.8590335845947,699.2766398191452,996.9417572021484,714.1886387467384,940.7984447479248,716.4359678030014,999.1739559173584,726.0821694731712,937.2295045852661,729.2646622061729,987.8840732574463,734.0667756199837,936.3999652862549,738.9662231206894,937.6310348510742,741.0185443758965,913.0779647827148,671.5826452374458,981.1583805084229,685.0818873643875,939.0909004211426,699.9518960118294,1004.9891567230225,720.4577721357346,930.3949499130249,717.6404095888138,1003.4039783477783,734.1093679666519,921.6671705245972,729.9087807536125,990.8558177947998,743.4134260416031,913.8781213760376,736.9779061675072,970.3943538665771,747.0583058595657,958.4489035606384,402.6850846558809
5,977.434684753418,689.2566906929017,959.3234939575195,679.5988027572632,948.0508346557617,699.7537667274476,996.8243865966797,715.2120067119598,939.9536819458008,716.5188677310944,999.835578918457,727.1547092914582,936.6879959106445,729.2094913005828,988.4381561279297,734.5595346450806,936.3086814880371,738.8418022155762,934.7694396972656,741.2204774856567,913.1256980895996,671.6454608440399,981.0024948120117,685.0633560657501,939.0945625305176,700.002361536026,1005.0358428955078,720.4390555858612,930.4111289978027,717.6688086032867,1003.4380416870117,734.1132273674011,921.6745376586914,729.9197568893433,990.9098281860352,743.4194220066071,913.8586463928223,737.0027020454406,970.4575653076172,746.9580417156219,958.4240570068359,402.6763261318207
6,978.3462524414062,686.9455333232879,959.292308807373,678.175554561615,947.5698623657227,698.0206673145294,996.6544418334961,714.6213640213012,938.7702369689941,715.7683285236359,999.9835052490234,726.3238080978393,934.7386894226074,729.1148526191712,988.3241729736328,733.9645447254181,933.4084510803223,739.1388216972351,925.8153076171875,741.8882834911346,913.2935256958008,671.7581553459167,980.7675247192383,685.0808314323425,939.1331634521484,700.0025714874267,1004.9374008178711,720.3929033279419,930.5192184448242,717.6204580307007,1003.3376998901367,734.1768673419953,921.7925605773926,729.8904377937317,990.9145660400391,743.4536564350128,913.9266929626465,737.0766296386719,970.6032943725586,746.875049161911,958.3705101013184,402.65408672094344
7,975.5717010498047,688.9487784385681,961.8258934020996,680.1449975013733,946.8294639587402,697.9657094478607,997.040657043457,714.3815871715545,938.0072708129883,715.3799307823181,1000.428955078125,726.8113646507263,934.5274887084961,728.7669137477875,989.1249847412109,734.33859167099,933.8549995422363,738.9805183410645,926.9272956848145,741.1618269443512,913.458812713623,671.8698618412018,980.6242446899414,685.1429152965545,939.2342491149902,700.0606045246125,1004.9028854370117,720.2874953746796,930.6488342285156,717.6663509368897,1003.4021301269531,734.106545972824,921.8982925415039,729.9475692749023,991.0580978393555,743.3909921169281,913.9860191345215,737.1791847229003,970.8718872070312,746.7597487926483,958.3389301300049,402.63262536525724
8,973.2968673706055,689.9125047683716,963.7739181518555,679.2714761734009,946.9127426147461,697.8508289813996,997.3736801147461,714.8308708190918,938.6188774108887,715.1620753288269,1001.2846755981445,727.3203609466552,935.0162315368652,728.4988799095154,990.8401565551758,734.4924489974976,934.2267150878906,738.6073482513427,927.3665885925293,742.5452337741851,913.6600570678711,671.9097155570984,980.6919479370117,685.236331319809,939.4551086425781,700.1975422382354,1004.8874588012695,720.2498029232025,930.858959197998,717.8467979907989,1003.3653717041016,734.025010728836,922.0969047546387,730.144775390625,991.0702743530273,743.3079254627228,914.1731414794922,737.3800835132599,970.9530715942383,746.5486488342285,958.3104400634766,402.6015309453011
9,976.5112838745117,690.5281934261322,963.3413429260254,680.187308883667,947.1096038818359,698.0669060230255,997.8892822265625,715.2170578956604,938.6828842163086,715.2945423126221,1001.7104644775391,727.4278066635131,935.2829132080078,728.6085733413696,991.0094375610352,734.6359322547912,934.8081436157227,738.6841657638549,927.3658447265625,742.5143585681915,913.7698173522949,671.9242022037506,980.9445648193359,685.3121855258942,939.7126808166504,700.1861307621002,1004.9493942260742,720.3550009250641,931.0668296813965,717.9235043525696,1003.3890609741211,733.9562084197999,922.253849029541,730.289790058136,991.1181564331055,743.2284279823303,914.2734489440918,737.5817109584808,970.952751159668,746.3492814540863,958.2781276702883,402.5730084300041
10,977.9494400024414,689.2603957176209,961.7498359680176,678.4603227615356,946.8557281494141,698.0260272502899,997.8154449462891,714.2399811267853,938.4928779602051,715.3242566108704,1001.081428527832,726.7817985534668,935.2923545837402,728.5646687984466,991.1700210571289,734.0494391918182,934.9237518310547,738.5663583278656,934.5279006958008,741.3584032058716,913.9705352783203,671.8735792160035,981.1312637329102,685.3319950580596,939.9874534606934,700.0710156440734,1004.8863830566406,720.2416024684906,931.3297691345215,717.8900479793549,1003.347541809082,733.8545548915863,922.4822273254395,730.3230735301971,991.1580963134766,743.1877591609955,914.4410247802734,737.6735091209412,970.9614715576172,746.2784290313721,958.2541923522951,402.54576723575593
