frame,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,x_Body,y_Body
1,939.3428993225098,716.092357635498,912.1489334106444,773.0676102638245,930.5645370483398,739.0150985717773,984.2533493041992,755.5149939060211,933.8032150268556,735.967098236084,995.1751327514648,751.2854611873627,940.0221633911132,730.9361069202423,996.518783569336,740.7155196666718,947.5470542907716,724.8995101451874,984.9800491333008,734.7030673027039,924.5757865905762,687.7460162639618,989.307861328125,697.6418902873993,946.7345809936523,715.7850258350372,1007.6274490356444,741.6131854057312,936.306037902832,732.3381500244141,1003.5047149658204,754.7327396869659,926.3806343078612,743.6345851421356,989.2866897583008,766.3448429107666,917.7228927612304,749.8317947387695,968.8005065917968,771.0470750331879,963.7131214141846,403.1304787993431
2,942.500638961792,702.7299698591232,940.5217552185059,743.4696497917175,936.8412780761719,721.8832495212555,993.6277770996094,744.7821547985077,932.2921657562256,730.1207544803619,1001.1783027648926,749.3797817230225,930.1493740081786,736.049627661705,991.2274932861328,750.651593208313,930.092010498047,740.3913608789444,951.8930053710938,758.31241106987,925.0136661529541,687.5516568422318,989.1420936584473,697.9393728971481,947.4126148223877,715.9248596429825,1007.8720092773438,741.7625596523285,937.0489597320557,732.8469425439835,1003.7785148620605,754.6726256608963,927.1133708953857,744.493440747261,989.2254066467285,766.2450542449951,918.467845916748,750.9634019136429,968.931941986084,771.1987649202347,963.6387348175049,403.09519615769386
3,941.7228126525879,697.7556345462799,952.683219909668,727.8708370526632,938.6974143981934,716.0663607120514,996.3991165161133,740.6689598560333,931.879711151123,728.7100251515707,1002.8823089599609,748.1470582485199,926.9956207275391,738.3902667363485,989.0718460083008,753.7563010056814,924.591464996338,745.8029096921285,937.9372596740723,766.073840936025,925.0541877746582,687.1460904280344,989.206428527832,698.2195242245992,947.6909255981445,715.5379418532053,1007.7545166015625,741.8501629034678,937.3240089416504,732.7461555798849,1003.8380813598633,754.56724858284,927.4164199829102,744.6707364718119,989.5457458496094,766.2061103185018,918.7667274475098,751.3726733525594,969.4752502441406,771.2384189764658,963.5614681243896,403.0674264828364
4,940.8054399490356,695.3383374810219,958.5469722747803,718.738795042038,939.6705007553101,713.3510561585426,997.9189395904541,738.4522435665131,931.7432498931885,728.3458469510078,1003.7519645690918,747.3283404111862,925.4612731933594,739.9138758182526,988.027753829956,755.1104206442833,921.7939710617065,748.7770205140114,931.5847063064575,769.6979211568832,924.9079084396362,686.8367568850517,989.1345119476318,698.3296509385109,947.8618240356445,715.5123668909073,1007.7529335021973,741.9380543231964,937.4912166595459,732.8626425862312,1003.8381671905518,754.6387092471123,927.5298070907593,744.8235275745392,989.6278953552246,766.1508848667145,918.8189935684204,751.5032857656479,969.4333362579346,771.2661191821098,963.4867000579834,403.0363055616617
5,942.1518859863281,693.8610360622406,960.5004043579102,714.8132102012635,940.3328704833984,712.1055657863617,998.8490982055664,737.6175261974334,931.5496559143066,728.1023681640625,1004.3201293945312,747.2308797359467,924.4065628051758,740.5356283664703,987.5589981079102,756.132399225235,920.013313293457,750.1425228118896,927.510440826416,772.5951208114624,924.8593826293945,686.6873054504395,989.2803268432617,698.4721616268158,947.9560546875,715.4304796695709,1007.7263259887695,742.0517121315003,937.5777397155762,732.8790342330933,1003.8743362426758,754.6285914421081,927.5975646972656,744.895022201538,989.6535873413086,766.0812180519104,918.8706665039062,751.6024507522583,969.3922805786133,771.2784538269043,963.4166507720947,403.014187335968
6,944.3592338562012,688.0633269309998,971.8765640258789,698.624734544754,942.7102317810059,705.9262144088746,1002.3638534545898,733.1259741306305,930.9895362854004,726.6504183769226,1006.4189300537109,746.3616191864014,920.7195625305176,743.2760746002198,985.5970458984375,759.9803020477295,913.6720504760742,756.5459664344787,912.5718841552734,782.4493997573852,924.8027114868164,686.3495553970337,989.4225769042969,698.7439622402192,948.2158470153809,715.1943584442139,1007.7743682861328,742.1658515930176,937.8454971313477,732.9084274291993,1004.0307540893555,754.5058439731598,927.8398475646973,745.1399243354797,989.8442687988281,765.8996965408326,919.0794067382812,751.9900827884674,969.510383605957,771.3643733501434,963.2711334228516,402.96392558813096
7,947.8946342468262,687.6656542778015,970.7170028686523,694.465782546997,942.214485168457,707.0984595298767,1001.8361434936523,733.43015666008,930.4928970336914,727.8272577285767,1005.7497253417969,746.5886013507843,920.7997970581055,744.0245389938354,985.6358871459961,760.0098187446595,914.7098121643066,756.675951051712,910.3474044799805,782.8760086536407,924.4790267944336,686.1069997787475,989.6512985229492,698.8389096736908,948.1957511901855,714.9891618251801,1007.648551940918,742.2159929275513,937.8620338439941,732.7921390533447,1003.9187393188477,754.5040038108825,927.8612251281738,745.0509666919709,990.0015563964844,765.8182971477509,919.0596885681152,751.9088068962097,969.5935821533203,771.4358803272247,963.1350402832031,402.918810737133
8,949.6632385253906,691.6111968517304,961.7859992980957,706.0316717624664,940.4133796691895,711.9410379886627,1001.5887680053711,736.6179228782654,930.0770874023438,729.946284866333,1005.3766021728516,747.7739128589631,922.2798843383789,743.9310118198395,987.6690673828125,759.4485321998596,918.0787467956543,754.9673912525177,914.7975082397461,781.5265769004822,924.2051467895508,686.027094745636,989.7509536743164,698.8715509414673,948.1892280578613,714.906848526001,1007.6590118408203,742.3149911880494,937.811164855957,732.7092329502105,1003.7652969360352,754.7619846820832,927.7034912109375,744.9287132263183,989.7901840209961,765.9111821174622,918.7839889526367,751.7551101207733,969.0245132446289,771.5819818019867,963.014986038208,402.878120303154
9,951.2007751464844,691.4470766067504,960.8375358581543,707.2750410079956,940.3497848510742,712.6471662998199,1001.2216873168945,736.6320637226105,930.0520133972168,730.2703139781952,1005.0113983154297,748.0727972030639,922.4005966186523,743.9625786304474,987.6250762939455,759.626743888855,918.4210968017578,754.8206722736359,914.520149230957,781.8787518501282,924.0178756713867,686.1226226329803,989.9758987426758,699.0526401996613,948.0441398620605,714.6778285980224,1007.6802062988281,742.344594335556,937.6520576477051,732.5523128032685,1003.704345703125,754.8391109466553,927.5622596740723,744.8604543209076,989.7733840942383,765.9568774223328,918.662841796875,751.7873808860779,969.0153579711914,771.8073214054108,962.9073314666748,402.8477977633476
10,950.0474395751953,691.7445900917053,960.2084541320801,709.6658193588257,940.5350189208984,713.1408114433289,1000.8544464111328,736.157944059372,930.2749786376953,730.45851688385,1004.667366027832,747.7899185657501,922.4663543701172,743.9127830982209,987.4114379882815,759.3382089138031,918.1474113464355,754.6314690113068,916.2000617980957,781.2138851642609,923.771312713623,686.2448019981384,989.9653701782227,699.130840921402,947.9432144165039,714.6094585418701,1007.6762924194336,742.2796576023102,937.5485458374023,732.5283536434174,1003.5433731079102,754.9479645729065,927.4447746276855,744.8802638530731,989.6754913330078,766.0390548706055,918.5038146972656,751.8750664710999,968.9115600585938,772.0267823696137,962.8112697601318,402.8255861401558
