frame,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,x_Body,y_Body
1,962.9927444458008,709.7988791465759,984.1837692260742,682.5043325424194,951.643123626709,715.2326066493988,1000.5119705200196,724.069399356842,944.6919822692872,730.3208258152008,1004.2448043823242,735.8980612754822,941.7867279052734,742.509245634079,990.9551239013672,745.1092467308044,941.5533828735352,752.1964650154114,957.7859687805176,752.859973192215,915.746898651123,680.9367365837097,980.193328857422,676.1415083408356,944.106330871582,710.2894861698151,1007.7850341796876,730.4406216144562,935.4908180236816,727.5439097881317,1005.1155853271484,740.8832955360413,926.440658569336,739.6433472633362,990.6232452392578,752.173987865448,917.7695274353028,747.3175649642944,969.1361618041992,758.3022840023041,963.744249343872,400.8590516448021
2,961.8206405639648,696.9638707637787,972.0937728881836,678.5507315397263,949.4005680084229,708.9757770299911,999.814510345459,723.2395973205566,941.5386486053467,725.7656831741333,1002.5178337097168,736.5923211574554,936.1489105224609,738.3297924995422,991.904468536377,744.9481399059296,933.1007480621338,748.3547248840332,956.7096519470215,751.9290239810944,915.287504196167,681.2332003116608,980.3547477722168,676.7285386323929,942.4937152862549,709.2559077739716,1007.010898590088,730.2498128414154,934.066972732544,726.7680467367172,1005.6748580932617,741.9926108121872,925.4507160186768,739.0892299413681,991.9112777709961,752.2375290393829,917.3260688781738,746.8700288534164,970.9668731689453,757.1216161251068,962.7055978775024,400.81308618187904
3,961.6398620605469,692.8886729081472,967.8362083435059,676.0594832102457,949.063835144043,707.2450467745463,999.5986557006836,722.6487899621328,941.3411331176758,724.6650438308716,1001.9898223876953,736.8938278357188,935.1168632507324,737.2435410022736,991.560173034668,744.9127569198608,930.9332847595215,747.3278772830963,951.7556953430176,752.3004321257273,915.1752662658691,681.1896868546804,980.7254409790039,676.9770943323771,942.3475456237793,709.160029967626,1007.0991134643555,730.3462875684103,933.9062118530273,726.7225469748179,1005.6628036499023,742.2983679771423,925.3186798095703,739.0495347181956,991.9882202148438,752.1472499370575,917.3136520385742,746.737522761027,971.2874603271484,756.7014457384745,961.9125747680664,400.72451293468475
4,959.8889636993408,691.2555546164513,966.4087915420532,674.7429232597351,949.4088220596313,706.0457045435905,999.4915580749512,722.0773619413376,942.0923137664795,723.7768104672432,1001.715145111084,736.9966628551483,935.609393119812,736.6337865591049,991.686315536499,744.9721762537956,930.8534717559814,747.1127388477325,953.4436798095703,752.0586072206497,915.0370359420776,680.9749446511269,980.6092643737793,676.9700136184692,942.3208379745483,709.015343606472,1007.1243095397949,730.3157931566238,933.8472175598145,726.5742739439011,1005.803804397583,742.6615530252457,925.2211904525757,738.8765460848808,992.0771598815918,752.2360007166862,917.1962213516235,746.5053309202194,971.2937450408936,756.6057686209679,961.2861585617065,400.64662250876427
5,961.0907135009766,690.2580106735229,964.8903579711914,674.2663088798523,949.3590087890625,705.4841185092926,999.5974960327148,721.6960346221924,942.0956382751465,723.4927493095398,1001.9829254150391,736.7847848415374,935.7152366638184,736.5353996276856,992.027961730957,744.6077592849731,931.0364227294922,747.2118482589722,954.0493240356445,751.7677689552307,915.0744094848633,680.7990578651428,980.8024749755859,676.8532929897308,942.5349540710449,708.9350896835327,1007.1969223022461,730.3145149230957,934.0272102355957,726.5220886707306,1005.8510055541992,742.8828109264374,925.3756484985352,738.8311811447144,992.1297912597656,752.3801724910736,917.3449745178223,746.4411413669586,971.3327865600586,756.5179193973541,960.8113975524902,400.57417538166044
6,959.110897064209,687.791513967514,963.8412780761719,673.8652893543243,949.0738105773926,703.8896364212036,999.8984985351562,722.0262634754181,941.8520393371582,722.3643469810486,1002.7292175292969,737.3000055789947,935.2406616210938,735.6972612857819,992.2592697143555,744.9576494693756,930.232292175293,746.6621213912964,954.2169227600098,751.5836786270141,914.9797668457031,680.5439422130585,981.1666488647461,677.0725563526154,942.2105598449707,708.4747650623322,1006.9661178588867,730.3484158992767,933.7013854980469,726.1481281757355,1005.9287338256836,743.5196058750153,925.1498908996582,738.5216757297516,992.4265823364258,752.4844936370849,917.2856712341309,746.124398803711,971.7693099975586,756.0654247283935,959.7784309387207,400.42724645137787
7,957.3504638671875,689.9714146614075,967.9892807006836,676.7156513214111,949.0616569519043,703.9841516017914,1000.3786926269531,722.2179985046387,942.1958084106445,722.2326086521149,1004.5407257080078,737.5551953315735,936.5080490112305,735.8740033149719,992.706916809082,745.1594374656677,932.5231590270996,747.1594839096069,956.6198272705078,751.330588388443,915.1119232177734,680.1950029850007,981.4824600219727,677.1126570701599,942.8076095581055,708.3500168800354,1007.1424713134766,730.4248135089874,934.2385482788086,726.0299378871917,1005.9337463378906,743.6089587211609,925.5649566650391,738.4207755565643,992.3096694946289,752.5139238834381,917.5661544799805,746.0324030399322,971.5068969726562,756.0056379795075,959.1322746276855,400.2658370494843
8,954.9421463012695,692.567315530777,972.6769065856934,679.4757588863373,949.3964195251465,703.4843931674957,1000.7853012084961,722.0051818847656,942.5122833251953,721.4644582271576,1005.8512573242188,737.6595782279968,937.5284156799316,735.6700664043426,993.4060821533203,745.3707103252411,934.4416694641113,747.4145995616913,962.1308555603027,750.8415374755859,915.3075828552246,680.0349706172943,981.6527938842773,677.1785571098328,943.1006927490234,708.2274917125702,1007.1161956787109,730.2672141075134,934.5660438537598,725.9016328811646,1006.1531753540039,743.7906531333923,925.8775062561035,738.317602968216,992.5468368530273,752.6368936538696,917.8003005981445,746.0321683883667,971.5583038330078,755.9838894844055,958.7436504364014,400.11984981298446
9,960.0583648681641,692.421646308899,971.4071617126465,680.1374145507813,949.2891426086426,703.8517587184906,1000.7522048950195,722.4437580108643,941.9707489013672,722.0158276557922,1006.0360565185547,737.5454017162323,937.4098777770996,736.2277220249176,993.3944549560547,745.0999347686768,935.0397720336914,747.8228438854218,961.7002258300781,750.6005256175995,915.5562400817871,680.0212002754212,981.9821319580078,677.2730846405029,943.4227523803711,708.1587388038636,1007.0662307739258,730.3191338539124,934.9280433654785,725.8120700836182,1006.1134872436523,743.8774618625641,926.2499198913574,738.2770699977875,992.6032791137695,752.7481678962707,918.1330375671387,746.1095416545868,971.5814437866211,756.001957654953,958.5398082733154,399.9917794585228
10,957.306941986084,695.7333332538605,974.3958435058594,680.5592810153961,950.9585037231445,703.6399671554566,1002.3351745605469,721.637482881546,943.4138145446777,721.6185625553131,1007.5481414794922,737.9947224140167,938.5820617675781,736.1999096393586,993.7453079223633,745.980162191391,935.817798614502,748.0097253322601,963.6506652832031,751.0856862545013,915.7359580993652,680.0516185283661,981.9567489624023,677.5137259960175,943.7600326538086,708.229690027237,1007.1064453125,730.1705747127533,935.3005599975586,725.8354981899262,1006.2344055175781,743.9201560974121,926.5591049194336,738.2952122688293,992.7422103881836,752.7107100963592,918.3252067565918,746.2114545345306,971.7140350341797,756.0011301994324,958.4345626831055,399.8837378501892
