frame,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,x_Body,y_Body
1,971.6535186767578,712.6550209522247,979.4594192504884,732.3271584510803,946.4561462402344,727.192488193512,1008.947868347168,760.9808933734894,937.734603881836,743.2766180038452,1007.4805068969728,768.6278173923492,934.83060836792,755.4656553268433,993.7406158447266,773.6471996307373,937.338695526123,765.8121838569641,914.6034622192384,785.6853806972504,923.9053344726562,691.8237664699554,988.0803680419922,721.2524690628052,946.3515472412108,723.957507610321,1009.6203231811523,752.4976835250854,936.2222671508788,739.8106291294098,1007.1961212158204,766.8171718120575,926.7823219299316,750.9133532047272,993.7659072875977,777.8110916614532,918.2281494140624,757.2996425628662,972.3220825195312,779.5982720851898,965.1051235198976,402.62925070524216
2,979.1493988037109,732.1712695360184,948.6706638336182,760.9367418289185,939.8210048675537,743.2592661380768,996.6250419616699,769.9720621109009,936.8255138397217,741.9357078075409,1005.7459831237794,767.2381861209869,939.269199371338,738.5411024093628,1001.989631652832,763.1291284561157,945.7254981994629,734.7285393476486,951.8393898010254,758.4787666797638,924.7083950042725,692.6562855243683,988.3477592468262,721.1164329051971,947.3040103912354,723.9781013727188,1009.8984718322754,753.137170791626,936.9940567016602,740.3453259468079,1007.4703216552734,767.5305743217468,927.4569225311279,751.6806638240814,994.0923500061035,777.6498922109604,919.0937805175781,758.1966907978058,973.4941291809082,779.373407959938,966.3890504837036,402.7083607017994
3,980.1838302612305,734.1448641618093,949.3144989013672,766.2216508388519,940.2295684814453,744.9722019831339,995.1361846923828,770.2045729955038,938.5082054138184,742.8087145487467,1005.2364730834961,767.6923192342123,941.7100143432617,738.791644414266,1002.2260665893555,763.122891664505,948.4659385681152,734.5394698778788,952.3482131958008,761.8877599239349,925.0238227844238,693.0684489409128,987.9842758178711,720.7130997975668,948.1355285644531,724.0117244720459,1009.5801162719727,753.1601213614146,937.8421020507812,740.591421922048,1007.4986267089844,767.8683902422587,928.0524253845215,752.0179651578268,994.1697692871094,777.7921137015024,919.3713188171387,758.553875764211,973.4426116943359,779.4949430624644,967.3681735992432,402.8250612616539
4,978.4654426574707,736.1546651124954,939.9198818206787,769.6199921369553,938.3697080612183,747.9954764246941,994.9379825592041,770.0947138667107,938.139123916626,744.0143193006516,1005.6406688690186,766.7377144694328,941.8533754348755,738.4365435242653,1003.0890083312988,761.3835214972496,948.2607650756837,733.0521391630173,946.3934326171875,762.3778883814812,925.2608585357666,693.3897723555565,987.8366374969482,720.6002148985863,948.2793617248535,724.1459544301033,1009.3594837188721,753.1569772362709,937.9964017868042,740.8128074407578,1007.5317192077637,768.0617513656616,928.1636238098145,752.2386405467987,994.3013191223145,777.802739918232,919.4587182998657,758.6993237137794,973.3938789367676,779.3264467716217,968.0949854850769,402.91144236922264
5,977.7818756103516,731.9658073902131,948.6112747192383,761.3258064746857,940.6180801391602,744.902012348175,997.7512664794922,767.5190269947052,938.796558380127,744.7107219219208,1007.0732345581055,766.2101652622223,941.3437042236328,742.5505937099457,1002.8132629394531,763.4305198669433,946.9621124267578,740.2172555923462,941.5005683898926,767.2238353252411,925.4426193237305,693.6097612857818,987.835693359375,720.3683637142182,948.3983573913574,724.2044969081878,1009.2154769897461,753.2131114482879,938.121940612793,740.9084156036376,1007.5226440429688,768.1505114078522,928.2674789428711,752.3378734588623,994.3449096679688,777.811239862442,919.5455703735352,758.7852339744568,973.4051284790039,779.2811466693878,968.6237525939941,402.9880977869034
6,977.4169464111328,734.3691210746765,947.160026550293,756.2817117214203,942.1751518249512,746.3500965595246,998.2649917602539,766.9464154243469,940.3945426940918,746.118495464325,1006.9235000610352,765.921086883545,942.724536895752,744.0129175662994,1002.2145538330078,764.1027472019196,947.8249740600586,741.5204362869263,943.1299667358398,768.1993312835693,925.9822082519531,694.1874240398407,987.6238632202148,720.173689365387,948.9755516052246,724.3159687519073,1009.0235824584961,753.407439994812,938.6460456848145,741.2127092838288,1007.5675735473633,768.4765165328979,928.6362762451172,752.7068321704865,994.4780044555664,777.8512788295745,919.8143348693848,759.151710319519,973.5135955810547,779.2597933769226,969.7899971008301,403.14304809570314
7,972.2172317504883,727.8654688835144,945.3344764709473,752.0623801708222,942.1394004821777,742.9812163829804,1002.122200012207,762.7332959651947,940.7910804748535,748.3142413139343,1007.2813568115234,765.4364202499389,942.6357650756836,751.361908197403,1000.1918106079102,766.4667629241943,946.8694496154785,753.6799569129944,929.9209327697754,778.6606908798218,926.1752014160156,694.4347961902619,987.2982559204102,719.9833375453949,949.2269325256348,724.3981215000152,1008.6859817504883,753.3393416404724,938.9608955383301,741.3021485805511,1007.5073318481445,768.5216560840606,928.8676872253418,752.7788702011109,994.5414276123047,778.002147436142,919.8842468261716,759.1817210197448,973.3229827880859,779.3741427898407,970.4757328033447,403.2808935403824
8,969.7826614379883,727.7537747383118,936.6622123718262,751.7058579921722,939.9252433776855,743.823269701004,1002.8334045410156,761.8199456214904,939.4660606384277,749.1828102588654,1007.6279067993164,764.6559320926666,941.6835136413574,752.4740331172943,1001.0541687011719,766.1323844432831,945.7529869079592,755.2639661312103,924.5548553466797,779.3524560451508,926.4361152648926,694.578699350357,987.2045745849609,720.0598833560944,949.3458023071289,724.3914524555206,1008.6648330688477,753.4013390541077,939.0495414733887,741.2951337337494,1007.5052490234375,768.5234715461731,928.9295654296875,752.7590112686157,994.6156311035156,778.0107924938202,919.9510574340818,759.1466097354889,973.2920379638672,779.4426733970643,970.8361701965332,403.3746399283409
9,970.1224365234375,723.5529559612274,951.2254600524902,742.096604681015,942.8856010437012,739.0053420066833,1005.0007781982422,759.177065038681,940.0759506225586,749.2462279319764,1007.9845733642578,764.9635479450226,940.8919715881348,756.9969790935517,999.8349609375,769.5765383720397,944.4320411682129,763.5952946662903,922.8999366760254,784.6617564678193,926.622241973877,694.5743397712707,987.1110076904297,720.0628350257873,949.7267990112305,724.2842166900634,1008.6843795776367,753.4217290401459,939.4374961853027,741.2268995285034,1007.5168762207031,768.5159009456635,929.2446098327637,752.7220721721649,994.6166152954102,778.0701716899872,920.1559753417966,759.1683582305908,973.3450241088867,779.6467338085174,971.0134620666504,403.4606242895126
10,970.1431045532227,729.4872570037842,936.6076927185059,752.7180830955506,938.9294128417969,744.0806454181671,1001.5850143432617,762.5159468650818,938.6128120422363,748.6107050418854,1006.7861022949219,765.3186745643616,941.162281036377,751.451211643219,1001.6753540039062,766.6552498817443,945.7188377380371,753.8033465862275,925.9114036560059,778.4878885269165,926.8986053466797,694.6230855464935,986.9255676269531,720.2263130664826,950.1561241149902,724.2615295886993,1008.7460174560547,753.3098372936249,939.8712501525879,741.2292336940766,1007.5951995849609,768.399056816101,929.5939407348633,752.7306307792663,994.6941833496094,778.0468547344208,920.3943099975586,759.195306110382,973.3790588378906,779.725984287262,971.1018333435059,403.52816997766496
11,971.1842422485352,726.8284818649292,939.7344245910645,758.7621269702911,937.9017105102539,743.1183022975922,1001.2745590209961,762.6382126808167,937.4255905151367,747.6832879543305,1007.9503555297852,764.9217552661896,940.2064018249512,750.3740621566773,1003.6296615600586,765.601540851593,945.2126312255859,752.7569241046906,924.7263679504395,777.8531066417694,927.0697174072266,694.5450577259064,986.939323425293,720.2132096290588,950.4923515319824,724.171534538269,1008.8702774047852,753.2554969310761,940.2280883789062,741.1929368019104,1007.7849655151367,768.393091726303,929.9243087768555,752.7209359645843,994.9358367919922,777.9984053611755,920.6652488708496,759.2217846870423,973.6867218017578,779.7667642593384,971.1597805023193,403.57880840301516
