frame,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,x_Body,y_Body
1,943.7793159484864,696.9762825965881,966.7514419555664,683.041499376297,926.037139892578,715.9671277999878,979.2399215698242,735.957218170166,914.5549392700196,737.6925282478333,974.6946716308594,752.0066442489624,907.70112991333,752.9402487277985,942.6044654846193,767.9049053192139,906.0888290405272,765.3780784606934,889.054012298584,783.24556016922,908.7126159667968,688.4387323856354,975.9903717041016,700.4367139339447,930.5012512207032,723.6112730503082,991.3643646240234,747.2960758209229,919.808464050293,739.7922275066376,983.5488510131836,757.6694657802582,911.22407913208,750.6233732700348,971.0984802246094,767.6254847049713,904.3088150024414,756.1190364360809,952.1912384033204,774.0964956283569,957.412691116333,400.7149416208267
2,944.9675559997559,706.9193339347839,943.0763053894043,723.3320068120956,922.6029968261719,725.1800113916397,978.1571960449219,744.0506594181061,914.0667057037354,739.0887050628662,977.2004127502441,754.3750195503235,909.5720958709716,749.1530342102051,955.0475406646729,764.4727556705475,909.2326641082764,757.9022339582443,910.2310180664062,775.9667303562164,908.6367416381836,688.3782787322998,975.8476638793945,701.8599374294281,929.7908020019532,722.8783882856369,990.1102638244629,747.5155985355377,918.8856410980225,739.8578373193741,984.1715240478516,758.0779756307602,909.7326564788818,751.0247818231583,971.213207244873,768.6110212802887,902.3739051818848,756.7089689970016,950.2340984344482,774.1064374446869,957.3407793045044,399.6477478444576
3,943.689079284668,712.773972829183,947.2264671325684,728.5868124961853,925.5426216125488,724.1360692183176,979.4242477416992,746.2563841342926,916.4852714538574,738.4677429199219,979.2327499389648,757.5778075853983,911.9465637207031,749.8494759400686,958.9458274841309,765.4693455696106,911.4827156066895,759.6382541656494,921.7201614379883,773.6434534390768,908.2166290283203,688.3037254015604,975.6301879882812,702.3243622779846,929.3917846679688,722.5789502461752,989.8834609985352,747.1898651123047,918.354606628418,739.8686539332072,984.4258499145508,758.0662945111593,909.1146087646484,751.2555945714315,971.2762069702148,768.711612701416,901.7232322692871,757.13196961085,950.5177688598633,773.7050391832987,957.2628974914551,399.0906176169713
4,942.8084850311279,709.0614711642265,951.0447549819946,717.9465063810349,924.0705728530884,723.0838782191277,978.8369750976562,744.8065462112427,915.2674198150635,739.0345499515533,977.9989528656006,757.4526292085648,911.1208248138427,751.0538353919983,954.8107194900513,766.7742861509323,911.2854337692261,760.9651315808296,912.8713130950928,776.2927262187004,907.9373788833618,688.1503579616547,975.3014945983887,702.356441617012,929.0666484832764,722.3417308926582,989.5048713684082,747.1261849999428,917.9863500595093,739.814642906189,984.4553089141846,758.1340913176537,908.7205982208252,751.312878370285,971.1407375335693,769.0288554430008,901.3392305374146,757.2740778923035,950.268087387085,773.6623284816742,957.1841955184937,398.6840902119875
5,943.4282341003418,710.9183523654938,944.6217842102051,726.3223260879516,922.8929328918457,725.4166080951691,976.888298034668,745.8752111911774,915.1982688903809,739.4713353157043,977.6385498046875,757.2747077465058,911.9483528137207,750.1192676067352,957.2193946838379,765.5933156967163,912.7299385070801,759.1202917098999,917.9031944274902,774.4214756965637,907.5372276306152,688.0908552646637,974.9865875244141,702.3014775753021,928.8503265380859,722.2613719940185,989.3602981567383,747.2146146774292,917.7207298278809,739.7761600494384,984.3479919433594,758.2230582237244,908.3727722167969,751.2811633586883,970.8877487182617,769.2714542865754,900.8837585449219,757.2435855388642,949.7927856445312,773.8575709342956,957.1076030731201,398.3969886183739
6,944.0188865661621,710.9008275985718,943.4387855529785,727.0706052303315,921.8995742797852,725.7682149410248,976.6585006713867,747.3062646389008,914.2555160522461,739.4368415355682,977.8328475952148,757.8002161026001,911.4518966674805,749.8284725666047,957.0187568664551,765.7520513057709,912.731746673584,758.4967730998993,916.4083442687988,774.6760726451873,906.9801177978516,688.0438755512238,974.6622619628906,702.6754257202149,928.2509765625,722.0087263584137,988.6593933105469,747.3442781925202,916.9724922180176,739.8533727645874,984.3900146484375,758.300480890274,907.4237594604492,751.5103191375732,970.6784362792969,769.7124016284943,899.8217010498047,757.5691213607788,949.2033576965332,773.7632533550262,956.9575595855713,397.6547671914101
7,944.5643463134766,708.3952675819397,946.9369926452637,720.1248200893402,922.1595840454102,724.2382002830506,975.9223022460938,746.0684282302857,914.2232551574707,739.7572273731232,976.054069519043,757.9184310913085,911.3126335144043,751.6014503955842,954.8716621398926,766.8405381679535,912.5618019104004,761.619046831131,910.2525100708008,777.7833286762237,906.4846343994141,687.9296372890473,974.3377532958984,702.4059222221374,927.9802436828613,721.9233625888825,988.5630569458008,747.2909628868103,916.6570243835449,739.75700507164,984.2083740234375,758.3144241333008,907.1299095153809,751.427252483368,970.3451156616211,769.7275798797607,899.5296249389648,757.5127679347992,949.2461242675781,773.5404084682465,956.8174896240234,397.3248162150383
8,943.3338432312012,706.7801979064941,946.7882652282715,719.4446516513824,921.0833473205566,724.7078615665436,976.2233963012695,746.7527833461761,912.9641075134277,740.2214793205261,975.2025375366211,757.1609634876252,909.7386016845701,751.9868841171265,953.4393768310547,767.209694480896,910.9056587219238,761.974828004837,903.7585029602051,780.3312124252319,906.1881065368652,687.8710114479065,974.1169052124023,702.1139539241791,927.7818145751953,721.9220164299011,988.377799987793,747.6899446487427,916.4430770874023,739.7017631530762,984.0963363647461,758.4566476821899,906.8643035888672,751.302405500412,970.1254806518555,769.9290467739105,899.1983871459961,757.3352602005004,948.8549766540527,773.6762593746186,956.6780261993408,397.08235013484955
9,940.3208999633789,706.1426372528076,947.4679985046387,720.448342847824,921.1005592346191,723.885914182663,976.0712585449219,746.1283508300781,913.0344085693359,739.7120507717133,975.6469573974609,756.9631151676178,909.4326210021973,751.7469220161438,954.9435882568359,766.9685220718384,910.1268539428711,761.8600092887879,903.8104019165039,780.6068786144257,905.9915542602539,687.9090744018555,974.0488357543945,701.9771520614624,927.6558380126953,721.9940174102783,988.3764495849609,747.958200788498,916.2989845275879,739.6869307041168,984.0000457763672,758.5213868141175,906.6699371337891,751.2328251361847,969.9809188842773,769.9764587402344,898.9306640625,757.253181552887,948.6539154052734,773.8320062637329,956.5372295379639,396.9278506040573
10,934.4906044006348,701.5012663364411,956.9804420471191,705.4347181797027,921.7385787963867,720.1227452754974,978.0071182250977,743.7218261241912,912.6474609375,739.0706615924835,976.2346343994141,756.8122095108032,907.7414360046387,753.1421231746674,951.7966346740723,768.7316939353943,907.1943855285645,764.3073510169983,893.936393737793,784.0582202911377,905.9302597045898,687.9555230617523,974.1278457641602,701.9053733825683,927.4880447387695,722.0130612373353,988.4097290039062,748.1046480655671,916.1004753112793,739.6859550476074,984.1570358276367,758.5478653907776,906.4711990356445,751.2246370315552,970.0617141723633,770.0126815319061,898.7760887145996,757.2506621360778,948.6471519470215,773.9279540538788,956.4004039764404,396.8028152823448
