frame,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,x_Body,y_Body
1,955.6984519958496,699.1369295120239,969.0904998779296,668.5530619621277,946.424446105957,701.7980635166168,998.1063079833984,722.3541581630707,936.4567565917968,718.3616235256195,999.2756652832032,740.2706696987152,930.0457191467284,732.3500678539276,985.8059692382812,747.110330581665,926.9930648803712,742.9656429290771,959.4879341125488,749.8794660568237,914.2375373840332,674.0350782871246,980.9188842773438,676.9167847633362,939.760036468506,700.7785024642944,1002.6363372802734,724.2574911117554,931.435775756836,717.4674158096313,1001.8022918701172,738.1385514736176,922.6816177368164,729.5293707847595,988.3836364746094,747.8377504348755,914.5799446105956,737.2581758499146,967.4160003662108,753.87619972229,961.0314846038818,402.57579028606415
2,958.306474685669,694.5361533164978,965.3569221496582,677.1065129041672,942.4955463409424,702.1430939435959,1000.5662727355957,724.2735153436661,933.7528324127197,716.4600195884705,1000.0836181640626,739.4184522628784,929.7032833099364,728.3001362085342,989.5297050476074,745.2266033887863,929.4190979003906,737.766937494278,968.9826107025146,748.608642578125,913.8688373565674,673.5855044126511,980.7251930236816,676.8936592340469,939.5537567138672,700.4016088247299,1002.9812622070312,724.371019244194,931.3292598724366,717.2396185398102,1002.0182418823242,738.0039355754852,922.6509189605713,729.4953154325485,988.9612770080566,748.0669062137604,914.5941352844238,737.4006340503693,968.2840919494629,753.6534042358398,960.8792495727539,402.4309932887554
3,964.9974632263184,690.5379582246145,962.863712310791,675.1128288110098,945.323657989502,701.5392881234487,999.6365737915039,721.4375762144724,936.0558319091797,717.6304163138071,998.4077453613281,735.9964090983073,931.2104606628418,730.0296932061514,986.8333435058594,742.8954121271769,929.5583915710449,739.7258663972219,954.0518188476562,747.9138886928558,914.0349388122559,673.477554400762,980.7405853271484,676.9717837969462,939.8179244995117,700.4867523511251,1003.1879043579102,724.424896478653,931.5908241271973,717.3169094721476,1002.0941162109375,737.9216634432474,922.8904151916504,729.6150391896566,989.2465209960938,748.2142015298208,914.7581672668457,737.5902695655823,968.9144897460938,753.6761901378632,960.7336521148682,402.34069617589313
4,963.5472822189331,690.7501120567322,963.9673662185669,674.111201107502,944.7640228271484,701.16467410326,1000.3222560882568,721.589070558548,935.3443050384521,717.7652226090431,999.6601581573486,736.0221950411797,930.4841423034668,730.7731167078018,988.2708835601807,742.8017882108688,928.7808609008789,740.8803469538689,957.5349998474121,747.6882835626602,914.0280103683472,673.3307530879974,980.7210159301758,677.0072491168976,939.8152542114258,700.3641417622566,1003.3325672149658,724.4573771953583,931.56400680542,717.1980759501457,1002.1879577636719,738.0627374053001,922.8560543060303,729.5301117897034,989.33913230896,748.3349493145943,914.7286319732666,737.5451608896255,968.9682769775391,753.6126952767372,960.5939197540283,402.2734911441803
5,962.1120529174805,692.8768085956574,965.0013542175293,673.4483629226685,945.0232429504395,702.1644657611847,1000.5980758666992,722.9278071403503,935.6966400146484,718.7205169200897,1000.1861572265625,737.0813226699829,930.7271919250488,731.718287038803,988.5915985107422,743.3467294216156,928.9557037353516,741.5944503307343,954.879638671875,748.0231004714966,914.0457916259766,673.2056838035584,980.627311706543,677.0623428344727,939.747688293457,700.258959197998,1003.230354309082,724.4782364845275,931.5138130187988,717.0977654933929,1002.1355438232422,738.1798624992371,922.8310089111328,729.4487864971161,989.3837356567383,748.5145226001739,914.7186012268066,737.506894159317,969.0320434570312,753.6279383659363,960.4484596252441,402.2160817861557
6,963.9243049621582,691.9515898227692,963.3311576843262,675.2935763835907,943.7682723999023,702.1198819637299,1000.6409225463867,723.0714509487152,934.7815132141113,718.6047719478607,1000.0414123535156,736.2654885768891,930.6174659729004,731.3656921863555,990.1519317626953,742.5480372428894,929.9639511108398,741.1811671733856,955.6905555725098,748.5520915508271,914.0685424804688,672.9644125938415,980.3940353393555,677.1639469623566,939.760139465332,700.0894296169281,1003.2749176025391,724.4676154136657,931.5451812744141,717.0100552082062,1002.1463470458984,738.2144797801972,922.8820495605469,729.4739930152894,989.6027755737305,748.7110000610352,914.7529335021973,737.6620111942291,969.4159469604492,753.5564437389373,960.192232131958,402.09320772886275
7,965.003345489502,694.0492513179779,963.4945335388184,672.6646884441376,944.9108276367188,702.4504195690155,999.6941070556641,723.1439582824707,935.6835594177246,719.8163026809692,999.7075653076172,736.6786605834961,931.1236381530762,733.2037796497345,989.9201889038086,742.8865653514862,930.0096588134766,743.2631811141968,950.1471977233887,749.1010280132293,914.2052993774414,673.0234830379486,980.3126449584961,677.2566219806671,939.9445838928223,700.0981981754303,1003.3453216552734,724.3681602001191,931.6925926208496,717.0039913177491,1002.1255874633789,738.2963608264923,922.9701690673828,729.4976187229156,989.643928527832,748.8030081748963,914.7611045837402,737.7502895832062,969.5430221557617,753.5923330783844,959.9752006530762,402.02134877443314
8,962.4899940490723,696.8438279628754,964.2932052612305,673.9447250843048,943.0179176330566,703.0313303947448,999.6405029296875,724.8591624259949,934.2165870666504,719.53648686409,1000.4123611450195,738.2531725883484,930.4289360046387,732.6833718776703,992.531867980957,743.8257767677308,930.6383628845215,742.6488262653351,956.9331893920898,750.416904592514,914.164981842041,672.9989187240601,980.1562957763672,677.2784198760986,939.9226341247559,699.986763381958,1003.2460098266602,724.3171049594879,931.7220726013184,716.9240615844726,1002.2036590576172,738.3714863777161,923.0042724609375,729.4549738883973,989.6899566650391,748.8459247112274,914.7872657775879,737.754698562622,969.4212341308594,753.575759267807,959.793062210083,401.96513428688047
9,963.7015113830566,698.9210871219635,963.0533065795898,674.4131390094757,943.1311340332031,704.0288959503174,998.8182678222656,725.9676193714142,934.477409362793,720.0635142803192,999.2298202514648,739.1927792072296,930.8916893005371,732.7302774906159,992.0611724853516,744.5077359676361,931.4851226806641,742.2238846302032,954.0672454833984,751.281435060501,914.1744232177734,673.0418229103088,980.004753112793,677.2953024387359,940.0365829467773,699.9094024658203,1003.1056137084961,724.1956295490265,931.9159469604492,716.8329920768738,1002.2401428222656,738.2808244228363,923.1642723083496,729.3998801708221,989.7658767700195,748.8549896717071,914.8360862731934,737.7757678031921,969.4916610717773,753.6684960365295,959.6480884552002,401.91375176906587
10,964.5874328613281,698.4757308006286,961.371940612793,675.7984477519989,942.025749206543,703.4524805545807,997.7367782592773,725.2413851261139,933.4784317016602,719.214050912857,998.302848815918,738.5089304447174,930.3506469726562,731.7757396221161,992.7029571533203,744.1783716201783,931.6558227539062,741.4558700561523,958.6176452636719,751.840832042694,914.1544189453125,673.2083267211914,979.9332046508789,677.2254874229432,940.4065017700195,699.9287179946899,1003.1652145385742,724.1299641609191,932.3723831176758,716.795435476303,1002.3265914916992,738.1659439563751,923.5285606384277,729.3739820480347,989.7624893188477,748.7219669342041,915.0015563964844,737.8205862522125,969.4176635742188,753.7346924781799,959.5431976318359,401.86993058919904
