frame,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,x_Body,y_Body
1,939.4800567626952,697.3206028938293,988.0602264404296,704.7560935020447,948.800926208496,694.7062757015228,997.6031112670898,723.5214879512787,938.6259841918944,716.9577279090881,1009.8732376098632,740.6538927555084,932.398567199707,736.7316300868988,998.0596160888672,750.4672064781189,928.5919189453124,752.9138813018799,979.526481628418,754.6500558853149,928.7651824951172,683.4922156333923,993.647346496582,704.1335258483887,950.3080558776855,718.3678603172302,1013.4397888183594,740.4766690731049,941.737232208252,734.794828414917,1009.899787902832,751.0333960056305,934.3786811828612,745.1781601905823,998.744888305664,760.2284646034241,928.6263656616212,750.1139941215515,981.2261581420898,762.0667743682861,972.390947341919,404.118531703949
2,943.3967685699462,695.629382610321,988.7176895141602,698.3595535755157,948.1327629089355,700.4797848463058,1004.4939422607422,725.2184510231018,938.4221649169922,721.4066598415375,1012.4401473999023,740.1490213871002,931.4204978942871,739.1258788108826,999.246654510498,750.7801266908646,926.0553073883057,753.4279534816742,979.9389839172363,755.3562027215958,928.9420795440674,684.2358758449554,993.8151168823242,704.3202590942383,951.833667755127,717.4346263408661,1013.9232444763184,739.9621646404266,942.5635242462158,734.3817799091339,1010.4305076599121,750.8937165737152,934.3932437896729,745.2255845069885,998.3904075622559,760.0036004781723,928.01682472229,750.6580770015717,980.4755401611328,762.1462780237198,973.2165098190308,404.0708372294903
3,945.5257034301758,694.1990784009298,989.1106796264648,695.1062537034353,950.5204772949219,699.7424952189127,1008.1273651123047,725.3171281814575,940.5510330200195,720.5394988059998,1012.4672317504883,740.6458240350088,932.5611305236816,738.1284244060516,999.4509506225586,751.4423278172811,925.8087158203125,752.3909582297007,980.2365875244141,755.732931693395,929.2839431762695,684.2507165273031,994.0988159179688,704.3740848700205,952.402458190918,717.0594102541605,1014.3918228149414,739.7674655914307,942.9731369018555,734.3757283687592,1010.8665084838867,750.4546711444855,934.608039855957,745.4838041464487,998.5929489135742,759.5548087755839,928.0710983276367,751.0642712116241,980.5000686645508,761.9121513366699,973.8437652587891,404.0290244817734
4,945.7145977020263,693.3347681760788,988.5235404968262,693.3041090965271,950.16357421875,700.7548983693123,1009.4158458709717,725.5714009404182,940.478196144104,721.3199622631073,1012.8627490997314,740.5311020612717,932.6078081130981,738.5115393996239,999.9005985260009,751.4215127825737,925.8382844924927,752.3319762945175,981.0808753967286,755.7633231878281,929.395809173584,684.2498777508736,994.2265033721924,704.5100026726723,952.7679491043091,717.0514495968819,1014.5880603790283,739.7582184672356,943.2139205932617,734.5213204026222,1011.0105228424072,750.271982550621,934.7405004501343,745.6810864210129,998.7124443054199,759.4717904925346,928.1063604354858,751.2529032826424,980.4514789581299,761.8609602451324,974.3682217597961,403.9901178628206
5,946.0530738830566,692.7291263103485,989.1802597045898,692.5533846378327,950.7914543151855,700.4611917972564,1010.3655853271484,725.5477659702301,941.0154876708984,721.1655738830566,1012.6396179199219,740.429911661148,932.8454360961914,738.4786974430084,999.8457870483398,751.4211144924163,925.6108474731445,752.390904712677,980.8456192016602,755.692662191391,929.4559020996094,684.3119400024414,994.2245635986328,704.5896514415741,952.9569854736328,716.950824213028,1014.7201538085938,739.6953164100647,943.3482627868652,734.562498664856,1011.116455078125,750.2219585418701,934.8424644470215,745.8113983154296,998.8617782592773,759.4692926883697,928.1932754516602,751.4440732955933,980.5244522094727,761.8957874774933,974.7892799377441,403.9539205431938
6,947.6509094238281,691.3673321247101,989.7096405029297,688.3668178558349,951.8434181213379,701.6539504051209,1013.5438385009766,725.8687446117401,942.1612129211426,722.1882842063903,1012.7825088500977,740.2209976673126,933.4010925292969,739.0327221393585,999.8960723876951,751.620741224289,925.0932884216309,752.4660426139832,980.7221832275391,755.9591152191163,929.6018943786621,684.4565347671509,994.4446105957031,704.6257013320923,953.5259857177734,716.3606137752533,1015.1109466552734,739.495776128769,943.641300201416,734.2715430736541,1011.4122161865234,749.9897152423858,934.8368225097656,745.7501542568207,998.857177734375,759.2701476097106,927.9632377624512,751.5309067249298,980.2422866821289,761.8964914321899,975.6658515930176,403.8996758937836
7,947.8473129272461,690.5389009475708,990.6892318725586,686.4317081451416,953.3566017150879,700.100828742981,1014.2133865356445,725.1728668689727,943.4519233703613,721.1031689167023,1011.6961669921875,740.1983352661133,934.2460098266602,738.414551115036,999.416679382324,751.7645702838897,925.3767242431641,752.2109763622284,980.1921157836914,756.0929530620575,929.7128677368164,684.3340466499328,994.534309387207,704.6368040561676,953.5077323913574,716.2298758029938,1015.3777313232422,739.4675685405731,943.6909561157227,734.3338245391845,1011.699462890625,749.7490244865418,935.0010795593262,745.923796415329,999.207160949707,758.9912456989289,928.2586555480957,751.6877404212952,980.5643920898438,761.7746702194214,976.2737789154053,403.87704436779023
8,948.1227264404297,690.9572846889496,991.1716003417969,684.4165205001831,954.0698547363281,700.5188049316406,1014.7068328857422,724.8212476730347,944.327522277832,721.8506947040557,1011.1821899414062,739.8478646278381,935.022274017334,739.2177634239197,998.9613189697263,751.6030312061309,925.8613700866699,753.0274279594421,979.3871383666992,756.4175008773803,929.6254920959473,684.210162973404,994.5899047851562,704.6441647052765,953.3953170776367,716.05718460083,1015.5059509277344,739.4309875965118,943.4917144775391,734.2495475769043,1011.7224884033203,749.7159015655518,934.8210182189941,745.8617990016937,999.2810897827148,759.0030523777008,928.1355972290039,751.5781704902649,980.5614166259766,761.836025428772,976.6885013580322,403.8784862399101
9,949.2289123535156,691.5805686473847,992.4142913818359,682.7940778255463,955.6564521789551,699.7842343807221,1015.8124694824219,724.436394405365,945.7690887451172,721.576831626892,1010.5084075927734,739.837453508377,935.9937057495117,739.2400306224823,998.315803527832,751.7403147220612,926.1501045227051,753.4152822971344,978.1790771484375,756.7015404224396,929.5555458068848,684.1425709724426,994.6204147338867,704.5537991523743,953.2143516540527,715.7800240516663,1015.5351104736328,739.4007792949676,943.2843589782715,734.1068794250489,1011.6456756591797,749.5623529911041,934.6792373657227,745.8053344249726,999.2476272583008,758.8182951450348,928.1151123046875,751.558817911148,980.5302886962891,761.7904042243957,976.9436588287354,403.8992127656937
10,949.4506988525391,692.0155879497528,992.9769515991211,680.9455915927887,956.7675018310547,699.7112453937531,1016.9643173217773,724.0186034679413,946.9648475646973,721.7381113529206,1010.3880615234375,739.8177798271179,936.9979820251465,739.399951839447,998.1180725097656,751.6678197383881,926.788158416748,753.6274814128876,978.047492980957,756.8629189491272,929.5448226928711,684.034977054596,994.8005447387695,704.3999171257019,953.1765975952148,715.5901785850525,1015.6954193115234,739.392307138443,943.1688995361328,733.9989767551422,1011.7106094360352,749.4213027000427,934.550537109375,745.731394481659,999.243782043457,758.662844657898,928.0280799865723,751.4487910270691,980.4749450683594,761.7510568618775,977.103967666626,403.9496041893959
