frame,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,x_Body,y_Body
1,982.5210571289062,737.9492864608765,956.6717720031738,728.1160273551941,951.2598609924316,753.0326273441315,982.2120666503906,764.1534442901611,945.9420204162598,771.6924903392792,988.0157089233398,779.7832145690918,942.5581169128418,786.7949738502502,981.4765548706056,788.7070136070251,940.0977516174316,798.275548696518,965.9357070922852,797.6299481391907,913.1932640075684,723.7168045043945,983.3356475830078,738.15602684021,935.730800628662,760.4320557117462,998.1798934936523,781.0644121170044,926.462173461914,778.1548562049866,996.2994003295898,793.5828261375427,919.9487113952636,788.7738275527954,986.4360809326172,801.9053614139557,916.0605239868164,793.9081273078918,968.1113433837892,804.5780427455902,970.597915649414,428.5201332569122
2,973.7266731262207,740.1748948097229,960.4034900665283,727.2258334159851,953.5880470275879,754.0960311889648,985.4080581665039,762.9557641744614,947.5756645202637,773.3779369592667,988.4667205810547,778.5533316135406,942.3645114898682,788.6739153862,979.2899894714355,787.7818998098373,937.1792793273926,800.0775492191315,963.4285926818848,797.6455401182175,911.7483615875244,724.6909481287003,982.1736145019531,738.8993165493011,934.7898101806641,760.9993258714676,999.0121078491211,781.6268657445908,925.5479335784912,778.5718876123428,997.789363861084,793.8722811937332,918.7041664123535,789.1777678728104,986.206169128418,801.738697052002,914.3293190002441,794.2602899074554,967.0373153686523,803.5500527620316,968.5530710220336,431.8201833367348
3,971.8854141235352,740.093240181605,960.6163215637207,726.020218372345,952.7194404602051,753.6867288748423,986.7457580566406,762.1165657838186,946.0353088378906,773.538066069285,989.0940093994141,778.2643602689108,940.2388191223145,789.2317068576813,979.2221832275391,788.0394916534424,934.464054107666,801.1535501480103,962.6523971557617,798.1351694266001,911.807975769043,725.3516672452291,981.9612884521484,738.9943710168203,935.0815773010254,760.942505200704,999.4800567626953,781.9415973027548,925.7620429992676,778.5680693785349,998.0694198608398,793.6560003757477,918.6295890808105,789.3201334476471,985.903434753418,801.7009263833364,913.8046264648438,794.5971589883169,966.575813293457,803.5631129741669,967.2795867919922,433.6444294452667
4,966.376805305481,743.248398065567,964.1915559768677,729.9466646313667,950.8618068695068,752.3252454996109,987.9738235473633,764.3260521292686,943.6551475524902,772.0469222664833,991.0006141662598,780.852098762989,938.0395746231079,788.0373303890228,980.3183841705322,789.7489128708839,933.0678749084473,800.3793234825134,962.7125072479248,797.8516166806221,911.9946384429932,725.6672530174255,981.7502975463867,739.0376837849617,935.1012325286865,760.8824786543846,999.6445369720459,782.0112157464027,925.7745409011841,778.5290482640266,998.3060073852539,793.4872056245804,918.5580110549927,789.3481990098953,986.0553073883057,801.6619567275047,913.5882997512817,794.6568047404289,966.6847515106201,803.5248277187347,966.4185261726379,435.01470582187176
5,965.1640434265137,742.7590013504029,963.7727394104004,728.5392029285431,950.9843330383301,751.8755110740661,988.7848892211914,763.7471883296967,943.795841217041,771.8080871105194,991.5610427856445,780.5815979957581,937.7048606872559,788.0421716213226,980.9965896606445,790.0106883049011,932.0316925048828,800.7599283218384,962.8893814086914,798.4346177577972,912.2549057006836,725.7884320259094,981.6806259155273,739.0756633758544,935.3184814453125,760.8003598690033,999.7664337158203,782.0356349468232,925.9753532409668,778.4633983135224,998.5452575683594,793.3046775817871,918.6403541564941,789.3701759815216,986.3396759033203,801.5046629905701,913.5333023071289,794.7193177700043,967.0020904541016,803.4612371444703,965.8307876586914,435.92256578207014
6,958.3887748718262,744.3665127754211,968.1906967163086,731.6920925140381,948.8134803771973,751.1588110923767,990.5704879760742,765.0653496742249,940.8936767578125,771.5382995605469,993.215950012207,782.134349155426,934.7182502746582,788.1238797664643,981.5180053710938,790.7801972389221,929.317211151123,801.1816465854645,962.9461669921875,797.9655739784241,912.5101203918457,726.3346638202668,981.4584045410156,739.3459819793701,935.4814453125,760.6425752162934,1000.2841873168945,782.2321494579315,926.0871391296387,778.3723164558411,999.3152389526367,793.0163649082184,918.5217933654785,789.5080523014069,986.6969604492188,801.0919849872589,913.1302528381348,795.0318242549896,967.2494888305664,803.1184853076935,964.44873046875,438.0942598462105
7,954.7812652587891,743.544985294342,968.3720397949219,729.7048654556274,947.6810302734375,749.2125369071961,992.1968307495117,764.00724401474,939.8260688781738,769.9626142978668,995.1509628295898,781.9323512077332,933.4064712524414,787.1637843608856,983.861686706543,791.3205997943878,927.7047729492188,801.0730770111084,964.2806396484375,798.3027065277099,913.4076232910154,726.5157654285431,981.6975402832031,739.3507861614228,935.9985237121582,760.2090502738953,1000.4577026367188,782.1202700614929,926.5520324707031,778.0645647525787,999.5704650878906,792.644071674347,918.912425994873,789.4325685977935,987.2621383666992,800.8489106655121,913.4470024108887,795.1361330509186,967.950325012207,803.2541139125824,963.9097595214844,438.9478944540024
8,950.6918907165527,742.9586527824401,969.4856414794922,728.505734205246,947.8963050842285,747.5497835636139,994.2679138183594,763.681263589859,940.0075492858887,768.412913608551,997.1673202514648,781.9874819755554,932.9601516723633,785.9607257843018,985.6899719238281,791.7514941692352,926.4811706542969,800.3362216949463,965.2582168579102,798.4611333847046,914.0383071899412,726.5318452358246,981.913215637207,739.3102284908294,936.2260665893555,759.9745469093323,1000.6179656982422,781.9568661212921,926.7473831176758,777.8596398353577,999.9864349365234,792.6322896957397,919.1050643920898,789.327370595932,987.89794921875,800.6046383857727,913.7195091247559,795.0481881141662,968.599983215332,803.1161634922028,963.7531986236572,439.37452187538145
9,948.6765747070312,739.2863063812256,967.9336395263672,723.1957421779632,947.6764755249023,746.2194944381714,995.9716644287109,761.2062576770783,940.4845275878906,767.689359331131,998.4178848266602,779.6279863834382,933.011157989502,785.6189002037048,987.6707382202148,790.8976835727692,925.3788299560547,800.4742091655731,967.0775527954102,798.6078029632569,914.579761505127,726.5931510448456,982.3165969848633,739.2646072864533,936.5060577392578,759.714058971405,1000.6944351196289,781.8927074432373,927.0333595275879,777.6626313209533,1000.3496704101562,792.5777270317078,919.4208526611328,789.2753149986268,988.4043960571289,800.2506109237671,914.1369781494141,795.1041216373444,969.1978225708008,802.9108557224274,963.7958221435547,439.4541552066803
10,944.2900543212891,738.1691302776337,968.5984497070312,721.7639600753785,945.946849822998,744.8646656990052,997.4485473632812,760.8002734184265,939.1209526062012,766.5293407917022,1000.3404235839844,779.1741579055786,931.8784675598145,784.6936567306518,989.6813507080078,790.825867843628,924.331672668457,799.8593726634979,968.5830688476562,798.0730320453644,914.9133110046387,726.7526770591736,982.4718246459961,739.1695610523224,936.644416809082,759.6029082298279,1000.7656860351562,781.8428254604339,927.2072296142578,777.6116501808167,1000.5718460083008,792.6139374732971,919.6875228881836,789.3189725399018,988.6911849975586,800.1136238098145,914.5229530334473,795.2325130939483,969.5495681762695,802.7808711051941,963.9290142059326,439.43253021240236
