frame,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,x_Body,y_Body
1,969.5737838745116,689.7985999584198,958.1413078308104,681.6360599994659,951.4616203308104,700.697918176651,999.4142532348632,716.5245487689972,946.3520050048828,720.8712837696075,1000.960807800293,733.248165845871,941.3664436340332,737.3647570610046,994.335708618164,744.7586278915405,936.928939819336,751.2929329872131,979.0829086303712,752.5284969806671,911.0898399353028,684.8632600307465,981.2380599975586,683.7717597484589,941.9477462768556,717.400972366333,1008.8043594360352,735.8155009746552,934.9962043762208,734.9219107627869,1005.6602096557616,743.0509819984436,928.1597328186036,746.3671026229858,992.424659729004,754.1508655548096,921.884422302246,752.4641530513763,975.9180450439452,761.9225254058838,966.3705253601074,404.5040704011917
2,959.519920349121,699.0671515464783,965.5056095123291,684.4490073919296,951.1934852600098,704.8494292497635,1000.5244445800781,718.0845185518265,945.7420349121094,723.8543844223022,1004.7599601745605,734.3904249668121,941.914587020874,739.785187959671,995.764274597168,744.5609648227692,939.0077590942383,753.1232769489288,978.2098960876466,751.9127836227417,911.2620735168458,684.7336459159851,980.9430885314941,685.0122946500778,941.3663005828857,718.1023335456848,1008.0083084106445,734.9323465824127,934.5112323760986,735.3924797773361,1006.0625267028809,743.491910815239,927.6920986175538,746.4263212680817,992.4526405334473,754.3616814613342,921.4625644683838,752.4179946184158,975.820426940918,762.45669734478,966.2714624404907,404.47622868418694
3,963.5993957519531,695.3139615058899,964.1144371032715,682.8812570571899,950.4630279541016,703.0296549002329,1000.8665084838867,717.1942114035288,944.9214363098145,722.7899719874064,1004.949951171875,734.1527682145437,940.7991981506348,739.4652384916941,996.165885925293,744.8322343826294,937.4551010131836,753.3784090677897,978.140754699707,752.3213449319204,911.3581466674805,684.4745617707571,980.8316802978516,685.1210268338522,941.5937232971191,718.1283922195435,1007.9585266113281,735.0628046194712,934.6410751342773,735.4445250829061,1005.8673095703125,743.9345480600992,927.7455902099609,746.4909327824911,992.3843002319336,754.913833061854,921.4842414855957,752.5395914713541,975.7566070556641,763.1506175994873,966.1577224731445,404.4448517560959
4,958.492169380188,696.5902035832405,966.1251783370972,683.9108371138573,949.0746402740479,704.5639570951462,1000.7050609588623,718.7764164805412,944.0161228179932,724.2873628735542,1006.1038684844971,735.261923968792,940.4420614242554,740.6895381808281,997.0560264587402,745.233025431633,937.6403188705444,754.2681913375854,980.0668430328369,751.9423466324806,911.5079641342163,684.3444948196411,980.7031059265137,685.3377810716629,941.6719436645508,718.0118074417114,1007.8134727478027,735.0630104541779,934.7579383850098,735.3270552158356,1005.7504177093506,744.1218576431274,927.8921842575073,746.4021922945976,992.4063205718994,755.2007460594177,921.6722917556763,752.5076407790184,975.8570194244385,763.4407364726067,966.064202785492,404.42749989032745
5,961.5570945739746,694.7574914932251,965.1353187561035,683.0267780780792,949.1975784301758,703.5213693141937,1000.1285018920898,717.9535521030426,944.1118011474609,723.5450642585754,1005.6300659179688,734.7739691257477,940.427547454834,740.2793765068054,996.9213638305664,745.081236743927,937.5076217651367,754.179246044159,979.8533935546875,752.1591801166535,911.6742668151855,684.1480791091919,980.6047668457031,685.4984124183654,941.6836624145508,717.9879841327668,1007.6856536865234,734.9666180610657,934.776008605957,735.2653171539307,1005.6795501708984,744.1606369018555,927.9323844909668,746.3034255981445,992.4522857666016,755.3481072425842,921.7461204528809,752.377294921875,975.8853378295898,763.5444987773895,965.9948558807373,404.4150973200798
6,957.520076751709,696.6259601593017,967.751953125,684.1309495449066,948.1269836425781,705.5857473373413,1000.0872573852539,719.3335997104645,943.3685874938965,725.3394077301025,1007.2467727661133,735.8481175422669,940.4415435791016,741.6708355903626,997.9766235351562,745.2048240184783,938.3162727355957,755.1182722091675,981.3938369750977,751.5179391384124,911.9960632324219,684.0454252243042,980.5746917724609,685.8650246143341,941.7895431518555,718.1388156890869,1007.5068511962891,734.7446870803833,934.9521560668945,735.3791602134704,1005.8772583007812,744.4510120391845,928.1602935791016,746.3637310504913,992.7818984985352,755.6521539211274,922.0679512023926,752.465696811676,976.1159591674805,763.9134204387665,965.8546485900879,404.38475008010863
7,962.737621307373,692.3901906490325,965.2653350830078,683.1450054168702,947.5377159118652,704.0320328712463,999.6048202514648,718.4171988964081,943.0273132324219,724.4796196937561,1006.7276458740234,735.4290421962738,940.0661888122559,741.2598865985871,998.2593383789062,745.3055389404296,937.7928657531738,755.02221326828,982.1605453491211,751.7864299297332,912.3086242675781,684.0155133247375,980.7904815673828,685.7998655796051,942.1285400390625,718.0129065990448,1007.7300338745117,734.7671271800995,935.3293533325195,735.3460372924804,1005.9670028686523,744.432943868637,928.625919342041,746.440560913086,993.1681137084961,755.6632195949554,922.6652412414551,752.5880984783173,976.5039596557617,763.917039012909,965.7531795501709,404.3715107917786
8,958.8872680664062,695.2265846729279,967.1625366210938,684.3509909629822,946.6284828186035,706.3073750019073,999.109748840332,719.1944019317627,942.5645713806152,726.3658354282379,1007.824951171875,735.8964557647705,940.4703712463379,742.5438011646271,999.5750427246094,745.1631918907166,939.2405319213867,755.7552153587342,984.6751556396484,751.0406331539155,912.7943229675293,684.1159318447113,981.1241455078125,685.9177471160889,942.3162689208984,718.0125854969025,1007.9338302612305,734.3967729091644,935.6163940429688,735.4073678016663,1006.3935241699219,744.0963053226471,929.0386047363281,746.5350390434265,993.7186660766602,755.250035238266,923.252368927002,752.6595313549042,977.0093078613281,763.6244902610779,965.7017269134521,404.3727982878685
9,962.337947845459,695.3958549022675,966.3642196655273,685.3830132484436,947.4087524414062,705.8512988090515,999.2564163208008,718.5849624156951,943.0943984985352,726.2739631652832,1007.5665664672852,736.0369009017944,941.2184944152832,742.7298057556152,998.7208099365234,745.200958442688,940.4224090576172,756.194013786316,982.8861236572266,751.1468438625336,913.2336730957031,684.1949476718903,981.5143432617188,685.827332162857,942.5700759887695,718.0995300769806,1008.3024673461914,734.1934288024902,935.8706130981445,735.5283615589142,1006.8946380615234,743.8499829292298,929.3518524169922,746.6622201919556,994.385856628418,754.9213130950927,923.6796684265137,752.7575416088105,977.4958648681641,763.4553929328919,965.6853847503662,404.37458596229555
10,958.2708206176758,700.6549275398254,967.3672485351562,686.0502635002136,947.4618186950684,709.6448489189148,1000.7956008911133,720.9230800151824,943.3597640991211,729.0641431808472,1009.1920852661133,737.485454416275,942.0259208679199,744.4417988777161,999.8380737304688,745.8277745246887,941.9295501708984,756.8862729549408,984.2571716308594,751.7792051315307,913.665584564209,684.4153842926025,981.9805297851562,685.7402146816254,942.858455657959,718.110077047348,1008.807243347168,734.0613693714142,936.2570915222168,735.6550487041474,1007.660041809082,743.6892836570739,929.8648452758789,746.8999469280243,995.2381210327148,754.5645315647125,924.3738670349121,753.0462371349334,978.262825012207,763.271265554428,965.6872501373291,404.37807486057284
