frame,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,x_Body,y_Body
1,958.9247703552246,690.0414025783539,946.1652374267578,716.7874202728271,953.3868026733398,705.6109044551849,996.335105895996,725.0748195648193,949.1972923278807,715.893027305603,1001.755599975586,732.4579458236694,944.0647315979004,722.8205590248108,993.2037734985352,737.0778646469116,939.012336730957,728.4649789333344,971.1391067504884,742.1995673179626,919.6089363098145,674.5460011959076,988.2521438598632,685.8002607822418,947.1847915649414,700.6469123363495,1009.4041442871094,724.4841151237488,939.0789413452148,718.6470339298248,1008.5541915893556,738.8441734313965,930.4415702819824,731.3779311180115,996.1977767944336,748.1139600276947,922.8642654418944,739.2252352237701,975.0674057006836,753.2930288314819,965.106611251831,401.253575026989
2,955.9257316589355,684.9413125514984,956.1171340942383,704.4703743457794,953.6516761779785,701.2169921398163,1000.9287071228027,721.3760625123978,947.411470413208,714.8393800258636,1003.4165382385254,732.1844841241837,940.5251312255859,724.6058560609818,992.5511741638184,738.8890968561172,934.2731666564941,732.2810308933258,966.903419494629,745.587812423706,920.3330326080322,674.6310315132141,988.355884552002,686.0129292011261,947.7508449554443,700.3715363740921,1009.5793533325195,723.7126672267914,939.61106300354,718.4163961410522,1009.277400970459,737.8414084911346,930.7353401184082,731.5721052885056,996.6822052001953,747.3802725076675,922.4729347229004,740.1002385616302,976.1695289611816,752.6478296518326,964.8291778564453,401.2964143753052
3,957.3199844360352,683.8033142089844,957.3844718933105,701.656408071518,954.3771934509277,700.4005899429321,1001.4827346801758,720.0842541853586,947.5899696350098,715.0465114911398,1003.1477355957031,731.7864924271902,940.139045715332,725.615094502767,991.3241195678711,739.3269587357839,933.3797836303711,733.7694010734558,963.7977600097657,746.9800166289011,920.4887580871582,674.6429493427277,988.1334686279297,686.2539616425832,948.0214500427246,700.1432553927103,1009.6365356445312,723.7120085557302,939.9697685241699,718.080803235372,1009.4565200805664,737.7611741224924,931.0228538513184,731.3171892960867,996.8277740478516,747.2895714441935,922.4724769592285,740.0668521722158,976.4457702636719,752.5417527357737,964.565896987915,401.3714153965314
4,957.6336193084717,687.3297876119614,953.3050489425659,708.135137796402,953.2668685913086,703.431608915329,999.6977519989014,722.9527975320816,947.4946689605713,715.1963591575623,1003.5324096679688,732.0547928214073,940.7661724090576,723.2448306679726,992.9311752319336,737.6320591568947,934.5799541473389,729.5579766631126,966.1560344696046,743.9869021177292,920.6276178359985,674.6600078940392,988.1165885925293,686.3366248607635,947.9471826553345,700.0544480085373,1009.6539115905762,723.4847773313522,939.9433851242065,717.931007027626,1009.5443916320801,737.5128036737442,931.0242033004761,731.1764240860939,996.9282817840576,747.1112877130508,922.4034118652344,740.0163197517395,976.6508388519287,752.256393790245,964.3417239189148,401.44188290834427
5,957.3480606079102,690.8064037322998,950.1009521484375,714.0552362442016,952.0073547363281,705.7602787017822,998.2650833129883,725.603847694397,947.0280075073242,714.865957403183,1003.995964050293,732.4375311374664,940.9882850646973,720.5777964115143,994.6369857788086,736.0324795722961,935.4757804870605,725.0958023548126,969.0962677001953,740.8801092147827,920.678352355957,674.5810260295868,988.0406112670898,686.4441076278687,947.9826507568359,699.9650519371032,1009.6893768310547,723.4523151397705,939.9637298583984,717.8860589027405,1009.5373992919922,737.3777740478515,931.0341453552246,731.1486518383026,996.9233779907227,746.9772584438324,922.3734397888184,739.9742800712586,976.7233657836914,752.1422728538513,964.1233062744141,401.5127909064293
6,958.5069465637207,688.9909169197083,953.4414825439453,708.7572114467621,952.482536315918,704.3569264888763,1000.099983215332,724.4033085346222,946.6380500793457,714.9366245746612,1004.7342681884766,732.2560837268829,939.8973426818848,721.8192637443542,994.0607757568359,736.7921825408936,933.9251174926758,727.1630455970765,965.992504119873,742.5425167560577,921.0112724304199,674.4725182056427,987.9491500854492,686.6430057048798,948.101245880127,699.7021927833557,1009.8784561157227,723.2614322662354,940.0454750061035,717.6584592342376,1009.699951171875,737.0191029548645,931.0343742370605,731.0642143249512,997.0629272460938,746.7253291130066,922.1502113342285,740.0820468902588,977.1488342285156,751.8115499973297,963.6783714294434,401.64782361984254
7,962.4083633422852,689.3376084327698,952.8773574829102,707.5105694293976,953.0745048522949,705.0420102596283,999.6936721801758,724.8567294597626,947.0238647460938,715.7422080993653,1004.193603515625,732.3281464576721,940.3115844726562,722.5843389987946,992.9559631347656,737.0861762523651,934.5415306091309,727.7782773017883,962.9112739562988,743.2551165103912,921.1025848388672,674.2930344581604,987.860481262207,686.6149586677551,948.1429481506348,699.4360608577729,1010.0006561279297,723.421847486496,940.0441703796387,717.39230260849,1009.5355453491211,737.0504227638245,931.0066795349121,730.7923025608063,996.8961410522461,746.7178326129913,922.120662689209,739.7571779727936,976.9739685058594,751.7492808818818,963.2661437988281,401.79592272043226
8,962.8246536254883,692.7655961036683,953.4469413757324,709.9062754631043,952.4460411071777,706.4835859775543,998.7313842773438,726.6772304058074,946.4688262939453,717.0715833187103,1003.9730758666992,733.0721401214599,940.9714393615723,723.8793562889099,993.2469635009766,737.7226006984711,937.0627326965332,729.1938560962677,962.8842315673828,742.7528263092041,921.1228294372559,674.0643479824066,987.9096221923828,686.4692647457123,947.8419456481934,699.1729794025421,1010.1026916503906,723.2685212135315,939.609375,717.2403348445893,1009.3364868164062,736.8050636768342,930.5704078674316,730.6675914287567,996.6782913208008,746.5047195911408,921.8106422424316,739.5361485481262,976.7961959838867,751.5214959621429,962.9151763916016,401.9325177192688
9,964.1328506469727,689.8367370128632,956.572151184082,704.3574822425842,953.2275581359863,704.0499651908874,1000.2033920288086,724.5728134155273,946.4276962280273,716.9290016174316,1003.9033813476562,732.914725971222,940.3504257202148,725.7496651172638,992.2077255249023,739.1804044246674,936.0252342224121,732.596266746521,960.3909530639648,745.4879867076874,921.166877746582,673.8675617694855,987.8379135131836,686.4257060050965,947.7848052978516,698.8999437808991,1010.1519470214844,723.3344706535339,939.3927383422852,717.030432844162,1009.0648498535156,736.7277892112731,930.2487602233887,730.4785363674164,996.3274841308594,746.4101303100585,921.4947395324707,739.2484904289246,976.410530090332,751.4926708698273,962.5782108306885,402.0582539081573
10,964.9867630004883,689.7729611873626,955.3589057922363,704.6945530414581,952.7034530639648,704.1595474720001,999.648193359375,724.5319840431214,946.1413650512695,716.9160216808319,1003.7097702026367,732.7902494907379,940.4828224182129,725.672205400467,992.4677581787109,739.0802082061767,936.6617317199707,732.4186108112335,961.037109375,745.3208900928497,921.2056274414062,673.7615610122681,987.8457412719724,686.2570409297944,947.6294746398926,698.7166809082031,1010.3421020507812,723.3787456989288,939.1111335754395,716.8299663066864,1008.7486267089844,736.5918024539948,929.9073257446289,730.2861714839935,995.9769515991211,746.3092424869537,921.1904411315918,739.0264359474182,976.0892486572266,751.2901542186737,962.2746677398682,402.16822212934494
