frame,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,x_Body,y_Body
1,951.6196632385254,744.664088010788,897.4662780761719,764.8484451770782,930.0799942016602,748.3794867992401,953.7686347961426,749.4633300304413,940.2167129516602,736.4190495014191,976.7447662353516,739.6955881118774,951.533317565918,725.4789142608643,990.2739715576172,731.0061318874359,964.1558074951172,716.0117115974426,995.5873489379884,723.4068791866302,913.5845375061036,683.8942108154297,973.8268661499023,683.931755065918,932.0316696166992,713.2798733711243,993.4576034545898,732.8940272331238,921.6217231750488,730.8024172782898,988.3403778076172,741.6760473251343,914.0875625610352,742.2385318279266,973.3874130249023,751.998616695404,906.917724609375,750.5658836364746,950.5797386169434,758.6060960292816,963.7776947021484,397.5377748608589
2,944.5036697387695,733.058375954628,911.2349510192871,744.9937734603882,927.5386619567871,734.3792790174484,963.6663150787354,743.0405461788177,932.1212768554688,732.8413232564926,977.7593994140625,742.0039728879929,939.1780471801758,731.9705806970596,984.0323638916016,738.6891798973083,948.2325553894043,731.3195461034775,981.0128974914552,736.6913070678711,908.8543510437012,681.3600047826767,972.6238632202148,683.9814332723618,930.240068435669,712.1216517686844,993.0087661743164,733.7298499345779,920.7196140289307,729.7972131967545,989.7184753417969,744.3559225797653,913.0527019500732,741.3497272729874,975.9110641479492,753.4697585105896,906.4656829833984,748.6682626008987,955.0418472290039,758.0073949098587,962.1104764938354,398.93554174900055
3,957.3273468017578,716.6984379291534,923.3414459228516,723.7563247680664,933.0342102050781,722.9965271155039,970.7498359680176,737.2408857345581,932.7206611633301,728.0390657583872,979.8252487182617,740.6466473738352,935.4266166687012,731.9314823945364,979.9378967285156,741.0128067334493,940.435962677002,734.7990480264028,963.8266944885254,743.071874221166,906.8966674804688,680.4602292378744,971.9795227050781,684.2513546148936,929.3790245056152,711.239927927653,993.1584548950195,733.4093344211578,919.9489593505859,729.1069773832957,990.472297668457,744.7786350250244,912.1296119689941,740.8728185494741,976.8454360961914,753.5911598205566,905.7270812988281,747.9166468779246,956.6958236694336,757.53777273496,960.927562713623,399.9048431118329
4,955.4652500152588,709.9504918456078,929.6265506744385,715.5578769445419,933.3789396286011,718.4085384011269,973.4324312210083,734.7269801497459,930.9399890899658,726.501423895359,981.1275959014893,740.8964483737946,931.7088460922241,732.7232101559639,978.9297580718994,742.5349955558777,934.7182130813599,737.1985867023468,961.2018871307373,744.999469935894,905.6923770904541,679.8983107805252,971.7420101165771,684.2432395815849,928.6586236953735,710.9084259867668,993.033971786499,733.2671695351601,919.3703985214233,728.8535125255585,990.7739067077637,745.0785259008408,911.5778875350952,740.665409207344,977.2341442108154,753.7176709771156,905.3107738494873,747.5228850841522,957.3813772201538,757.3119154572487,960.0987124443054,400.60477888584137
5,960.1961059570312,704.8528810977936,932.6165313720703,710.913449382782,935.0340614318848,714.9549273967743,975.066478729248,733.3075697422028,930.9894104003906,724.8104413509369,981.1481552124023,740.8581013679504,930.4123191833496,732.258195590973,977.4267196655273,743.3605121135712,932.1703605651855,737.6616159915924,956.1156463623047,746.5684707164764,904.98779296875,679.4619020938874,971.5622863769531,684.2758777618408,928.1309623718262,710.5554328441619,992.916618347168,733.303815317154,918.8665237426758,728.6157116889954,990.9507064819336,745.2140001296997,911.0924491882324,740.5287864208221,977.4656982421875,753.7476477146149,904.9325294494629,747.3288776397706,957.7694320678711,757.11189661026,959.5231819152832,401.16305818557737
6,959.5351524353027,694.799839925766,944.301441192627,693.7512561798096,936.2994575500488,706.5431627750397,981.1341018676758,729.3893579006195,928.1912612915039,722.3355712890625,983.3985443115234,741.4310834407806,924.0892066955566,734.657396697998,974.2767562866211,746.7121515750885,922.3942337036133,743.9460295200348,947.2167091369629,751.8254808902741,902.6569404602051,678.2416275024414,970.9888458251953,684.228342294693,927.0308303833008,709.8507618427277,992.8149261474609,733.3864867687225,918.0223503112793,728.0561912059784,991.6791687011719,746.081803369522,910.1856307983398,740.0881848812103,978.4861907958984,754.1419240951539,904.2419815063477,746.5066091537476,959.4732055664062,756.6359738349914,958.155647277832,402.39347836971285
7,969.254035949707,688.2319302558899,947.6577415466309,688.2121330738067,939.6754760742188,702.7708177566528,982.4858551025391,728.0527949333191,929.979606628418,719.9232914447784,983.937858581543,741.0127490997314,924.5307083129883,732.7882240772248,973.2283630371094,746.9428758144379,921.456356048584,742.352609539032,941.440544128418,752.4956087112427,902.1865539550781,677.9272808551789,970.9078674316406,684.2120031356811,926.5983467102051,709.4817907810211,992.9063186645508,733.0714979171753,917.4634895324707,727.8156733512878,991.868293762207,745.8450522899627,909.6176147460938,739.9523092746734,978.4801483154297,753.9115333080292,903.6794815063477,746.4024732589721,959.3014640808105,756.4527603626251,957.4365634918213,403.0892943620682
8,965.4421691894531,689.5035811901092,948.0281524658203,689.1812316894532,937.4189758300781,704.233092212677,983.0620193481445,728.3097260475158,927.733039855957,721.4258271694183,985.2744140625,741.538603258133,922.7446975708008,734.2033459186554,974.214111328125,747.0181125164032,920.21337890625,743.6599151611329,944.3710556030273,751.448198223114,901.944522857666,677.698063325882,971.0414428710938,684.0345818519593,926.3377876281738,709.5344021320343,992.8339920043945,733.1750163078308,917.2013511657715,727.8940963745117,991.8876342773438,745.8617866516113,909.4333992004395,740.0107004642487,978.4003372192383,753.8847459793091,903.5433540344238,746.4498975753784,959.0771827697754,756.4055459976196,957.029972076416,403.5030468225479
9,972.507682800293,688.8033685684204,946.9991111755371,689.1377593994141,939.0913467407227,703.8713212490081,983.0491790771484,728.4964469432831,929.5560722351074,720.849732875824,984.9071960449219,741.2527112007141,924.8163757324219,733.3974783420563,973.757926940918,746.8945869922638,922.575611114502,742.9087090492249,939.674446105957,752.4263617992401,901.8220710754395,677.4374518871307,971.0850448608398,683.9327307224273,926.4311943054199,709.5224719524383,992.953010559082,733.3165976524353,917.1910972595215,727.861294555664,991.8601913452148,746.0208927631378,909.3702621459961,739.9466529369354,978.2011642456055,753.9315651416779,903.4282379150391,746.3804530620575,958.7113265991211,756.3959623336792,956.7450256347656,403.7493321657181
10,967.7764091491699,690.0686098098755,947.355525970459,689.7357380390167,937.1814308166504,705.4431409358979,983.2456970214844,728.7963933944702,928.3002090454102,722.3022631168366,986.3749237060547,741.6402320861816,924.2244987487793,734.7429827690124,975.2566452026367,746.8936236858368,922.5739402770996,744.0812752723693,943.5428009033203,752.106840467453,901.8258247375488,677.2350710868835,971.3139724731445,683.9128841400146,926.6762580871582,709.4980311393738,993.0342636108398,733.3290712356568,917.3559494018555,727.8119559764862,991.7974548339844,746.1901135921478,909.4194259643555,739.8519278049469,977.9993591308594,753.9961066722869,903.3417434692383,746.2857649803161,958.287425994873,756.4822523593903,956.4826984405518,403.87355546951295
