,vel_0x_L,vel_0y_L,vel_0x_R,vel_0y_R,posFromWrist_1x_L,posFromWrist_2x_L,posFromWrist_3x_L,posFromWrist_4x_L,posFromWrist_5x_L,posFromWrist_6x_L,posFromWrist_7x_L,posFromWrist_8x_L,posFromWrist_9x_L,posFromWrist_10x_L,posFromWrist_11x_L,posFromWrist_12x_L,posFromWrist_13x_L,posFromWrist_14x_L,posFromWrist_15x_L,posFromWrist_16x_L,posFromWrist_17x_L,posFromWrist_18x_L,posFromWrist_19x_L,posFromWrist_20x_L,posFromWrist_1y_L,posFromWrist_2y_L,posFromWrist_3y_L,posFromWrist_4y_L,posFromWrist_5y_L,posFromWrist_6y_L,posFromWrist_7y_L,posFromWrist_8y_L,posFromWrist_9y_L,posFromWrist_10y_L,posFromWrist_11y_L,posFromWrist_12y_L,posFromWrist_13y_L,posFromWrist_14y_L,posFromWrist_15y_L,posFromWrist_16y_L,posFromWrist_17y_L,posFromWrist_18y_L,posFromWrist_19y_L,posFromWrist_20y_L,posFromWrist_1x_R,posFromWrist_2x_R,posFromWrist_3x_R,posFromWrist_4x_R,posFromWrist_5x_R,posFromWrist_6x_R,posFromWrist_7x_R,posFromWrist_8x_R,posFromWrist_9x_R,posFromWrist_10x_R,posFromWrist_11x_R,posFromWrist_12x_R,posFromWrist_13x_R,posFromWrist_14x_R,posFromWrist_15x_R,posFromWrist_16x_R,posFromWrist_17x_R,posFromWrist_18x_R,posFromWrist_19x_R,posFromWrist_20x_R,posFromWrist_1y_R,posFromWrist_2y_R,posFromWrist_3y_R,posFromWrist_4y_R,posFromWrist_5y_R,posFromWrist_6y_R,posFromWrist_7y_R,posFromWrist_8y_R,posFromWrist_9y_R,posFromWrist_10y_R,posFromWrist_11y_R,posFromWrist_12y_R,posFromWrist_13y_R,posFromWrist_14y_R,posFromWrist_15y_R,posFromWrist_16y_R,posFromWrist_17y_R,posFromWrist_18y_R,posFromWrist_19y_R,posFromWrist_20y_R,posFromBody_0x_L,posFromBody_0y_L,posFromBody_0x_R,posFromBody_0y_R
21,23.573685,-2.228202,5.784302,-23.501466,-22.792053,-40.675964,-49.796677,-52.704506,-51.731071,-77.40921,-87.378216,-92.667446,-44.996109,-75.104542,-86.836681,-89.777927,-36.609077,-61.099434,-71.654034,-77.491322,-26.7873,-41.487694,-51.767521,-58.685303,-21.49433,-35.152163,-48.688718,-54.494121,11.272538,25.907262,32.694805,35.594481,28.805888,49.970162,54.904885,54.536605,39.766895,59.913893,62.856732,61.81562,45.21995,64.492377,69.859353,70.380711,21.342831,41.075878,49.864712,55.396614,56.093273,59.036064,52.247429,42.842159,48.027134,50.628548,36.534405,18.435574,34.820595,35.410767,21.33831,6.380653,19.262466,22.496281,16.402187,8.065109,10.778967,30.061706,53.021683,70.818151,26.221695,64.34819,87.431914,103.184506,26.928675,66.805856,89.230766,102.104183,30.30914,65.570972,85.142456,95.967983,33.640822,60.059686,73.598464,83.252461,31.454315,305.886933,-59.702454,261.519448
22,11.738777,-15.211967,-13.916187,-44.331547,-26.75663,-51.409779,-70.618629,-84.044094,-56.488953,-84.981651,-98.600349,-107.392387,-46.877346,-79.066257,-96.256542,-107.462082,-35.22995,-64.577637,-81.435871,-93.01775,-23.353615,-45.051041,-57.853546,-68.561096,-12.447031,-7.84891,7.696757,19.321766,19.11941,38.022322,47.995446,54.340857,35.333956,56.731091,66.458881,71.949913,46.449339,66.027122,74.468589,79.810061,53.220889,70.62691,77.583094,82.161331,32.967567,62.563019,85.258198,86.339436,55.850945,81.697941,79.227161,70.090199,46.414032,72.788601,70.934372,61.908188,37.651062,62.103767,62.497272,53.563499,29.192677,50.674267,55.44239,51.525478,-11.413452,-10.046669,-0.351051,14.332518,12.258568,30.310128,27.583724,24.297367,26.326732,42.418087,38.120752,35.696184,37.564011,51.265686,47.250674,44.771951,45.80238,56.624387,55.429455,54.416933,43.159332,290.686421,-73.652401,217.199355
23,6.324577,1.468425,-5.852165,-34.532621,-27.964096,-52.127438,-72.882614,-88.296146,-57.491741,-87.677708,-102.751179,-113.464508,-48.818436,-81.637974,-98.948936,-112.113705,-38.246841,-68.451061,-85.238514,-97.435226,-27.504044,-50.965233,-63.615189,-74.195251,-14.010489,-10.111259,5.543087,17.959305,17.36329,36.333387,45.533581,52.568187,33.426857,52.645499,62.585895,70.523725,44.825674,63.200559,72.298679,78.797663,52.202934,69.112234,76.623246,82.016218,29.271183,53.340511,72.141094,77.292252,62.946854,86.542225,79.130001,69.669857,59.074287,79.047146,71.002064,61.848392,52.003613,70.739193,62.941475,53.316078,42.989273,57.235565,55.038586,50.434341,17.680995,20.826994,12.002983,1.211173,8.372368,0.313445,0.008707,2.856883,-8.905089,-17.152782,-15.799522,-9.74156,-24.372826,-32.550495,-30.831672,-24.784207,-37.162139,-49.079845,-49.718962,-45.745693,48.781986,293.415959,-80.20649,183.927847
24,0.433388,-2.009976,5.123749,-46.101931,-28.607368,-52.637672,-72.742138,-89.009743,-58.571835,-87.381878,-101.960564,-112.750111,-50.051079,-81.127052,-98.271389,-111.660862,-39.269257,-68.446655,-84.974098,-97.283363,-27.46273,-50.382385,-63.208981,-74.26466,-13.721436,-8.627335,7.325266,19.04747,19.092795,37.960448,47.451857,54.861474,35.226264,53.851299,63.612681,71.148825,46.432234,64.480027,73.582038,80.147218,53.247133,69.624084,77.410008,83.148844,30.130978,46.716042,54.590321,53.872547,37.908039,46.147327,49.099274,48.015747,28.624992,36.196346,39.430733,38.768177,20.466328,31.272926,35.947151,37.234955,13.97541,22.994957,27.385483,28.856392,-4.917988,-16.947895,-26.993482,-35.344145,-39.261344,-56.224553,-62.550697,-66.774333,-40.06765,-59.679334,-66.442795,-69.948829,-38.2332,-54.796451,-60.154287,-62.872016,-33.084975,-46.96582,-52.772211,-57.009956,47.549257,292.191881,-76.748857,138.611814
25,-0.286102,0.136283,-6.245384,-33.426579,-29.6418,-53.226757,-73.279896,-89.125099,-58.162994,-86.639156,-101.067181,-112.296524,-49.462738,-80.685768,-97.762585,-111.437416,-39.006729,-68.120098,-84.457626,-97.036171,-27.73819,-50.490417,-63.290634,-74.417324,-13.218972,-8.512727,6.754631,18.543402,19.143122,38.043997,47.364974,54.179256,35.315246,54.312637,63.785953,70.857054,46.55555,64.856952,73.639775,80.018963,53.198659,69.706212,77.243405,82.835214,28.860054,45.527916,49.510689,37.98563,27.931767,27.213821,26.497078,24.484921,13.129292,8.874435,9.833622,10.118008,1.079063,9.683247,15.533352,16.796951,-5.321217,6.329327,13.69091,15.151463,-18.755514,-39.149854,-54.390072,-68.06541,-77.480928,-108.558922,-125.648966,-138.66759,-73.820086,-104.724098,-118.631094,-129.13453,-62.58429,-68.573678,-58.984241,-53.487188,-46.291351,-45.271296,-36.020837,-29.400699,47.244043,292.412299,-83.013353,105.26937
26,-0.531578,-0.112077,3.112793,-39.951096,-28.844948,-52.233467,-72.250843,-88.167114,-57.823048,-86.806068,-101.228313,-112.190666,-49.06929,-80.81852,-97.955647,-111.328297,-38.505821,-68.10482,-84.585342,-97.039204,-27.240257,-50.424957,-63.400154,-74.611073,-13.15574,-8.402502,6.94476,18.390446,18.699013,37.565307,46.984221,54.264224,34.730902,53.698899,63.471766,70.890584,45.824919,64.096063,73.018133,79.543237,52.421777,68.929762,76.155363,81.491031,23.758736,35.823498,34.123478,23.817844,16.551876,11.120396,7.002869,3.582344,-0.899391,-6.0359,-5.695782,-5.588837,-14.499092,-3.103466,10.210705,15.173378,-24.045467,-12.891884,-1.677246,2.460365,-19.248622,-42.79813,-59.827381,-71.363901,-79.649572,-112.206087,-129.30067,-144.805179,-75.861616,-111.468972,-130.00799,-143.792102,-66.132283,-76.901184,-58.756752,-45.040689,-52.895557,-61.171872,-48.186872,-37.20873,46.842299,292.719044,-79.770727,65.737096
27,-0.490952,-0.739955,-0.197468,-37.079486,-28.862801,-52.341843,-72.211132,-88.446522,-57.414894,-86.187115,-100.680199,-111.471233,-48.511963,-80.083065,-97.110844,-110.343304,-37.889557,-67.474937,-83.992939,-96.345577,-26.598358,-49.742203,-62.720718,-73.919106,-13.184022,-8.07189,7.620186,18.614476,18.332092,37.735553,47.656004,55.405001,34.362252,53.704951,63.713643,71.332347,45.661651,64.166891,73.313424,80.073426,52.62932,69.263646,76.704386,82.369492,20.757122,29.739475,24.880371,12.437553,9.13805,2.580299,-2.458706,-7.838974,-8.1847,-15.062885,-16.711349,-18.334637,-22.057457,-11.745186,1.676617,6.209278,-32.199268,-18.770828,-6.906624,-2.987995,-18.671843,-44.60788,-62.642119,-75.632584,-82.197919,-114.097595,-132.153106,-148.262122,-77.918028,-113.828548,-134.61068,-150.349471,-66.431618,-77.035152,-58.223722,-43.667761,-52.532372,-59.548855,-46.114899,-34.38266,46.658878,292.209325,-79.660664,28.887846
28,-0.420799,-0.0649,-4.27866,-15.262201,-29.056549,-52.346077,-72.024708,-88.361206,-56.971378,-85.489368,-99.966259,-110.703506,-47.949486,-79.426346,-96.312447,-109.479332,-37.302589,-66.717339,-83.156548,-95.489101,-26.08017,-49.184647,-62.002316,-72.932682,-12.851681,-7.846131,7.738994,19.229758,18.377602,37.610015,47.515398,55.094891,34.409182,53.695256,63.599466,71.038662,45.709878,64.053641,73.227158,79.990557,52.660257,69.401844,77.024623,82.788839,21.89249,28.507061,21.373215,8.371067,9.063034,5.119572,1.787224,-2.626019,-6.024628,-10.299625,-11.826038,-14.327145,-19.206219,-12.461014,1.530933,8.976173,-30.032959,-23.304806,-9.196701,0.113239,-28.359896,-54.562973,-73.335469,-86.76044,-86.058894,-114.149743,-134.420242,-151.750804,-82.137527,-113.915277,-136.904152,-155.170048,-71.217399,-90.022035,-74.995134,-59.136054,-56.800499,-71.092663,-62.454861,-51.047553,46.009684,292.920011,-84.167719,14.40123
29,0.961075,0.629978,1.06596,-33.796062,-28.644562,-51.913319,-71.472816,-87.376728,-57.06934,-85.68615,-100.194111,-110.933247,-48.322105,-79.589252,-96.487255,-109.43716,-37.711945,-66.881561,-83.30492,-95.3619,-26.281357,-49.37748,-62.220211,-72.905846,-13.555265,-8.661483,7.108028,18.780832,17.747068,36.546981,46.353811,54.08027,33.895419,52.969689,62.831476,70.450304,45.246379,63.514004,72.676715,79.572445,52.1594,68.819414,76.234712,81.721545,19.80257,28.041229,22.41766,10.360222,7.998161,2.361889,-0.65815,-4.448032,-7.264023,-13.272171,-15.432301,-18.004017,-20.14183,-14.931049,-0.439281,7.527924,-30.815506,-20.736122,-6.076813,2.617378,-16.10602,-42.261087,-60.156973,-70.478956,-76.596539,-106.742874,-126.038457,-142.543493,-72.956506,-107.210757,-129.851128,-148.529069,-61.586712,-79.178663,-64.963101,-51.618713,-47.641276,-59.009157,-49.43173,-38.520185,46.43549,294.405247,-83.637028,-18.539573
30,0.731049,-0.558532,2.477188,-12.569173,-28.586998,-51.742744,-71.183109,-86.927948,-56.63229,-85.3339,-99.96809,-110.932503,-47.881622,-79.06311,-96.081676,-109.300747,-37.227173,-66.368351,-82.849445,-95.180569,-25.714989,-48.919716,-61.778984,-72.744942,-12.935229,-8.096838,7.430798,19.098291,17.87872,36.998809,46.610755,54.026485,33.829531,53.08368,63.000734,70.582326,45.082,63.455897,72.866104,79.946097,52.048681,68.689738,76.316531,81.981885,20.4035,25.74646,17.778912,4.319859,6.552944,3.224373,0.870667,-1.85709,-8.877525,-12.795296,-14.868965,-17.18605,-21.590252,-15.528717,-2.030754,5.784931,-31.650524,-23.913059,-10.267696,-1.014748,-18.065731,-46.036908,-64.948219,-76.22795,-77.86588,-107.372604,-128.306982,-147.719166,-74.237858,-106.363572,-130.995147,-152.533336,-63.117659,-82.152439,-67.251231,-52.679462,-48.83062,-63.811116,-55.868469,-45.255951,45.101366,294.044995,-83.225012,-30.910465
