,vel_0x_L,vel_0y_L,vel_0x_R,vel_0y_R,posFromWrist_1x_L,posFromWrist_2x_L,posFromWrist_3x_L,posFromWrist_4x_L,posFromWrist_5x_L,posFromWrist_6x_L,posFromWrist_7x_L,posFromWrist_8x_L,posFromWrist_9x_L,posFromWrist_10x_L,posFromWrist_11x_L,posFromWrist_12x_L,posFromWrist_13x_L,posFromWrist_14x_L,posFromWrist_15x_L,posFromWrist_16x_L,posFromWrist_17x_L,posFromWrist_18x_L,posFromWrist_19x_L,posFromWrist_20x_L,posFromWrist_1y_L,posFromWrist_2y_L,posFromWrist_3y_L,posFromWrist_4y_L,posFromWrist_5y_L,posFromWrist_6y_L,posFromWrist_7y_L,posFromWrist_8y_L,posFromWrist_9y_L,posFromWrist_10y_L,posFromWrist_11y_L,posFromWrist_12y_L,posFromWrist_13y_L,posFromWrist_14y_L,posFromWrist_15y_L,posFromWrist_16y_L,posFromWrist_17y_L,posFromWrist_18y_L,posFromWrist_19y_L,posFromWrist_20y_L,posFromWrist_1x_R,posFromWrist_2x_R,posFromWrist_3x_R,posFromWrist_4x_R,posFromWrist_5x_R,posFromWrist_6x_R,posFromWrist_7x_R,posFromWrist_8x_R,posFromWrist_9x_R,posFromWrist_10x_R,posFromWrist_11x_R,posFromWrist_12x_R,posFromWrist_13x_R,posFromWrist_14x_R,posFromWrist_15x_R,posFromWrist_16x_R,posFromWrist_17x_R,posFromWrist_18x_R,posFromWrist_19x_R,posFromWrist_20x_R,posFromWrist_1y_R,posFromWrist_2y_R,posFromWrist_3y_R,posFromWrist_4y_R,posFromWrist_5y_R,posFromWrist_6y_R,posFromWrist_7y_R,posFromWrist_8y_R,posFromWrist_9y_R,posFromWrist_10y_R,posFromWrist_11y_R,posFromWrist_12y_R,posFromWrist_13y_R,posFromWrist_14y_R,posFromWrist_15y_R,posFromWrist_16y_R,posFromWrist_17y_R,posFromWrist_18y_R,posFromWrist_19y_R,posFromWrist_20y_R,posFromBody_0x_L,posFromBody_0y_L,posFromBody_0x_R,posFromBody_0y_R
6,-3.184616,-0.025922,-0.868446,-1.47539,-13.247326,-20.597329,-31.101197,-42.906693,-15.145157,-24.520958,-40.420968,-56.100621,-4.750889,-2.661164,-15.254025,-29.422772,6.50093,12.328434,1.547962,-10.823193,17.010418,20.28606,14.44868,6.748958,12.067191,33.032876,48.727274,57.296428,61.603483,92.758492,108.862333,122.931497,61.912371,89.180982,95.532086,100.316841,55.340212,80.750877,84.128341,87.735689,44.524393,63.936635,68.160055,72.098694,35.917557,69.426006,96.883976,120.141895,78.294513,109.778881,106.7421,96.218616,66.466655,99.532711,94.102237,83.382625,51.762188,84.082981,79.784969,70.207226,36.223537,64.222744,64.486187,57.433559,-17.496646,-15.355352,-3.458826,1.555567,17.755923,41.7312,35.467769,27.992178,37.610879,57.181968,47.473358,40.216882,52.712806,69.929426,61.098908,54.957026,65.111758,80.819556,73.133124,66.694742,-3.756277,363.869326,-44.694151,369.291852
7,-1.553959,-0.23338,-0.602932,-0.215312,-12.090111,-18.477917,-28.370785,-39.835739,-9.120758,-10.069828,-22.455654,-36.030442,0.595779,7.036583,-3.342511,-16.683804,9.982715,17.476272,8.530677,-2.869515,18.092354,22.545822,18.456825,12.179718,11.806358,32.367689,48.099644,57.272223,62.799082,92.086339,103.19288,112.403003,62.77043,88.615596,91.240779,93.135417,55.69944,80.186948,81.019628,83.39156,44.021325,63.063967,65.657632,69.138861,36.136081,69.852676,97.488281,120.68074,78.738441,110.61438,108.156784,97.878593,66.864006,100.600525,95.39772,84.729263,52.170639,85.044388,80.951019,71.517082,36.721493,64.865982,65.447456,58.812263,-17.325757,-15.185859,-3.098697,2.104961,18.044755,42.015116,36.081285,28.751807,38.024657,57.445865,47.858965,40.585545,53.110677,70.08883,61.478587,55.464307,65.433874,81.061742,73.435233,67.098097,-4.41061,363.519272,-44.397457,368.959866
8,-3.809063,1.189375,-0.412949,-0.345246,-3.108753,-3.7328,-9.230084,-16.327069,3.211887,8.816231,-0.998795,-12.945568,7.711384,18.084079,8.757866,-3.921055,11.417335,21.37936,13.067562,2.237194,13.823856,18.511585,13.853519,7.365577,7.700523,25.790726,41.10326,50.40444,57.436392,84.006384,91.32923,96.530516,60.196203,84.351087,84.910077,85.13822,56.477186,80.302903,79.615992,80.675752,48.057801,67.711327,69.654082,72.929027,36.496548,70.260063,97.942795,121.16526,79.149101,111.063812,108.850571,98.757248,67.135002,101.022652,95.910576,85.321129,52.263611,85.324013,81.368431,72.056305,36.646866,64.805443,65.652878,59.286896,-17.061837,-14.854198,-2.632964,2.512006,18.507351,42.581515,36.666468,29.327839,38.560193,58.068457,48.328923,40.955948,53.603989,70.608335,61.963673,55.936746,65.835103,81.505196,73.845539,67.47691,-7.640659,364.578181,-44.231392,368.484154
9,0.800445,-0.277618,-0.224785,-0.288029,-4.168682,-6.141575,-12.959392,-21.234203,1.988583,7.721524,-2.01622,-14.005474,6.939205,17.439492,8.2095,-4.307831,10.976578,20.927067,12.589726,1.917664,13.675804,18.171513,13.327034,6.830784,8.569018,27.009927,42.638524,52.248012,58.006114,84.634831,92.051068,97.323071,60.677746,84.919105,85.546156,85.834098,56.952899,80.778715,80.144897,81.382671,48.534021,68.031911,69.987374,73.370259,36.719273,70.470246,98.238945,121.511467,79.326714,111.379464,109.439576,99.477768,67.244797,101.365883,96.411599,85.875939,52.272354,85.550537,81.875267,72.702576,36.539704,64.752755,66.064568,60.069763,-16.785614,-14.558203,-2.299227,2.853375,18.960797,43.015955,37.147912,29.850717,39.053381,58.556285,48.746467,41.331514,54.037477,71.054211,62.446648,56.44457,66.164406,82.031557,74.420621,67.998356,-6.448448,364.20794,-44.064411,368.103502
10,0.86356,-0.082906,-0.068184,-0.169653,-4.196629,-6.722019,-13.4874,-22.342449,0.062462,3.582333,-6.419884,-18.42057,5.378151,14.537041,5.301716,-6.926868,9.725956,18.953064,10.456078,-0.059818,12.493275,16.404373,10.791538,3.791725,8.086204,26.279926,42.4191,51.905976,57.19259,83.124811,90.529982,95.923831,60.799394,84.915079,86.055103,86.491085,57.83903,81.959321,81.927742,83.387509,49.969409,70.158768,73.343743,77.740286,36.815735,70.543168,98.345719,121.643876,79.438042,111.592095,109.479241,99.40004,67.302498,101.630242,96.568863,85.944924,52.241959,85.751244,82.093598,72.91507,36.38546,64.683403,66.202652,60.388321,-16.641637,-14.457315,-2.217643,2.883188,19.282764,43.237083,37.148591,29.772035,39.365591,58.768793,48.776922,41.328785,54.29752,71.261037,62.57683,56.620077,66.367317,82.319363,74.70429,68.313357,-5.383146,364.047284,-43.930853,367.856099
11,0.305031,0.050611,0.049313,-0.170839,-4.344807,-7.070275,-13.642262,-22.207627,-0.16563,2.542866,-7.796929,-20.003643,4.950817,13.355072,4.003017,-8.198216,9.323513,18.285621,9.701019,-0.996037,12.509868,16.608833,11.104397,4.125274,8.898444,27.387382,43.681599,53.024115,57.716134,83.889293,91.790406,97.479373,60.70704,85.024932,86.778619,87.759463,57.283609,81.054517,81.353253,83.069655,48.982625,68.314629,71.284922,75.218806,36.79454,70.434872,98.252941,121.563457,79.582409,111.6385,109.391682,99.24947,67.413082,101.64394,96.494305,85.874622,52.266529,85.693142,81.968822,72.796268,36.270138,64.474262,66.078976,60.384968,-16.420422,-14.25628,-2.068194,2.933095,19.578808,43.516133,37.377154,29.947135,39.598662,59.051524,49.01376,41.492918,54.492331,71.496109,62.823523,56.844144,66.543689,82.623299,75.064579,68.631359,-5.007431,364.062543,-43.810856,367.649908
12,0.449352,0.781278,0.073837,-0.070531,-4.437939,-7.187485,-13.580784,-21.335804,-0.589279,-0.545059,-11.920498,-24.844059,4.290115,12.446812,2.365151,-10.622131,8.786545,17.807591,8.783032,-2.412758,12.241356,16.063488,10.195427,2.905758,8.718257,27.130093,43.148866,52.732543,56.935955,83.786763,93.908854,101.522815,60.137603,84.774387,86.989251,88.127175,56.86861,80.871304,81.158826,82.791606,48.872883,68.625913,71.750064,75.701152,36.781163,70.390629,98.193753,121.564579,79.645901,111.638615,109.153988,98.859112,67.416584,101.650852,96.373799,85.652676,52.195553,85.63702,81.844998,72.618611,36.102345,64.334896,65.986073,60.300099,-16.319238,-14.192394,-2.034701,2.923339,19.763824,43.753415,37.51177,30.032671,39.71679,59.256844,49.169791,41.655161,54.556217,71.622314,62.918273,56.941734,66.577046,82.727237,75.19339,68.74519,-4.581963,364.817738,-43.760903,367.553294
13,1.442253,0.041138,0.009224,0.148016,-11.950699,-17.903469,-27.162575,-38.433449,-6.663528,-6.757919,-17.645748,-30.045879,2.485131,10.342083,0.326248,-12.472641,10.980561,19.865147,10.674671,-0.412903,17.929733,23.496426,18.080887,11.173531,12.498457,32.933879,49.743551,59.7465,60.525642,87.364026,97.50731,105.615756,60.924105,86.155027,88.396172,89.893101,54.688561,78.793366,78.947865,80.936525,44.157671,63.163237,65.331405,68.694777,36.697724,70.326565,98.193226,121.580349,79.437,111.76585,109.381932,99.088131,67.253437,101.866207,96.691006,85.939579,52.093426,85.793644,82.094364,72.875782,36.083302,64.441944,66.136448,60.452992,-16.422078,-14.389514,-2.320112,2.723242,19.468089,43.657306,37.515092,30.059335,39.457611,59.165292,49.150536,41.645762,54.344635,71.450031,62.73007,56.742713,66.365341,82.564994,75.032048,68.574734,-3.157866,364.818618,-43.769835,367.661052
14,1.608101,0.118611,0.01862,0.227933,-17.268059,-26.761196,-38.781773,-52.518253,-10.162502,-10.678242,-21.523167,-34.037144,1.332447,8.195149,-2.344448,-15.440082,11.557892,19.805683,10.022152,-1.586769,19.918533,25.124336,19.696587,12.819637,12.212934,32.45031,49.0166,58.793629,60.089622,86.865329,96.762772,104.768033,61.178936,86.385232,88.246562,89.254391,55.52765,79.33583,79.577237,81.45114,45.375141,64.1991,66.548653,69.578795,36.645355,70.301056,98.178886,121.538177,79.227516,111.85794,109.703544,99.479576,67.058899,102.002083,96.938919,86.173645,51.979545,85.870788,82.217743,72.99044,36.097286,64.610847,66.225746,60.417686,-16.543961,-14.629661,-2.571003,2.653625,18.97253,43.613291,37.710754,30.301409,39.015985,59.087401,49.196516,41.699979,54.002674,71.262223,62.557601,56.539196,66.125095,82.319684,74.755234,68.307342,-1.548374,364.886402,-43.749824,367.838158
15,1.32415,-0.358832,0.008983,0.241432,-18.353451,-27.83987,-39.457294,-52.5042,-12.398506,-13.657631,-24.306015,-36.439213,-1.39888,3.461815,-7.127701,-19.895634,8.430725,14.592053,4.307717,-7.207226,16.905876,19.817276,13.748429,6.664078,11.77736,31.54048,48.740082,59.058304,59.831444,86.328484,96.433173,104.309623,61.998266,87.731046,90.822259,92.65611,57.356413,81.564687,83.058108,85.708991,47.994557,67.748155,71.214885,75.350422,36.647541,70.374104,98.278851,121.5966,78.862553,111.938908,110.198719,100.132153,66.694874,102.097149,97.258335,86.512379,51.728749,85.855374,82.332768,73.117367,36.062313,64.737454,66.257962,60.29813,-16.646973,-14.820667,-2.780967,2.608522,18.457099,43.633125,38.006674,30.612667,38.560316,59.051536,49.269221,41.744254,53.653883,71.086234,62.350119,56.253773,65.876488,82.005609,74.352658,67.879992,-0.219721,364.473233,-43.736338,368.025253
