,vel_0x_L,vel_0y_L,vel_0x_R,vel_0y_R,posFromWrist_1x_L,posFromWrist_2x_L,posFromWrist_3x_L,posFromWrist_4x_L,posFromWrist_5x_L,posFromWrist_6x_L,posFromWrist_7x_L,posFromWrist_8x_L,posFromWrist_9x_L,posFromWrist_10x_L,posFromWrist_11x_L,posFromWrist_12x_L,posFromWrist_13x_L,posFromWrist_14x_L,posFromWrist_15x_L,posFromWrist_16x_L,posFromWrist_17x_L,posFromWrist_18x_L,posFromWrist_19x_L,posFromWrist_20x_L,posFromWrist_1y_L,posFromWrist_2y_L,posFromWrist_3y_L,posFromWrist_4y_L,posFromWrist_5y_L,posFromWrist_6y_L,posFromWrist_7y_L,posFromWrist_8y_L,posFromWrist_9y_L,posFromWrist_10y_L,posFromWrist_11y_L,posFromWrist_12y_L,posFromWrist_13y_L,posFromWrist_14y_L,posFromWrist_15y_L,posFromWrist_16y_L,posFromWrist_17y_L,posFromWrist_18y_L,posFromWrist_19y_L,posFromWrist_20y_L,posFromWrist_1x_R,posFromWrist_2x_R,posFromWrist_3x_R,posFromWrist_4x_R,posFromWrist_5x_R,posFromWrist_6x_R,posFromWrist_7x_R,posFromWrist_8x_R,posFromWrist_9x_R,posFromWrist_10x_R,posFromWrist_11x_R,posFromWrist_12x_R,posFromWrist_13x_R,posFromWrist_14x_R,posFromWrist_15x_R,posFromWrist_16x_R,posFromWrist_17x_R,posFromWrist_18x_R,posFromWrist_19x_R,posFromWrist_20x_R,posFromWrist_1y_R,posFromWrist_2y_R,posFromWrist_3y_R,posFromWrist_4y_R,posFromWrist_5y_R,posFromWrist_6y_R,posFromWrist_7y_R,posFromWrist_8y_R,posFromWrist_9y_R,posFromWrist_10y_R,posFromWrist_11y_R,posFromWrist_12y_R,posFromWrist_13y_R,posFromWrist_14y_R,posFromWrist_15y_R,posFromWrist_16y_R,posFromWrist_17y_R,posFromWrist_18y_R,posFromWrist_19y_R,posFromWrist_20y_R,posFromBody_0x_L,posFromBody_0y_L,posFromBody_0x_R,posFromBody_0y_R
6,-1.852203,2.198895,0.242718,-0.258809,-8.748688,-24.372803,-39.753983,-54.85865,-50.705246,-38.143467,-18.541535,-4.154503,-51.068562,-32.165497,-10.373955,8.556633,-46.486462,-28.855511,-6.584152,10.644241,-40.033013,-41.332363,-37.575268,-32.887871,30.005179,49.217141,61.714522,71.355367,37.46889,52.753191,56.567107,59.361473,25.822713,40.901534,47.360441,50.612799,13.162088,28.869318,35.485566,40.152217,1.430176,13.196347,21.482017,30.292986,24.156132,47.883442,67.839649,85.209194,46.382424,78.831585,95.773991,107.754078,35.841419,71.915669,91.590191,104.566624,25.991306,58.904652,77.764538,90.777821,17.485027,41.829002,57.09335,69.939205,-13.77107,-11.076097,0.251288,8.591064,14.941068,32.334381,39.575037,44.596531,32.246337,48.980575,55.879208,59.384186,43.849771,62.036453,67.360795,68.647143,49.99926,67.799927,72.161692,72.093409,22.611666,311.558626,-68.99473,301.473548
7,1.36869,-0.908806,0.096909,-0.153079,-9.782684,-26.349701,-42.796611,-59.283497,-52.872368,-40.142074,-18.864647,-3.562179,-54.128494,-35.165542,-12.051361,7.532158,-50.38496,-33.941356,-10.046837,8.026841,-44.671222,-50.488804,-50.461349,-48.872863,28.728169,47.501826,60.911792,70.779397,35.979569,52.058055,56.047959,59.099059,26.158549,41.5593,47.759251,50.602697,15.257625,31.362787,37.189606,41.345186,5.248217,17.940607,26.983621,36.9821,24.261051,48.001304,67.958072,85.327114,46.391407,78.861477,95.797565,107.796375,35.803974,71.761127,91.395275,104.3791,25.972,58.690944,77.527874,90.624286,17.523914,41.74134,56.989757,69.910343,-13.65372,-10.992252,0.327191,8.798433,15.117773,32.502984,39.672861,44.639212,32.415718,49.116932,55.905674,59.295821,44.027142,62.26383,67.596953,68.816783,50.168381,68.046534,72.436123,72.312314,24.381477,310.809664,-68.4967,301.480313
8,-1.608833,1.593433,0.258636,-0.177878,-9.731918,-25.906883,-41.332123,-56.481434,-51.105984,-38.210449,-17.731476,-3.075142,-51.502544,-32.220657,-9.64167,9.443527,-47.061367,-29.728043,-6.959908,10.418655,-40.616936,-43.221954,-40.699287,-37.280468,28.537224,47.193542,59.974655,69.899725,35.778942,50.779821,54.639777,57.906547,25.509465,39.858532,46.148713,49.441381,14.189306,29.431728,35.747758,40.257637,3.656414,15.467502,23.745663,32.608811,24.331993,47.996601,67.899525,85.231991,46.218052,78.734425,95.678822,107.677746,35.578961,71.514919,91.149365,104.122341,25.771832,58.447323,77.285603,90.410557,17.383919,41.551781,56.795506,69.784939,-13.587573,-10.97143,0.387854,8.945053,15.012118,32.538317,39.732154,44.7319,32.381694,49.170766,55.985492,59.347629,44.068527,62.430827,67.858985,69.087287,50.268133,68.269193,72.752372,72.655238,23.073761,312.594693,-67.936947,301.494031
9,2.284904,-1.656554,0.34655,0.031591,-10.789123,-27.8367,-44.593952,-61.249225,-54.053123,-42.313156,-20.299095,-4.344017,-55.717414,-37.048988,-13.120697,7.008454,-52.229461,-35.913711,-11.617378,6.804772,-46.621067,-52.383716,-51.695629,-49.424526,29.052988,47.783753,61.344242,71.270955,35.779238,51.280457,55.317736,58.671882,26.181187,40.85753,47.241016,50.369823,15.44132,31.167149,37.310006,41.709377,5.633366,18.278208,27.536089,37.66149,24.374703,47.917465,67.722851,85.049343,45.975769,78.498013,95.474911,107.491871,35.314922,71.286747,90.988186,103.923809,25.557209,58.320545,77.178463,90.222874,17.21846,41.400181,56.65218,69.661389,-13.528292,-11.039726,0.331674,8.906546,14.743467,32.322982,39.510273,44.518639,32.202136,48.997767,55.773837,59.097751,44.017843,62.36741,67.785058,68.96617,50.332811,68.391163,72.912837,72.802266,25.606235,311.12657,-67.342827,301.714053
10,-1.222183,1.424668,0.513245,0.037829,-10.461639,-26.868004,-42.347007,-57.426738,-52.248905,-41.523754,-21.207939,-6.692161,-53.105381,-34.804481,-11.803528,7.668389,-48.865276,-31.571571,-8.700302,8.863564,-42.42247,-44.363514,-40.705993,-36.151314,29.320269,48.046884,60.861886,70.918138,36.112419,50.360005,53.867417,56.866338,25.595892,39.61741,46.08232,49.613233,14.000437,29.16598,35.966318,40.825075,3.332991,15.408445,24.287672,33.460573,24.359962,47.73753,67.413334,84.820965,45.672558,78.17371,95.127445,107.09238,34.917148,70.892452,90.611194,103.502643,25.097854,57.901691,76.742809,89.694843,16.718548,40.869129,56.132915,69.152103,-13.458713,-11.010543,0.355225,8.854515,14.564118,32.265837,39.461897,44.437239,32.051403,48.924999,55.674245,58.953414,43.93217,62.364112,67.751823,68.8813,50.326919,68.484504,73.042438,72.921654,24.57609,312.717619,-66.637544,301.918263
11,1.505562,-2.121521,0.415729,0.074298,-11.103493,-27.868217,-44.452171,-60.847011,-54.690845,-43.660984,-21.487907,-5.715935,-56.879585,-38.205151,-13.684364,6.933655,-53.660065,-37.152317,-12.760551,5.986885,-48.111454,-53.385761,-52.476814,-49.879246,28.667888,47.115218,61.180616,71.932091,34.455161,50.359844,54.164806,57.235209,26.150854,41.175322,47.545495,50.598707,16.77939,32.861679,39.061803,43.444564,8.280186,21.41214,31.134001,41.570006,24.356598,47.602936,67.155854,84.668633,45.368706,77.806069,94.792351,106.759964,34.548729,70.506111,90.27768,103.155876,24.72044,57.5644,76.438958,89.342011,16.351261,40.484047,55.759667,68.806687,-13.453735,-11.029785,0.367946,8.871657,14.191492,32.145832,39.413003,44.39615,31.69724,48.759854,55.511311,58.727865,43.681574,62.264842,67.645094,68.74288,50.195625,68.551429,73.185884,73.094629,26.248753,310.758825,-66.054714,302.155288
12,-1.461662,1.473735,0.499615,0.039384,-10.621193,-26.890183,-42.455326,-57.50235,-53.478356,-42.327141,-21.168114,-6.080704,-54.759293,-35.206021,-11.348808,8.656334,-50.615925,-32.189198,-8.99643,8.95491,-44.007546,-44.603245,-39.935291,-34.328327,30.093186,48.788099,61.724477,72.394565,35.920066,50.860566,54.414562,57.336196,25.518333,39.915281,46.458602,50.007064,14.063249,29.655154,36.712472,41.697879,3.452465,15.63329,24.613282,33.749033,24.216705,47.300812,66.743923,84.266499,45.04604,77.361889,94.330708,106.323681,34.167263,70.075962,89.856709,102.73811,24.296448,57.18108,76.069828,88.947018,15.874077,39.96801,55.267033,68.376011,-13.479695,-11.062574,0.372874,8.848464,14.063039,32.145696,39.46291,44.503423,31.571133,48.63854,55.413165,58.648319,43.594482,62.184271,67.548813,68.642499,50.173359,68.587714,73.284673,73.267296,24.926892,312.392367,-65.415298,302.354479
13,1.222572,-0.623988,0.260857,0.022057,-10.701691,-26.542076,-42.65292,-58.94902,-54.52058,-43.92643,-21.579231,-5.757454,-57.090832,-38.633709,-13.875687,6.764557,-54.195774,-37.883869,-13.78537,4.82872,-48.960308,-53.219616,-51.419014,-48.184307,25.523792,43.074259,58.099715,70.292989,30.84853,47.40074,51.797369,55.042551,25.040706,39.927804,46.751718,50.009238,18.028514,33.480073,39.806921,44.152545,11.564778,23.736352,32.669253,42.318693,23.999736,46.996524,66.362011,83.975612,44.92622,77.045299,94.036846,106.099674,34.089409,69.815654,89.543689,102.486683,24.217346,56.985111,75.909336,88.883983,15.751602,39.810848,55.096813,68.257679,-13.544545,-11.098068,0.387509,8.891084,14.248192,32.282869,39.564626,44.489394,31.620929,48.602762,55.279439,58.471009,43.548552,62.053879,67.31946,68.424829,50.088588,68.486765,73.205027,73.331443,26.252151,311.895505,-65.051754,302.503662
14,-5.187561,3.662059,0.19424,-0.106754,-8.439354,-20.871986,-33.143303,-46.451878,-48.007461,-35.189667,-13.827461,0.912438,-51.470844,-31.159275,-6.990417,12.838806,-49.426701,-32.286472,-9.217461,8.670181,-44.749054,-48.194183,-46.422066,-43.467499,17.161267,31.094346,45.436076,57.907992,23.610653,40.073411,44.94642,48.565785,22.319649,36.651142,43.331943,46.881258,19.364731,33.905348,39.625017,43.728665,16.316607,27.488875,35.170342,43.625628,23.73642,46.740143,66.125977,83.816918,44.847897,76.853302,93.849083,105.94915,34.105866,69.6931,89.364739,102.379029,24.284374,56.967201,75.916168,89.013451,15.847561,39.945809,55.209961,68.434456,-13.633441,-11.076467,0.471242,8.999271,14.46501,32.502181,39.797202,44.662801,31.703613,48.662277,55.30751,58.456003,43.525371,62.033081,67.255807,68.361288,50.018093,68.405341,73.140054,73.393082,21.110538,315.656741,-64.811566,302.496085
15,1.214722,-0.8835,0.011399,-0.056081,-8.245445,-20.480004,-33.619137,-48.211464,-49.049401,-35.344609,-12.319473,3.755493,-53.753643,-33.572525,-8.268883,12.373512,-53.001915,-37.634835,-13.375832,5.499367,-49.753006,-57.3429,-59.031029,-58.75708,13.69834,26.715352,42.947411,56.593301,19.419738,37.633269,43.348826,47.457389,22.259331,37.03203,43.541327,46.500147,23.373877,37.783212,42.350013,45.562158,24.140199,35.305884,42.934629,52.120188,23.592762,46.599884,65.989242,83.694259,44.892608,76.780014,93.817497,105.979408,34.259399,69.725807,89.370117,102.437004,24.527526,57.159004,76.15393,89.352401,16.126007,40.309272,55.572898,68.828773,-13.691265,-11.104342,0.522309,9.041013,14.491907,32.538305,39.843774,44.652636,31.69057,48.639601,55.267631,58.369836,43.50072,61.936342,67.131268,68.254014,50.010324,68.292732,73.009858,73.357402,22.347553,314.856561,-64.777874,302.523324
