,vel_0x_L,vel_0y_L,vel_0x_R,vel_0y_R,posFromWrist_1x_L,posFromWrist_2x_L,posFromWrist_3x_L,posFromWrist_4x_L,posFromWrist_5x_L,posFromWrist_6x_L,posFromWrist_7x_L,posFromWrist_8x_L,posFromWrist_9x_L,posFromWrist_10x_L,posFromWrist_11x_L,posFromWrist_12x_L,posFromWrist_13x_L,posFromWrist_14x_L,posFromWrist_15x_L,posFromWrist_16x_L,posFromWrist_17x_L,posFromWrist_18x_L,posFromWrist_19x_L,posFromWrist_20x_L,posFromWrist_1y_L,posFromWrist_2y_L,posFromWrist_3y_L,posFromWrist_4y_L,posFromWrist_5y_L,posFromWrist_6y_L,posFromWrist_7y_L,posFromWrist_8y_L,posFromWrist_9y_L,posFromWrist_10y_L,posFromWrist_11y_L,posFromWrist_12y_L,posFromWrist_13y_L,posFromWrist_14y_L,posFromWrist_15y_L,posFromWrist_16y_L,posFromWrist_17y_L,posFromWrist_18y_L,posFromWrist_19y_L,posFromWrist_20y_L,posFromWrist_1x_R,posFromWrist_2x_R,posFromWrist_3x_R,posFromWrist_4x_R,posFromWrist_5x_R,posFromWrist_6x_R,posFromWrist_7x_R,posFromWrist_8x_R,posFromWrist_9x_R,posFromWrist_10x_R,posFromWrist_11x_R,posFromWrist_12x_R,posFromWrist_13x_R,posFromWrist_14x_R,posFromWrist_15x_R,posFromWrist_16x_R,posFromWrist_17x_R,posFromWrist_18x_R,posFromWrist_19x_R,posFromWrist_20x_R,posFromWrist_1y_R,posFromWrist_2y_R,posFromWrist_3y_R,posFromWrist_4y_R,posFromWrist_5y_R,posFromWrist_6y_R,posFromWrist_7y_R,posFromWrist_8y_R,posFromWrist_9y_R,posFromWrist_10y_R,posFromWrist_11y_R,posFromWrist_12y_R,posFromWrist_13y_R,posFromWrist_14y_R,posFromWrist_15y_R,posFromWrist_16y_R,posFromWrist_17y_R,posFromWrist_18y_R,posFromWrist_19y_R,posFromWrist_20y_R,posFromBody_0x_L,posFromBody_0y_L,posFromBody_0x_R,posFromBody_0y_R
6,-3.19202,-1.712623,0.737949,0.731792,35.518901,60.420421,79.513401,91.405918,58.931819,90.476749,92.960117,90.061557,39.571552,68.976871,73.070537,71.815372,18.038349,35.03191,36.314071,33.868068,-4.101609,-7.395379,-11.25396,-14.94928,-3.745187,9.836581,29.979269,44.301092,40.70849,64.971684,66.667832,62.846086,55.83203,84.332167,85.910273,80.503765,64.193468,96.448783,104.330779,105.167756,65.47658,96.206512,109.647477,117.00494,33.330609,64.042134,87.749508,106.161656,66.501904,100.550572,108.888234,107.917065,52.358265,86.63728,98.422337,100.313244,35.905964,67.203816,80.584179,85.359661,19.45245,42.794712,55.229679,61.994282,-15.677219,-10.667235,4.440003,16.078572,15.571132,37.856831,44.598716,45.712459,35.37197,61.478266,68.980459,69.402906,50.570932,76.954821,83.85806,84.674833,60.235082,85.717427,92.640253,93.083621,-37.844249,368.48495,-45.761776,376.526323
7,1.921062,-1.762863,0.935292,0.232342,37.071075,62.656929,83.00647,94.242096,57.889778,90.983551,91.626297,86.054375,37.078102,67.445091,69.746704,66.041153,14.625298,31.009644,29.811298,24.834194,-7.990025,-12.016846,-16.294613,-20.128487,-3.084359,10.455777,30.472173,44.549896,44.468991,69.185754,67.890996,60.45842,59.615972,89.529452,88.012528,79.521884,67.859899,102.938097,108.714626,107.077524,69.080618,101.434907,114.614939,120.825413,32.802497,63.359161,87.065528,105.368637,66.23069,100.164619,108.131973,106.64978,52.215019,86.329261,98.105781,99.715164,35.761413,67.006919,80.369407,84.847503,19.384975,43.040428,55.477203,61.603912,-15.701598,-10.844002,3.907764,15.728756,15.100224,37.268572,43.358176,43.657393,34.878782,60.817536,67.901062,68.031108,50.449803,76.91209,83.255067,83.728014,60.515145,86.213283,92.436254,92.036544,-36.435762,366.591494,-45.339059,376.628072
8,-4.468666,-1.043619,0.752208,0.069432,38.444435,66.251862,87.910744,100.268417,63.338448,96.524185,97.887886,92.487144,42.6064,74.469772,78.003433,74.917145,20.125557,39.294731,39.787937,35.668945,-2.357735,-5.136234,-8.930935,-12.734379,-4.763057,7.615308,27.835455,42.886933,41.832532,68.277887,67.471427,59.975557,58.224191,88.63475,87.127633,78.721228,67.514442,101.446084,107.370702,105.798858,69.085064,100.572167,114.017442,120.752115,32.550007,63.002186,86.439846,104.696514,65.910176,99.717053,107.53735,105.814762,51.78629,85.826809,97.526814,99.003125,35.247792,66.388218,79.681881,84.10944,18.805619,42.286869,54.727398,60.886769,-15.701326,-10.866528,3.889511,15.730794,15.028519,37.153358,43.038741,43.15866,34.807201,60.589986,67.494547,67.518086,50.425696,76.794863,83.071422,83.534389,60.5652,86.259892,92.493324,92.068024,-41.267864,365.422207,-44.950287,376.571836
9,4.034489,-0.898259,0.470398,0.071446,38.385921,63.894092,83.636341,93.637218,58.272983,89.785457,89.980465,84.11333,36.753215,64.885883,66.347431,62.330417,14.063209,29.109798,26.872547,21.43666,-8.442593,-12.007393,-16.243412,-19.983101,-0.90452,13.617979,34.504895,49.288771,47.384302,72.934931,71.589315,64.482534,61.912989,92.392609,91.193404,83.54869,69.532421,104.136759,110.184471,109.445405,70.233721,101.501437,114.585534,121.421873,32.410824,62.913243,86.191441,104.297482,65.60677,99.398289,107.359715,105.800869,51.532139,85.569386,97.471722,99.026058,34.996205,66.08749,79.511296,84.000607,18.537667,41.840321,54.305935,60.555577,-15.869634,-11.00674,3.897414,15.885762,14.792521,36.554539,42.119091,42.080917,34.657023,60.197142,66.961035,66.834484,50.283335,76.574203,82.792334,83.213731,60.368586,86.130932,92.441713,92.075903,-37.481489,364.399777,-44.728003,376.519111
10,-3.604191,-0.535364,0.28925,0.201639,38.903984,65.900116,86.462013,98.193878,62.283783,93.988724,95.243316,90.249412,41.554046,70.969024,73.827438,70.780128,19.124061,35.49955,34.674373,30.081528,-3.374439,-7.041104,-11.450363,-15.641945,-2.739137,10.611265,31.19122,46.062004,45.050717,70.98736,71.197447,65.278806,60.393719,90.118391,90.217809,83.771499,68.483801,101.671078,109.914239,111.116483,68.825095,99.463711,113.348229,121.46416,32.280395,62.780067,85.979736,104.050506,65.395523,99.152733,107.032058,105.39244,51.273857,85.244156,97.183685,98.734474,34.740143,65.744316,79.115661,83.580574,18.314254,41.482635,53.870292,60.092743,-15.972991,-11.237797,3.590268,15.693818,14.645531,36.332411,41.677243,41.506046,34.524446,59.805756,66.44831,66.251437,50.196577,76.331154,82.482903,82.880255,60.343689,86.071059,92.372281,91.974361,-41.284515,363.753105,-44.637588,376.609442
11,4.56665,-0.080127,0.162185,0.196416,38.497536,63.516358,82.592949,92.901947,56.687393,87.31263,88.389931,83.678902,35.04467,61.774132,63.49704,60.0065,12.476017,26.080479,23.910256,18.906899,-9.755791,-14.439457,-18.665394,-22.121132,-0.005261,14.605813,35.279912,49.658681,48.875389,73.965261,73.76225,68.042285,62.783027,92.699015,93.235589,87.438164,69.545105,103.421109,111.101045,112.411833,69.144999,99.846477,113.809023,122.341361,32.031281,62.540863,85.717003,103.821305,64.921257,98.988442,107.035057,105.568909,50.905678,85.091172,97.256974,98.912316,34.489861,65.588837,78.967301,83.399964,18.210766,41.399506,53.671486,59.7808,-16.063801,-11.542461,3.058103,15.15775,14.004475,35.159746,40.3339,40.12811,34.051474,59.049486,65.805833,65.626498,49.894197,75.909856,82.153613,82.570799,60.202589,86.041629,92.266737,91.66572,-36.889355,363.584792,-44.646893,376.717672
12,-4.670437,-1.324608,0.22411,0.097825,39.216488,66.11649,86.237995,98.02248,62.105473,92.556782,94.146595,89.925785,41.004856,68.441265,71.150998,68.615261,18.539395,33.636406,32.519406,28.255463,-3.761158,-7.649253,-11.898101,-15.651397,-1.243826,12.696255,33.642365,48.54048,47.346252,73.547532,74.30579,68.983324,62.112973,92.108434,93.317939,88.104796,69.430138,102.089671,111.031971,113.437952,68.967664,98.814281,112.849298,121.852397,31.795361,62.223438,85.404682,103.62624,64.470394,98.67223,106.800396,105.451115,50.570492,84.785648,97.07951,98.832424,34.298801,65.328266,78.685055,83.147656,18.16753,41.206272,53.355366,59.487705,-16.06637,-11.7812,2.627814,14.723707,13.779283,34.591272,39.730351,39.587424,33.869138,58.656568,65.476642,65.347831,49.771462,75.701572,82.032335,82.51799,60.173677,86.0481,92.354682,91.811031,-41.698248,362.19112,-44.561239,376.746433
13,5.111504,-0.209964,0.286526,-0.009584,38.60693,63.669811,82.593601,92.789074,57.380573,87.647129,88.488293,83.971149,35.467174,60.875599,62.649914,59.679485,12.369312,23.850059,20.860714,15.648674,-10.61372,-16.571903,-21.321316,-25.04377,0.811413,16.030741,37.379241,51.83505,50.834446,75.517444,75.513813,69.972838,64.460774,93.584948,94.877767,89.876811,70.750288,104.079072,113.751101,116.906201,69.577326,99.604761,113.960682,123.397207,31.648773,62.080284,85.325111,103.584251,63.947937,98.310173,106.706016,105.722809,50.25222,84.609993,97.144157,99.094986,34.175033,65.254257,78.721962,83.266388,18.212631,41.120567,53.197723,59.404655,-16.035779,-11.780731,2.579883,14.639825,13.412548,33.515802,38.725252,38.790028,33.561782,57.991727,65.064656,65.158862,49.519076,75.262193,81.691362,82.280757,59.972087,85.857069,92.254708,91.801547,-36.691755,361.931283,-44.379724,376.686976
14,-5.910942,-0.296785,0.273456,0.102778,40.089558,68.074001,89.37791,102.453312,64.18063,96.241527,98.60162,94.249866,42.938335,72.696636,76.69804,74.313572,20.283394,37.184372,37.111587,32.984012,-2.356133,-5.566406,-8.835148,-12.061352,-2.720031,10.625715,31.696252,46.871379,46.128731,72.597477,72.427503,66.065,61.910383,91.475665,91.26065,84.699027,70.269672,103.024944,111.005184,112.273698,70.599654,100.611947,114.341657,122.90439,31.397244,61.711041,84.901875,103.245678,63.570294,98.088879,106.476826,105.51804,49.936901,84.436329,97.045498,98.99905,33.958775,65.110234,78.537861,83.007901,18.094414,41.056538,53.056263,59.174618,-16.065839,-11.990065,2.183667,14.233865,12.858869,32.779984,38.12568,38.280575,33.095467,57.375815,64.649248,64.869746,49.2648,74.919379,81.448633,82.100532,59.974112,85.898985,92.266132,91.748564,-42.666166,361.589809,-44.169737,376.745065
15,4.024109,-0.322324,0.395439,-0.098875,39.565784,66.671116,87.603046,98.796764,61.118191,93.25526,94.096515,88.508663,38.796535,67.925182,70.547893,66.934284,15.417995,31.469009,30.259849,25.277412,-7.717049,-10.984223,-14.008461,-16.830597,-0.969729,13.353193,34.658024,49.782824,48.178079,74.285202,72.250637,64.555807,63.516103,93.137677,91.277927,83.377617,71.819619,105.651447,111.618958,111.011235,72.749556,103.123188,116.159045,123.684049,31.287358,61.570736,84.672741,102.812657,63.188771,97.766018,106.175023,105.235119,49.599484,84.265835,96.967473,98.949543,33.687848,64.982815,78.509251,83.013829,17.89555,40.840542,52.872723,59.071393,-15.997803,-11.886732,2.28458,14.473778,12.443684,32.247794,37.711508,37.907886,32.75248,57.015366,64.441149,64.741688,49.024912,74.671278,81.343373,82.07514,59.803632,85.731185,92.233775,91.855578,-38.688881,361.227882,-43.821122,376.606587
