,vel_0x_L,vel_0y_L,vel_0x_R,vel_0y_R,posFromWrist_1x_L,posFromWrist_2x_L,posFromWrist_3x_L,posFromWrist_4x_L,posFromWrist_5x_L,posFromWrist_6x_L,posFromWrist_7x_L,posFromWrist_8x_L,posFromWrist_9x_L,posFromWrist_10x_L,posFromWrist_11x_L,posFromWrist_12x_L,posFromWrist_13x_L,posFromWrist_14x_L,posFromWrist_15x_L,posFromWrist_16x_L,posFromWrist_17x_L,posFromWrist_18x_L,posFromWrist_19x_L,posFromWrist_20x_L,posFromWrist_1y_L,posFromWrist_2y_L,posFromWrist_3y_L,posFromWrist_4y_L,posFromWrist_5y_L,posFromWrist_6y_L,posFromWrist_7y_L,posFromWrist_8y_L,posFromWrist_9y_L,posFromWrist_10y_L,posFromWrist_11y_L,posFromWrist_12y_L,posFromWrist_13y_L,posFromWrist_14y_L,posFromWrist_15y_L,posFromWrist_16y_L,posFromWrist_17y_L,posFromWrist_18y_L,posFromWrist_19y_L,posFromWrist_20y_L,posFromWrist_1x_R,posFromWrist_2x_R,posFromWrist_3x_R,posFromWrist_4x_R,posFromWrist_5x_R,posFromWrist_6x_R,posFromWrist_7x_R,posFromWrist_8x_R,posFromWrist_9x_R,posFromWrist_10x_R,posFromWrist_11x_R,posFromWrist_12x_R,posFromWrist_13x_R,posFromWrist_14x_R,posFromWrist_15x_R,posFromWrist_16x_R,posFromWrist_17x_R,posFromWrist_18x_R,posFromWrist_19x_R,posFromWrist_20x_R,posFromWrist_1y_R,posFromWrist_2y_R,posFromWrist_3y_R,posFromWrist_4y_R,posFromWrist_5y_R,posFromWrist_6y_R,posFromWrist_7y_R,posFromWrist_8y_R,posFromWrist_9y_R,posFromWrist_10y_R,posFromWrist_11y_R,posFromWrist_12y_R,posFromWrist_13y_R,posFromWrist_14y_R,posFromWrist_15y_R,posFromWrist_16y_R,posFromWrist_17y_R,posFromWrist_18y_R,posFromWrist_19y_R,posFromWrist_20y_R,posFromBody_0x_L,posFromBody_0y_L,posFromBody_0x_R,posFromBody_0y_R
6,-0.329864,0.228353,16.43153,1.480232,-29.044373,-57.997444,-82.640923,-101.601734,-68.116264,-97.261414,-112.262135,-124.38113,-60.409287,-91.137348,-108.460842,-121.769508,-49.676445,-76.883846,-93.846863,-107.79142,-37.398537,-57.665176,-70.880951,-83.022366,-13.620696,-15.828941,-11.610226,-10.067182,17.727864,32.486842,38.745221,42.175,33.450297,50.951475,57.31362,61.042468,44.607633,62.713607,68.757021,71.833599,51.38747,67.637004,73.171842,75.842918,-3.272656,-5.812546,-3.220677,2.662845,11.33258,-7.810993,-26.699444,-42.193486,16.583645,0.443344,-21.804348,-42.889023,20.333507,6.069145,-15.454411,-33.924671,23.501003,35.692257,42.236538,43.491337,-17.489952,-27.210257,-27.040271,-21.015604,-3.840691,16.283336,27.590319,32.38141,15.441061,35.263128,43.079261,44.922684,29.926645,47.029904,52.983619,53.724513,40.571428,50.288127,54.891164,54.797204,56.237486,296.497531,-22.859327,312.160745
7,-1.199776,0.58569,15.614204,-0.419162,-28.344978,-56.852371,-81.455166,-100.529491,-66.973274,-96.083816,-111.18235,-123.409126,-59.281265,-89.974228,-107.427257,-120.801533,-48.494797,-75.776459,-92.83913,-106.838482,-36.228172,-56.754181,-69.916557,-81.855709,-14.270953,-16.619518,-12.459282,-11.013927,16.844833,31.761065,38.117529,41.518322,32.854418,50.185041,56.75011,60.498842,44.249555,62.085828,68.15346,71.204845,51.111495,67.129737,72.374163,74.685851,-7.590088,-16.57505,-18.959747,-16.510403,-1.483578,-24.784332,-44.010704,-60.051704,4.484516,-15.127968,-38.357963,-60.443733,10.121853,-8.146168,-30.912964,-50.241772,15.980404,27.015049,33.131893,33.194447,-18.735273,-28.674545,-28.361001,-20.670074,-4.429061,16.476356,28.025869,32.973633,15.64191,35.929267,43.564162,45.405708,29.983147,47.445423,53.057856,53.431989,40.05233,49.983155,53.737283,52.402783,54.203991,297.123763,-8.078842,311.782125
8,-0.756202,0.66231,11.589214,-0.851983,-27.930222,-56.044716,-80.524487,-99.515889,-66.153878,-95.198708,-110.332856,-122.622517,-58.555298,-89.218346,-106.737179,-120.092869,-47.85814,-75.205616,-92.343853,-106.196229,-35.784119,-56.639924,-69.908844,-81.691247,-14.968164,-17.571339,-13.417821,-11.706729,15.92143,30.619535,36.978185,40.369492,32.210213,49.164159,55.826374,59.603301,43.797505,61.278701,67.352002,70.348416,50.788812,66.445234,71.487501,73.531242,-10.470542,-24.433548,-30.297935,-30.072727,-11.901718,-37.539882,-56.922008,-73.049915,-5.775947,-26.643619,-50.360641,-73.2159,1.174279,-19.383018,-42.949161,-62.657352,9.223069,20.207909,26.656357,26.734726,-20.010147,-30.319897,-30.043489,-21.444831,-5.104536,16.709896,28.312033,33.078461,16.110658,36.778422,44.487319,46.129336,30.883333,48.461847,53.891487,53.714843,41.226144,50.443233,53.629294,51.525495,52.863963,297.820579,2.926546,310.964648
9,-0.789162,0.384532,1.417695,-0.207123,-27.560303,-55.292999,-79.644802,-98.564335,-65.421227,-94.262924,-109.398411,-121.698155,-57.850228,-88.356342,-105.965138,-119.316696,-47.183945,-74.419384,-91.672108,-105.450016,-35.217682,-56.275154,-69.601227,-81.250763,-15.470837,-18.309281,-14.186725,-12.191174,15.341594,29.871688,36.304932,39.775478,31.869129,48.514718,55.323615,59.12891,43.628482,60.81787,66.832681,69.654835,50.730273,66.072299,70.909135,72.631242,-11.170807,-25.38509,-31.288594,-31.164563,-12.601044,-38.702225,-58.460335,-74.918198,-6.225975,-27.852311,-51.983529,-75.044507,0.806945,-20.542832,-44.51476,-64.497242,8.722457,18.564582,23.480918,22.231018,-19.824192,-29.440781,-28.579585,-19.57682,-5.083356,16.683986,28.246454,33.009448,15.999507,36.685944,44.386826,45.894512,30.706899,48.421771,53.949433,53.709446,40.972176,50.3687,53.886917,52.152076,51.694897,298.241096,3.964337,310.79351
10,-0.554032,0.3594,1.473289,0.039162,-27.270973,-54.775543,-79.044296,-97.898128,-64.855499,-93.455303,-108.648639,-121.058624,-57.276283,-87.550678,-105.219371,-118.610858,-46.627944,-73.711841,-91.024429,-104.72549,-34.758567,-55.850509,-69.126777,-80.56406,-15.929766,-18.983485,-14.80702,-12.539878,14.792855,29.121062,35.590702,39.111575,31.555053,47.98196,54.892769,58.691618,43.441193,60.463126,66.463203,69.162721,50.597349,65.740748,70.390246,71.841096,-12.046829,-26.851147,-33.168571,-33.444042,-13.426529,-40.071968,-59.878796,-76.461948,-6.946541,-29.130569,-53.169308,-76.07468,0.0336,-21.93615,-45.870712,-65.865784,7.858749,16.669807,20.681717,18.740616,-20.399248,-30.489883,-29.796513,-20.803368,-5.628748,16.358277,27.884164,32.471899,15.839734,36.629702,44.306291,45.553477,30.906304,48.768265,54.308537,53.735814,41.564857,51.088882,54.650572,52.769333,50.896036,298.622658,5.192797,310.854834
11,-0.319725,0.40465,1.113098,-0.047906,-27.080268,-54.46344,-78.712726,-97.523758,-64.301033,-92.888717,-108.205513,-120.764408,-56.714286,-86.889576,-104.671623,-118.17984,-46.075538,-73.100818,-90.536499,-104.248638,-34.321083,-55.397621,-68.586181,-79.825767,-16.334441,-19.573608,-15.292489,-12.853718,14.142623,28.30939,34.768903,38.371052,31.149539,47.339077,54.313674,58.191921,43.157215,59.935914,65.944253,68.632681,50.325252,65.321822,69.884399,71.222024,-12.195144,-27.35511,-34.364433,-35.38599,-13.783996,-40.803016,-60.74699,-77.409393,-7.492058,-30.115024,-54.019523,-76.644436,-0.779938,-23.161056,-46.984806,-66.903797,6.805,14.922547,18.400818,16.138893,-20.994992,-31.504764,-30.771268,-21.709222,-6.190491,15.982229,27.537769,32.06484,15.778861,36.572657,44.30061,45.450675,31.234285,49.150475,54.665812,53.758748,42.292623,51.873434,55.28407,53.067526,50.44654,299.048038,6.176124,310.827658
12,-0.491226,0.389238,0.449547,0.076916,-26.732116,-53.914718,-78.143039,-96.955089,-63.696991,-92.311477,-107.708576,-120.310787,-56.166984,-86.403591,-104.248512,-117.697529,-45.653709,-72.768734,-90.19574,-103.808143,-34.12445,-55.37709,-68.397846,-79.324848,-16.790999,-20.125744,-15.761064,-13.153838,13.567949,27.542215,33.997257,37.606569,30.712247,46.774653,53.727057,57.482112,42.816785,59.609315,65.500737,68.029231,49.979758,64.941043,69.295485,70.402522,-12.121307,-27.323215,-34.873135,-36.833187,-13.387413,-40.751278,-60.620258,-77.251602,-7.494026,-30.406574,-54.192444,-76.639355,-1.179359,-23.890549,-47.695805,-67.67942,6.091484,13.665596,16.712013,14.140686,-21.489921,-32.678243,-32.385423,-23.578764,-6.630166,15.361428,26.672424,30.94601,15.715147,36.242775,43.981139,44.951003,31.510495,49.22155,54.726143,53.516501,42.954686,52.622096,55.839564,53.146802,49.867355,299.456959,6.537712,310.924257
13,-0.29528,0.41416,0.539772,0.193884,-26.481812,-53.379296,-77.461636,-96.284626,-63.321167,-91.889969,-107.367451,-119.988236,-55.876557,-85.973706,-103.926728,-117.377827,-45.471337,-72.502533,-90.04184,-103.652287,-34.05748,-55.238983,-68.172993,-78.984833,-17.175729,-20.677323,-16.168888,-13.464801,12.878864,26.842781,33.355671,37.034822,30.128471,46.146033,53.12099,56.914478,42.33838,59.036605,64.906179,67.417754,49.55494,64.449115,68.808904,69.938875,-11.601952,-26.870373,-35.169067,-38.159317,-13.193939,-40.295757,-60.141884,-76.857239,-7.769943,-30.378719,-54.052048,-76.558296,-1.841011,-24.302971,-47.906776,-67.922859,5.111572,12.797951,15.841667,13.278259,-21.872465,-33.634128,-33.576156,-24.975633,-6.915391,15.198444,26.361251,30.524131,15.689656,35.89554,43.623357,44.630827,31.674763,49.093628,54.561998,53.207613,43.355866,53.117038,56.102781,52.943075,49.492522,299.887622,6.997931,311.134644
14,-0.181458,0.46067,0.94352,0.143805,-26.235901,-52.993217,-77.071357,-95.984791,-63.054725,-91.653122,-107.346702,-120.089767,-55.588348,-85.57315,-103.6688,-117.097652,-45.21833,-72.188438,-89.802086,-103.359913,-33.837295,-54.911636,-67.765217,-78.372047,-17.511824,-21.152356,-16.59567,-13.828671,12.37151,26.272467,32.747479,36.427347,29.617252,45.719709,52.661406,56.466158,41.817812,58.660533,64.545854,67.105408,48.977723,64.017653,68.394053,69.560753,-11.097634,-26.829495,-36.479485,-40.798943,-13.916428,-41.149292,-60.689942,-77.106663,-8.913392,-31.455735,-54.474438,-76.445332,-3.267952,-25.542481,-48.561814,-68.058163,3.582573,11.745712,15.990852,14.655487,-22.646,-35.629099,-36.328904,-28.150358,-7.283017,14.937103,25.888168,29.76418,15.951934,35.842125,43.564977,44.589231,32.210311,49.378976,54.651473,52.95745,44.192645,53.893783,56.371346,52.415133,49.237976,300.366832,7.868363,311.296989
15,-0.112747,0.493806,1.279976,-0.139976,-25.98008,-52.528931,-76.508629,-95.453716,-62.816162,-91.46664,-107.300377,-120.097755,-55.448799,-85.433235,-103.680187,-117.106029,-45.191093,-72.241344,-89.944565,-103.465118,-33.872932,-55.09996,-68.013645,-78.611813,-17.857256,-21.628366,-17.010818,-14.336766,11.721476,25.617862,32.040745,35.717501,28.923733,45.10255,52.042679,55.932436,41.158354,58.013364,63.848123,66.472182,48.433442,63.416302,67.745019,68.981719,-10.961586,-27.062668,-37.768525,-43.217835,-15.353966,-42.916569,-62.069378,-78.186734,-10.523919,-33.316853,-55.890622,-77.430874,-4.733117,-27.15992,-49.857045,-68.996739,2.429306,10.377937,14.992538,14.148056,-22.91853,-36.30592,-37.206167,-29.37493,-7.300875,14.704206,25.346333,29.031684,16.189414,35.770865,43.311331,44.307773,32.505787,49.571106,54.647546,52.716216,44.609856,54.499617,56.668785,52.325706,49.046373,300.891467,9.069483,311.187842
