,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,10x_L,10y_L,11x_L,11y_L,12x_L,12y_L,13x_L,13y_L,14x_L,14y_L,15x_L,15y_L,16x_L,16y_L,17x_L,17y_L,18x_L,18y_L,19x_L,19y_L,20x_L,20y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,10x_R,10y_R,11x_R,11y_R,12x_R,12y_R,13x_R,13y_R,14x_R,14y_R,15x_R,15y_R,16x_R,16y_R,17x_R,17y_R,18x_R,18y_R,19x_R,19y_R,20x_R,20y_R,x_Body,y_Body
1,988.3233261108398,755.6741247177124,982.5210571289062,737.9492864608765,974.3867111206055,727.1627244949341,962.8646850585938,726.1565632820129,956.6717720031738,728.1160273551941,951.2598609924316,753.0326273441315,960.1345825195312,764.883766412735,971.9506072998047,766.8803424835205,982.2120666503906,764.1534442901611,945.9420204162598,771.6924903392792,956.6505432128906,782.2248258590698,973.015022277832,783.6717615127563,988.0157089233398,779.7832145690918,942.5581169128418,786.7949738502502,951.2854957580566,793.8581712245941,967.0351409912109,793.0043482780457,981.4765548706055,788.7070136070251,940.0977516174316,798.275548696518,944.9432945251465,805.887707233429,955.7951545715332,802.4236326217651,965.9357070922852,797.6299481391907,883.0056953430176,737.8419024944305,913.1932640075684,723.7168045043945,940.1961135864258,724.1367073059082,964.5017623901367,730.3497250080109,983.3356475830078,738.15602684021,935.7308006286621,760.4320557117462,968.5304260253906,775.1680505275726,986.2953186035156,778.7145619392395,998.1798934936523,781.0644121170044,926.4621734619141,778.1548562049866,963.7790679931641,793.6222846508026,984.2015075683594,794.5122933387756,996.2994003295898,793.5828261375427,919.9487113952637,788.7738275527954,953.8488006591797,804.3152947425842,973.769645690918,804.5511813163757,986.4360809326172,801.9053614139557,916.0605239868164,793.9081273078918,940.6801414489746,806.3515145778656,956.4756774902344,806.8771340847015,968.1113433837891,804.5780427455902,970.5979156494141,428.52013325691223
2,961.0910797119141,765.3694951534271,964.9322891235352,742.4005031585693,967.371826171875,729.3895061016083,965.5610275268555,725.9524164199829,964.1352081298828,726.3356394767761,955.9162330627441,755.1594350337982,973.5581588745117,762.5543556213379,982.8215789794922,763.5418682098389,988.6040496826172,761.7580840587616,949.2093086242676,775.0633835792542,969.184684753418,781.820237159729,979.9773788452148,781.7846689224243,988.9177322387695,777.3234486579895,942.1709060668945,790.5528569221497,958.5298919677734,794.7379910945892,968.8270568847656,791.7563724517822,977.1034240722656,786.8567860126495,934.2608070373535,801.879549741745,944.5376586914062,807.6178920269012,953.5038185119629,802.6598279476166,960.9214782714844,797.6611320972443,882.4943161010742,738.8150889873505,910.3034591674805,725.665091753006,937.4144554138184,725.9627287387848,961.4536285400391,732.7642896175385,981.0115814208984,739.6426062583923,933.848819732666,761.566596031189,967.6906585693359,776.2286138534546,986.3016128540039,780.234610080719,999.8443222045898,782.1893193721771,924.6336936950684,778.9889190196991,963.8071060180664,792.861581325531,985.0300598144531,794.8175873756409,999.2793273925781,794.1617362499237,917.4596214294434,789.5817081928253,953.2682418823242,803.5366837978363,972.8917694091797,804.15079164505,985.9762573242188,801.5720326900482,912.5981140136719,794.612452507019,939.5525550842285,807.1190104484558,955.0408744812012,806.3522555828094,965.9632873535156,802.5220627784729,966.5082263946533,435.1202334165573
3,961.6141891479492,763.852411031723,968.2028961181641,739.9299309253693,969.4982528686523,725.4308106899261,964.6419525146484,721.4321010112762,961.0419845581055,723.6089882850647,950.9822273254395,752.8681242465973,970.784797668457,761.5012640953064,982.5938415527344,762.7249102592468,989.4211578369141,760.438169002533,942.9545974731445,773.8583242893219,965.4113388061523,782.0021538734436,979.0184783935547,782.1001517772675,990.3485870361328,777.6864175796509,935.987434387207,790.3472898006439,955.8535766601562,795.2454559803009,969.0187454223633,792.5416524410248,979.0865707397461,788.5546753406525,929.0336036682129,803.3055520057678,941.8771934509277,809.6981399059296,952.7584075927734,804.2976341247559,961.1000061035156,799.1144280433655,884.2133903503418,740.2386212348938,911.9272041320801,726.6731054782867,938.3708381652832,726.1133997440338,961.8802642822266,732.8186917304993,981.5366363525391,739.1844799518585,935.665111541748,760.8288638591766,968.7646865844727,775.4146816730499,987.0243072509766,780.0894966125488,1000.4159545898438,782.5710604190826,926.1902618408203,778.5604329109192,964.7950744628906,791.8167026042938,984.8822021484375,793.9758057594299,998.6295318603516,793.2234387397766,918.4804344177246,789.6048645973206,953.8980674743652,802.9210939407349,972.4930572509766,803.9796812534332,985.297966003418,801.6253850460052,912.755241394043,795.2708971500397,940.0900840759277,807.1155524253845,955.0732612609863,806.8953504562378,965.6528091430664,803.5892333984375,964.7326183319092,437.2929216623306
4,940.2969360351562,777.0093860626221,949.8509788513184,752.713871717453,958.7005233764648,735.8071029186249,967.1538162231445,735.0854258537292,974.9172592163086,741.726003408432,945.2889060974121,748.2407953739166,964.5343780517578,755.3631496429443,979.9554061889648,764.0295729637146,991.6580200195312,770.9545111656189,936.5146636962891,767.573490858078,958.216438293457,778.7918117046356,979.1253662109375,786.018030166626,996.7204284667969,788.615314245224,931.4418411254883,784.4542009830475,950.3893089294434,792.3331830501556,968.5846710205078,795.2390956878662,983.6069869995117,794.8771765232086,928.879337310791,798.056643486023,938.854866027832,803.280604839325,951.2229537963867,801.7067103385925,962.8928375244141,797.000958442688,885.6303405761719,740.5744817256927,912.5546264648438,726.6140103340149,938.2788848876953,725.971312046051,961.5732192993164,732.7085289955139,981.1173248291016,739.167622089386,935.1601982116699,760.7023990154266,968.4828186035156,775.7874689102173,986.8163681030273,780.1432194709778,1000.1379776000977,782.2200710773468,925.8120346069336,778.4119849205017,964.8225402832031,791.8532588481903,985.2480697631836,793.8626790046692,999.0157699584961,792.9808213710785,918.3432769775391,789.43239569664,954.3554306030273,802.8396451473236,973.3644104003906,803.8145606517792,986.5109252929688,801.5450477600098,912.9393196105957,794.8357419967651,940.8820152282715,806.6577348709106,956.1250305175781,806.4702606201172,967.0115661621094,803.4099719524384,963.8353443145752,439.12553495168686
5,950.4423522949219,765.1430563926697,960.3129959106445,740.8014144897461,965.5789947509766,725.9332737922668,963.8211822509766,721.5649261474609,962.0974731445312,722.9093561172485,951.474437713623,750.0765733718872,971.2292861938477,759.3074572086334,983.8311767578125,762.2211503982544,992.0291519165039,761.4317331314087,944.3586158752441,770.8527464866638,964.8538970947266,781.1629657745361,980.3070831298828,782.5700724124908,993.8027572631836,779.4995949268341,936.3660049438477,788.0615365505219,954.7298812866211,795.7349514961243,970.590934753418,794.2258331775665,983.7094116210938,791.0577900409698,927.886962890625,802.2823476791382,939.9540138244629,810.4785416126251,952.8585433959961,805.8482487201691,963.5968780517578,800.7666220664978,887.3926162719727,740.5477437973022,913.2959747314453,726.273148059845,939.0992546081543,725.6499629020691,962.3516464233398,732.5539677143097,981.4019393920898,739.2275817394257,936.1874771118164,760.471884727478,969.3950271606445,775.4571042060852,987.3027420043945,779.889178276062,1000.254020690918,782.1333117485046,926.7786026000977,778.2007985115051,965.8597183227539,791.2798445224762,986.0111618041992,793.2813606262207,999.5022583007812,792.574565410614,918.9697265625,789.4580838680267,955.3355598449707,802.4177045822144,974.3605041503906,803.2556576728821,987.4771499633789,800.8754880428314,913.3133125305176,794.9693698883057,941.5655136108398,806.6158680915833,957.0658493041992,806.3962218761444,968.2714462280273,803.2068748474121,963.4798336029053,439.55400562286377
6,942.4943161010742,767.9786353111267,948.6447143554688,745.986843585968,957.3966979980469,734.3936359882355,969.4887542724609,737.1541264057159,978.7615585327148,743.8804752826691,940.4055976867676,749.4491274356842,960.5215072631836,757.6108646392822,978.0630111694336,764.8849396705627,991.1400604248047,770.7442510128021,931.4311981201172,770.3435525894165,954.5570755004883,780.798947095871,977.5543212890625,787.1987597942352,996.2902450561523,787.5469703674316,927.6250648498535,787.2035145759583,947.5152969360352,792.9593322277069,967.9289245605469,794.524890422821,984.0836334228516,792.5545582771301,926.5253448486328,800.3841400146484,939.2292022705078,803.9278109073639,953.3488082885742,800.653989315033,966.2196350097656,795.2847292423248,888.7685966491699,741.3664925098419,914.4693374633789,726.447963476181,940.0146675109863,725.5185580253601,962.9780960083008,732.7315618991852,982.2245407104492,739.5076198577881,936.5456199645996,759.6431324481964,970.1049041748047,774.9955198764801,988.0831146240234,779.577832698822,1000.7686614990234,782.0469846725464,927.0211029052734,777.6994469165802,966.8243408203125,791.0852689743042,987.0541763305664,792.9436476230621,1000.1493072509766,792.1412627696991,919.3559074401855,789.4632091522217,956.4084434509277,802.2556715011597,975.4998779296875,802.6453783512115,988.2225036621094,799.8419713973999,914.0452766418457,795.4706597328186,942.7475166320801,807.0518877506256,958.2998657226562,806.4211072921753,969.3483352661133,802.8642835617065,963.687629699707,439.37860357761383
7,932.6087379455566,764.8891386985779,946.8947410583496,738.2928657531738,958.7634658813477,722.9585711956024,963.6323547363281,717.1442759037018,965.0419235229492,716.3995041847229,950.2539825439453,745.4280641078949,977.1292877197266,753.8700246810913,990.2560043334961,756.1598534584045,996.7357635498047,756.4675557613373,943.8712692260742,767.1849572658539,971.8547058105469,778.5780935287476,987.5534820556641,779.645943403244,998.5927963256836,776.3134589195251,935.6120109558105,785.7523798942566,960.7902145385742,794.6088092327118,977.5774383544922,792.9157364368439,988.8218307495117,789.558798789978,926.198616027832,801.3367018699646,943.8958168029785,810.2563636302948,957.5533676147461,805.4311864376068,967.5938415527344,799.3467948436737,889.376163482666,741.4736912250519,914.7909736633301,726.5705997943878,940.1236724853516,725.7362282276154,962.9872512817383,732.9731912612915,982.2072601318359,739.6666271686554,936.434211730957,759.3989713191986,969.913330078125,774.952479839325,987.8371810913086,779.3907289505005,1000.7118988037109,781.6299223899841,926.9581604003906,777.4501605033875,966.9075393676758,790.6943271160126,987.2119903564453,792.8234813213348,1000.5554580688477,792.3002700805664,919.412784576416,789.2042896747589,956.5752410888672,801.8297789096832,975.746955871582,802.6603219509125,988.8021469116211,800.3566610813141,914.1818618774414,795.1339964866638,942.7795028686523,806.7959940433502,958.3280181884766,806.4607510566711,969.4674682617188,803.2002058029175,963.8133716583252,439.3884064555168
8,932.5110626220703,761.7091159820557,947.7560234069824,736.99826836586,960.5781555175781,723.3239483833313,965.4500198364258,718.4743180274963,966.609992980957,717.6133320331573,952.0586013793945,744.5543575286865,978.8842391967773,755.1131839752197,992.6034164428711,758.2223789691925,999.7765731811523,758.808266878128,943.8619995117188,766.1098208427429,972.0406723022461,779.4039435386658,988.5563278198242,781.1596930027008,1000.4303741455078,777.9620714187622,933.7558364868164,784.3319969177246,958.8907814025879,794.8280849456787,976.1734771728516,793.8190214633942,988.2279968261719,790.7091472148895,922.9155921936035,799.6212754249573,940.4411888122559,810.547269821167,954.8175430297852,805.960325717926,965.9878921508789,799.9065623283386,889.530029296875,741.9435501098633,915.080623626709,726.7535045146942,940.382080078125,725.7446880340576,963.222541809082,732.6218314170837,982.6150131225586,738.9816915988922,936.8028259277344,759.6563470363617,970.3881454467773,774.8470718860626,988.3861541748047,779.3276817798615,1001.2172698974609,781.7540407180786,927.1670150756836,777.5358083248138,967.0114517211914,790.9073660373688,987.3965835571289,793.2889559268951,1000.7093811035156,793.1645288467407,919.4436264038086,789.0788745880127,956.5053176879883,801.77716755867,975.6559753417969,802.5855422019958,988.4770202636719,800.4040236473083,914.1177749633789,794.8311724662781,942.6481246948242,806.4724836349487,958.1001663208008,806.1463797092438,968.9011001586914,802.8994812965393,963.9498138427734,439.4260587692261
9,924.320125579834,760.214138507843,939.7743988037109,734.35213971138,954.9266624450684,721.3280515670776,964.5910263061523,716.6684272289276,967.1572494506836,715.1760432720184,944.1897583007812,741.5893497467041,971.5740966796875,753.0226855278015,989.718017578125,756.8708477020264,1000.1767730712891,758.5794816017151,938.8995552062988,763.9557194709778,966.9925689697266,778.0160412788391,987.5410079956055,780.2381298542023,1002.9732513427734,776.8178362846375,931.6968727111816,782.7450730800629,958.1551551818848,793.3748507499695,978.7200164794922,792.890789270401,993.5108184814453,790.6081235408783,923.3676338195801,798.7465808391571,943.897819519043,808.1337549686432,959.8342895507812,803.6785862445831,971.9895172119141,797.7343063354492,889.7004890441895,742.3081862926483,915.2618980407715,726.9205393791199,940.5665588378906,725.6666972637177,963.5575103759766,732.396874666214,983.1342315673828,738.9395160675049,936.5601539611816,759.3999593257904,969.9104690551758,774.8250887393951,987.8388977050781,779.4640884399414,1000.5203247070312,781.8992776870728,927.2419166564941,777.4269423484802,967.1458053588867,790.9577543735504,987.5511932373047,793.1674928665161,1000.8319473266602,792.7080080509186,919.9222183227539,789.1721177101135,957.128849029541,801.8045229911804,976.2906646728516,802.2962415218353,989.0431594848633,799.7749104499817,915.0266647338867,795.1154096126556,943.7119674682617,806.4429051876068,959.1911315917969,805.8695526123047,970.0007629394531,802.3834331035614,964.0484619140625,439.523701608181
10,922.6491165161133,761.0150413513184,938.3803939819336,735.2155339717865,953.2392311096191,722.031821012497,962.717170715332,717.2267127037048,965.4215240478516,715.7504456043243,942.8263092041016,743.3024296760559,970.748176574707,753.9937725067139,988.8577651977539,757.6148166656494,999.4135665893555,759.40181183815,937.5407409667969,765.0526537895203,966.3971328735352,778.1932032108307,987.4662780761719,780.1137027740479,1003.4154510498047,777.2304525375366,930.7025527954102,783.435319185257,957.6292419433594,793.6486520767212,978.4859848022461,792.7604341506958,993.7624740600586,790.6987113952637,922.6511764526367,799.2081651687622,943.0519866943359,808.1423382759094,958.8440322875977,803.8012843132019,971.1244583129883,798.0927674770355,889.7361373901367,742.3471508026123,914.9637222290039,727.070778131485,939.9710655212402,725.6686732769012,962.7880096435547,732.2496616840363,982.1780776977539,738.7523505687714,936.8792724609375,759.9161310195923,969.8830032348633,775.117353439331,987.7798461914062,779.611918926239,1000.6102752685547,781.8839018344879,927.6479530334473,777.9458928108215,966.9257354736328,791.0193195343018,987.2385406494141,793.2097301483154,1000.6131362915039,792.7556176185608,920.3030776977539,789.6763715744019,956.9253158569336,801.9633450508118,976.0541152954102,802.5351538658142,988.9110946655273,800.1905524730682,915.2431869506836,795.6113271713257,943.5567855834961,806.7392454147339,959.0447044372559,806.0593116283417,970.0301742553711,802.5569517612457,964.1457939147949,439.445880651474
