,vel_0x_L,vel_0y_L,vel_0x_R,vel_0y_R,posFromWrist_1x_L,posFromWrist_2x_L,posFromWrist_3x_L,posFromWrist_4x_L,posFromWrist_5x_L,posFromWrist_6x_L,posFromWrist_7x_L,posFromWrist_8x_L,posFromWrist_9x_L,posFromWrist_10x_L,posFromWrist_11x_L,posFromWrist_12x_L,posFromWrist_13x_L,posFromWrist_14x_L,posFromWrist_15x_L,posFromWrist_16x_L,posFromWrist_17x_L,posFromWrist_18x_L,posFromWrist_19x_L,posFromWrist_20x_L,posFromWrist_1y_L,posFromWrist_2y_L,posFromWrist_3y_L,posFromWrist_4y_L,posFromWrist_5y_L,posFromWrist_6y_L,posFromWrist_7y_L,posFromWrist_8y_L,posFromWrist_9y_L,posFromWrist_10y_L,posFromWrist_11y_L,posFromWrist_12y_L,posFromWrist_13y_L,posFromWrist_14y_L,posFromWrist_15y_L,posFromWrist_16y_L,posFromWrist_17y_L,posFromWrist_18y_L,posFromWrist_19y_L,posFromWrist_20y_L,posFromWrist_1x_R,posFromWrist_2x_R,posFromWrist_3x_R,posFromWrist_4x_R,posFromWrist_5x_R,posFromWrist_6x_R,posFromWrist_7x_R,posFromWrist_8x_R,posFromWrist_9x_R,posFromWrist_10x_R,posFromWrist_11x_R,posFromWrist_12x_R,posFromWrist_13x_R,posFromWrist_14x_R,posFromWrist_15x_R,posFromWrist_16x_R,posFromWrist_17x_R,posFromWrist_18x_R,posFromWrist_19x_R,posFromWrist_20x_R,posFromWrist_1y_R,posFromWrist_2y_R,posFromWrist_3y_R,posFromWrist_4y_R,posFromWrist_5y_R,posFromWrist_6y_R,posFromWrist_7y_R,posFromWrist_8y_R,posFromWrist_9y_R,posFromWrist_10y_R,posFromWrist_11y_R,posFromWrist_12y_R,posFromWrist_13y_R,posFromWrist_14y_R,posFromWrist_15y_R,posFromWrist_16y_R,posFromWrist_17y_R,posFromWrist_18y_R,posFromWrist_19y_R,posFromWrist_20y_R,posFromBody_0x_L,posFromBody_0y_L,posFromBody_0x_R,posFromBody_0y_R
6,-6.970848,2.231376,0.272244,0.160946,7.033756,8.3233,5.280819,0.105137,-15.793579,11.901432,31.355702,40.518711,-27.587311,4.960888,25.630726,40.677738,-33.77504,-7.68948,12.664868,26.677654,-36.25098,-34.003338,-29.915829,-25.071384,-19.277849,-28.808926,-30.463602,-30.276721,-7.500921,9.772892,16.097789,19.897193,11.9306,26.551998,30.630403,31.696425,26.062997,35.857983,37.020558,37.556354,36.648475,44.751623,43.784574,41.05859,26.022995,51.070793,74.400707,93.611515,54.157768,85.855808,103.537594,116.450237,45.517536,80.664219,101.125568,115.156162,35.677219,68.853573,87.736324,100.598339,26.020031,52.311458,67.523769,79.644527,-14.030311,-14.257244,-6.969756,-3.510486,15.126529,31.008538,38.172821,42.653764,32.33159,47.029941,54.137476,57.439505,44.659244,60.052264,65.188848,65.895643,52.809335,68.453629,71.933549,71.277982,-4.050556,319.793805,-75.25217,297.83132
7,1.258255,1.235638,-0.045536,0.246409,6.004521,7.172436,5.540348,1.582112,-16.237118,10.689091,30.438091,40.444233,-27.578499,3.932156,24.858181,40.309284,-33.450703,-9.214657,10.791241,25.154949,-35.578045,-36.047813,-33.931949,-30.436352,-19.260138,-29.013221,-31.074005,-31.499169,-7.539824,9.322312,15.414113,19.315332,11.70531,25.439626,29.375696,30.58167,25.594632,34.825714,36.369894,37.298237,36.05572,43.479157,42.834088,40.865151,26.045368,51.095512,74.44162,93.693077,53.986484,85.783424,103.580658,116.587417,45.400738,80.704239,101.220794,115.289062,35.683948,69.004875,87.927932,100.824211,26.163437,52.538898,67.742454,79.848266,-14.058482,-14.325824,-7.028901,-3.760686,14.736477,30.749779,37.939342,42.455631,32.003238,46.7121,53.825142,57.190737,44.431706,59.677513,64.761782,65.529723,52.683192,68.166959,71.573692,70.948667,-2.686678,321.016303,-75.192083,298.064589
8,0.28878,-0.230106,-0.072911,0.160428,6.099438,7.149731,5.360035,1.257534,-16.230262,10.159367,29.626591,39.458783,-27.648502,3.255078,24.124615,39.537197,-33.639587,-10.054607,9.979237,24.216236,-35.936473,-36.980999,-35.220417,-32.262119,-19.255644,-28.765602,-30.536036,-30.4762,-7.408111,9.714982,15.865706,19.733838,11.635753,25.724134,29.779543,31.080575,25.4592,34.983004,36.671408,37.603815,35.921449,43.321458,42.984301,41.370911,26.080079,51.041028,74.416775,93.673497,53.929791,85.731251,103.605137,116.663762,45.449913,80.78294,101.347332,115.476071,35.852131,69.170392,88.108807,101.031064,26.426869,52.767449,67.928364,80.03722,-14.136905,-14.44583,-7.117452,-3.948346,14.472975,30.510372,37.749348,42.333328,31.702142,46.475682,53.64793,57.079154,44.148234,59.343862,64.47153,65.315979,52.451096,67.873595,71.33641,70.794945,-2.317418,320.77334,-75.184514,298.21216
9,-1.29491,-0.239308,-0.135257,0.155598,6.223343,7.676811,6.391502,2.443405,-15.26635,11.137962,30.742927,40.785919,-26.690231,4.170433,25.335754,41.082344,-32.708267,-9.166225,11.165817,25.785942,-35.128017,-35.731693,-33.435963,-29.96965,-19.466348,-28.926783,-30.259888,-29.732156,-7.489621,9.700162,15.817282,19.609671,11.642855,25.912535,29.778963,30.820668,25.534092,35.284297,36.845285,37.669962,35.996563,43.851969,43.484776,41.815181,26.201523,51.141414,74.5849,93.958145,53.84563,85.706108,103.705307,116.835869,45.449901,80.88224,101.54274,115.733436,36.003753,69.390449,88.335182,101.232902,26.74427,53.124504,68.237617,80.257095,-14.110525,-14.455265,-7.167963,-4.17271,14.170979,30.34766,37.666653,42.301367,31.394231,46.331112,53.553786,56.999756,43.893144,59.132059,64.261777,65.110981,52.275219,67.681416,71.114949,70.552291,-3.533958,320.522621,-75.241401,298.356347
10,-6.978207,3.213454,-0.067509,0.020563,6.723679,10.542401,14.058667,14.553795,-8.790744,18.954289,38.552067,48.94962,-19.268612,11.870648,32.89864,48.535069,-24.965606,-1.044845,18.582424,33.146702,-27.197353,-26.101547,-23.440498,-19.903896,-19.989621,-29.53553,-31.044599,-31.230443,-8.799458,6.653385,13.730044,18.939741,9.643093,22.94328,27.212604,28.816287,23.230567,32.226639,34.349075,35.524827,33.357289,40.466256,39.976834,38.114306,26.294437,51.254448,74.772388,94.262203,53.790333,85.653385,103.736813,116.929905,45.451458,80.909626,101.653507,115.890736,36.10144,69.50124,88.463161,101.336689,26.940319,53.327488,68.394413,80.324764,-14.043859,-14.33889,-7.057578,-4.262705,14.149057,30.408929,37.783904,42.457459,31.340631,46.369916,53.621625,57.066767,43.855118,59.100912,64.204472,65.026766,52.271934,67.65516,71.0582,70.476474,-10.438317,323.721888,-75.235062,298.362723
11,7.910866,-2.259262,-0.050274,-0.021217,4.67791,5.604,5.43346,2.816116,-15.525329,10.332974,29.767582,39.981571,-26.226311,3.867474,24.565281,39.829617,-31.751438,-9.736038,9.742001,23.807179,-33.975632,-36.385231,-36.096508,-34.755924,-19.030032,-28.021546,-28.807456,-28.166326,-6.081563,10.45821,16.337344,20.071873,12.152827,25.614182,29.084419,29.892127,25.432043,34.909299,36.477105,37.032932,35.475884,42.629743,42.682972,41.676069,26.40374,51.415478,74.985077,94.529045,53.727619,85.716591,103.854195,117.082947,45.348644,80.968735,101.739578,115.967377,36.024181,69.58889,88.582672,101.427086,26.905609,53.358662,68.432327,80.317085,-14.021555,-14.288761,-6.974932,-4.290048,14.026124,30.29201,37.669715,42.382543,31.238817,46.314748,53.59769,57.105818,43.792429,59.043941,64.153367,64.995927,52.239305,67.621987,71.005008,70.383453,-2.465693,321.448837,-75.223578,298.327717
12,-1.586117,-1.833851,0.020325,0.034494,5.839405,7.282402,6.567421,3.650105,-15.189651,11.44368,31.045464,41.008919,-26.187526,4.782051,25.999855,41.636856,-31.954742,-8.148559,12.289078,26.585198,-34.317764,-34.169906,-31.69289,-28.645225,-19.07017,-27.772582,-27.870036,-26.177062,-5.797067,11.374327,17.50597,21.060879,12.598455,27.360916,30.929867,31.393082,26.121424,36.453182,37.795389,37.893375,36.374055,44.71498,44.737099,42.978855,26.403454,51.423832,74.99984,94.565368,53.61113,85.675323,103.801437,117.034904,45.242111,80.970932,101.73999,115.936706,35.95974,69.626381,88.618538,101.428093,26.878567,53.367771,68.425827,80.274879,-14.083985,-14.422575,-7.076437,-4.333286,13.869784,30.095063,37.450439,42.181298,31.135805,46.154579,53.481253,57.057294,43.721304,58.868792,63.985776,64.840501,52.191744,67.539624,70.88389,70.204031,-3.984387,319.600413,-75.13583,298.347638
13,-7.652183,3.188791,0.054977,0.293993,6.682766,10.42884,14.602844,16.643554,-8.412369,19.592308,39.410064,49.947532,-18.368992,12.625305,34.179542,50.156387,-23.726544,0.369129,20.392914,34.916565,-25.684204,-23.304589,-19.649472,-15.660874,-19.810076,-28.789697,-29.255567,-27.293447,-8.349903,6.834844,14.301766,19.552564,9.791812,23.682209,28.160448,29.456848,23.541282,33.22187,35.309157,35.859773,33.991959,42.00531,42.042336,40.022418,26.34977,51.398724,74.994164,94.572304,53.538094,85.787384,103.882393,117.051842,45.140316,81.057404,101.81408,115.889031,35.870316,69.757553,88.712197,101.36467,26.837506,53.495899,68.546677,80.305779,-14.153886,-14.636379,-7.347286,-4.565516,13.578397,29.796785,37.156112,41.934767,30.920111,45.858005,53.166611,56.775441,43.568621,58.585099,63.633516,64.457748,52.06649,67.238616,70.511425,69.801505,-11.56691,322.777332,-75.011193,298.629759
14,6.059257,-2.408315,0.124466,0.196107,5.247814,6.919556,8.482521,8.119904,-13.654014,13.110627,33.175644,43.912972,-23.500168,6.549111,27.929695,44.103241,-28.680381,-5.970108,13.825058,28.104859,-30.472549,-31.146675,-29.817432,-27.688636,-19.561728,-27.738965,-27.969578,-26.193809,-6.005537,10.173911,16.720616,20.809493,12.342375,26.362634,30.262814,30.883529,25.915548,35.792292,37.349218,37.429419,36.324494,44.287803,45.029697,44.002158,26.238327,51.30732,74.89357,94.44223,53.500214,85.807045,103.823296,116.906433,45.107037,81.057793,101.771553,115.725334,35.828934,69.79232,88.693749,101.232285,26.78912,53.522461,68.568215,80.30056,-14.285661,-14.792718,-7.443654,-4.609372,13.445683,29.605457,36.947248,41.769745,30.873514,45.697516,52.947533,56.558302,43.561063,58.414346,63.36274,64.142759,52.025599,67.029047,70.240365,69.509105,-5.445265,320.359576,-74.824339,298.816425
15,-0.524116,-0.680132,0.177441,0.095812,5.481056,7.260589,9.61615,10.27272,-13.631058,13.759506,33.914543,44.650818,-23.412186,7.237129,28.877014,45.354927,-28.610104,-4.947064,15.381408,29.888328,-30.265103,-30.473465,-28.650021,-26.226849,-20.110899,-28.832638,-28.83128,-26.155066,-6.044476,9.998701,16.544195,20.597072,12.662515,26.885598,31.056728,31.721372,26.396152,36.309403,37.862426,37.753832,36.924239,45.094017,45.967649,44.897576,26.125202,51.206051,74.741123,94.222034,53.399929,85.721615,103.693142,116.748951,45.007782,80.95721,101.630527,115.555881,35.708175,69.768482,88.619007,101.069401,26.639271,53.447376,68.512379,80.257885,-14.350129,-14.945032,-7.58027,-4.615226,13.175303,29.3435,36.679597,41.500612,30.693722,45.540176,52.799912,56.431553,43.452011,58.240988,63.186307,63.960546,51.960045,66.885194,70.079802,69.325718,-5.906748,319.674627,-74.584265,298.90742
