,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,10x_L,10y_L,11x_L,11y_L,12x_L,12y_L,13x_L,13y_L,14x_L,14y_L,15x_L,15y_L,16x_L,16y_L,17x_L,17y_L,18x_L,18y_L,19x_L,19y_L,20x_L,20y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,10x_R,10y_R,11x_R,11y_R,12x_R,12y_R,13x_R,13y_R,14x_R,14y_R,15x_R,15y_R,16x_R,16y_R,17x_R,17y_R,18x_R,18y_R,19x_R,19y_R,20x_R,20y_R,x_Body,y_Body
5,965.331493,696.390469,967.269482,678.973753,963.774044,673.90618,959.405937,675.16332,954.762394,678.392496,941.594021,694.664668,961.58416,714.445227,980.351097,721.807852,992.3218,725.231283,931.543911,711.576846,956.425678,728.266674,977.800598,732.863424,995.76931,734.366009,926.018303,723.451895,944.747292,736.650453,965.872536,739.239808,983.095779,740.749668,923.761356,732.889248,919.107147,743.581813,918.89954,747.348156,921.320801,749.813937,883.706806,681.293777,908.741478,664.334793,933.809555,664.963041,956.088959,672.557589,974.26165,674.580483,936.259975,695.024525,967.759071,712.799356,984.955101,720.346936,997.729637,725.119922,926.762913,712.460001,962.406601,728.83169,983.018944,735.647466,996.921295,738.92335,916.712837,724.695944,950.375851,741.235927,970.019096,745.776707,983.516098,746.41554,907.215889,732.345486,934.123695,746.514476,949.537823,748.98616,960.763012,747.899488,964.772982,403.748607
6,968.080296,696.831095,968.83849,679.546513,964.376186,674.600761,959.149933,675.931088,954.029045,678.96323,941.6399,695.328374,960.173481,714.939873,979.062881,722.451847,991.385422,726.093491,931.768169,712.050225,955.343948,728.460718,976.839226,733.253612,995.029793,734.949526,926.637428,723.697514,944.010235,736.839508,965.136932,739.479165,982.33889,740.849703,924.742401,732.850147,918.913399,743.190106,918.097836,746.928945,919.912376,749.361751,882.966854,680.330953,908.300594,663.822783,933.315136,664.591687,955.705067,672.523144,973.72673,674.155961,936.038532,695.207133,967.04084,712.436276,984.379944,720.025278,997.35862,724.774984,926.721668,712.744386,962.081863,728.584577,982.97303,735.482876,997.08577,738.785412,916.804996,724.926754,950.399231,740.914776,969.949219,745.388593,983.453911,746.078012,907.230034,732.48146,934.041035,746.313071,949.40831,748.624364,960.790272,747.542386,964.508286,403.969898
7,971.349335,696.160696,971.860542,679.235599,966.157162,674.920135,959.01194,677.111064,952.153919,680.362779,942.047894,695.548144,958.896069,715.500962,977.744247,722.285628,990.084503,725.218945,932.015282,711.869556,954.486568,728.665618,975.960526,733.166705,993.926056,734.677552,926.934082,723.155493,943.557323,736.764839,964.874817,739.216133,981.989639,740.541433,925.065193,732.135646,918.880417,743.004089,918.469425,746.87705,920.616257,749.700637,882.486397,679.861897,908.110703,663.583376,933.226181,664.475374,955.656509,672.46852,973.620552,674.134361,935.97369,695.403895,967.021843,712.472697,984.359436,720.018659,997.290939,724.744097,926.618076,712.893686,962.024895,728.699322,982.906059,735.52005,996.988335,738.782658,916.717255,724.970054,950.327648,740.933178,969.863319,745.303007,983.328529,745.936653,907.133915,732.430158,933.934959,746.161671,949.277641,748.359047,960.589817,747.251245,964.356319,404.10386
8,971.383003,697.872849,972.294994,680.257976,966.830097,675.031026,959.386997,675.835078,953.146717,677.804558,943.031284,695.806223,959.603519,715.967239,978.35289,722.944492,990.456184,725.989417,933.006248,712.309392,954.80666,729.619465,975.370491,734.002706,993.063286,735.376665,927.597004,723.720238,943.860397,737.308527,964.494095,739.438398,981.222267,740.562552,925.305954,732.685867,918.381065,743.022774,916.587341,746.773988,917.221642,749.408891,882.053661,679.663048,907.890896,663.480241,933.147869,664.455712,955.619488,672.470125,973.536713,674.095606,935.969067,695.512007,967.039558,712.522319,984.259735,720.13391,996.975105,724.971351,926.644352,713.031081,962.121666,728.771817,982.921944,735.576379,996.868675,738.907023,916.796528,725.110697,950.528458,740.920741,969.988564,745.186027,983.27916,745.808175,907.277538,732.613631,934.291203,746.077728,949.649162,748.11543,960.869019,746.992326,964.248178,404.16009
9,971.465469,697.920236,972.221615,680.026943,966.810093,674.735908,959.105518,675.318165,952.668056,676.985427,943.11977,696.04379,959.611656,716.365702,978.163193,723.097497,990.06926,726.128887,933.190876,712.620601,954.808823,729.912754,975.157127,733.988516,992.765808,735.165072,927.977451,723.925595,944.296658,737.51633,964.735336,739.396494,981.342842,740.40226,925.776958,732.768797,918.30899,742.93562,915.664787,746.82781,915.545677,749.693227,881.571018,679.573633,907.639538,663.456998,932.975727,664.45407,955.397289,672.468359,973.178078,674.11607,936.079948,695.531224,967.1082,712.544327,984.215012,720.247802,996.76973,725.170903,926.752338,713.055608,962.14959,728.809769,982.826157,735.676624,996.686188,739.074404,916.811279,725.131371,950.425369,740.883481,969.802299,745.156745,982.981224,745.78308,907.163979,732.666082,934.120514,746.010284,949.435146,748.042465,960.575455,746.949866,964.163956,404.165941
10,971.51049,697.661638,972.615017,679.547661,967.725941,673.865104,960.221901,674.23452,953.749947,675.633512,943.173477,695.873321,959.955357,716.307545,978.743935,723.275795,990.871925,726.626706,932.980019,712.766184,954.544315,729.765937,975.201141,733.817678,993.111557,735.115029,927.638821,724.219045,943.692169,737.443785,964.451569,739.219332,981.303452,740.246451,925.413918,733.192269,917.196384,742.89542,913.94173,746.734073,913.249546,749.567379,881.111034,679.507486,907.376678,663.39715,932.819756,664.370373,955.369526,672.336152,973.306,674.022629,935.889141,695.524469,967.151962,712.686007,984.272484,720.504709,996.753593,725.550718,926.474316,713.095338,962.116608,729.031638,982.855042,735.951809,996.674583,739.344623,916.472763,725.145017,950.232239,740.963065,969.631851,745.280629,982.711143,745.881436,906.845112,732.589832,933.891266,745.859415,949.22192,747.981036,960.270813,746.962722,964.100744,404.155817
11,961.170078,700.718469,963.49799,682.264247,962.059799,675.619186,959.18961,674.708973,956.257622,674.920764,940.481529,697.034229,962.107567,716.753766,981.409447,724.273892,993.494522,728.645451,930.822624,713.957918,957.024147,730.286937,977.576157,734.630819,994.735199,736.136183,925.882908,725.596215,945.605942,738.113296,965.768532,740.022235,981.978401,741.067793,924.485264,734.669512,918.614204,743.758654,915.124706,747.105712,913.892246,749.432949,880.575439,679.27654,907.127232,663.325865,932.741249,664.314538,955.431965,672.220345,973.505081,673.866327,935.800106,695.617897,967.107353,712.811571,984.1791,720.685156,996.598228,725.835424,926.290878,713.162276,962.006493,729.198574,982.704964,736.170739,996.509834,739.644298,916.200531,725.15055,949.932232,741.047502,969.302444,745.408637,982.317627,746.022177,906.535229,732.491637,933.500896,745.77541,948.793728,747.950408,959.794899,746.981989,964.037413,404.147808
12,967.195049,699.729721,968.571819,682.218774,964.85099,675.644294,960.208923,674.872216,956.420895,675.512284,942.220402,696.039269,960.810596,715.50584,980.189072,723.318181,992.723259,727.681465,932.701275,712.658751,955.102776,729.09965,975.921295,733.952232,993.517845,735.838682,927.574711,724.224936,944.355881,736.762851,964.773033,739.409363,981.363235,741.048824,926.059845,733.32754,918.848442,742.1557,916.282505,745.802432,916.287277,748.837156,880.09671,679.046766,907.004139,663.256532,932.729427,664.229903,955.474125,672.10318,973.650192,673.80139,935.675102,695.70536,967.132874,712.960303,984.159599,720.862355,996.510796,726.077683,926.004547,713.272624,961.911552,729.442179,982.576195,736.39982,996.373489,739.885384,915.820232,725.190515,949.60667,741.194295,968.970085,745.592197,981.971146,746.231894,906.167072,732.399271,933.062897,745.731679,948.373489,747.987384,959.3974,747.090002,963.965441,404.147314
13,969.340519,696.8575,970.831638,679.924746,966.274784,674.929508,959.740425,675.754975,954.158615,678.04683,941.858242,695.315542,959.886005,715.736367,979.004059,722.99062,991.340355,726.717479,931.912148,711.582923,954.558163,728.603028,975.770828,733.414978,993.908775,735.516024,926.866791,722.653784,944.052406,735.980189,965.090034,738.352331,982.145004,740.272349,925.264812,731.430024,919.577282,741.482102,917.989174,745.42962,918.772705,748.981319,879.655575,678.830788,906.827408,663.157434,932.696388,663.99209,955.573563,671.839024,973.927025,673.647656,935.581604,695.577413,967.19426,712.81598,984.162918,720.714611,996.48143,725.980587,925.81794,713.189582,961.923271,729.451874,982.516777,736.469598,996.311279,740.024199,915.562717,725.070546,949.392506,741.173485,968.699387,745.707472,981.68589,746.401461,905.862991,732.207696,932.712479,745.600002,947.997219,748.009849,959.052658,747.214676,963.884262,404.154023
14,968.100002,696.873752,969.78867,679.849238,965.502239,674.764622,959.517448,675.566661,954.476006,678.085103,941.232147,694.865876,959.999691,715.23441,979.344383,722.715954,992.028648,726.562646,931.064541,711.241171,954.64167,728.281259,976.17691,733.354117,994.71666,735.692988,925.815308,722.553019,943.760193,735.760136,965.166,738.342711,982.751587,740.530515,924.080257,731.606852,919.21479,741.771019,918.640034,745.532558,920.611828,748.967894,879.281502,678.661185,906.691429,663.126757,932.690769,663.831724,955.743999,671.61198,974.295227,673.480757,935.526215,695.520331,967.338181,712.84972,984.311371,720.759898,996.584564,726.02664,925.645306,713.130833,961.982872,729.521887,982.541702,736.582663,996.316246,740.161162,915.297832,724.970708,949.223385,741.183489,968.472015,745.809163,981.373901,746.524504,905.574486,732.045552,932.387684,745.548564,947.639133,748.061213,958.679237,747.333558,963.804245,404.162097
